# STEP Bible — 1 Chronicles 7

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## 1 Chronicles 7:1

**Original:** וְלִבְנֵ֣י יִשָׂשכָ֗ר תּוֹלָ֧ע וּפוּאָ֛ה יָשׁ֥וּב וְשִׁמְר֖וֹן אַרְבָּעָֽה׃\ \ס

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וְ/לִ/בְנֵ֣י | ve./li/v.Nei | and/ to/ [the] sons of | H1121A | HC/R/Ncmpc — Conjunction + Preposition + Noun (Plural Masculine, Construct) | בֵּן (ben): son: child |
| 2 | יִשָׂשכָ֗ר | yi.so.sh.Khar | Issachar | H3485G | HNpm — Proper Noun (Masculine individual) | יִשָּׂשכָר (yis.sa.s.khar): Issachar |
| 3 | תּוֹלָ֧ע | to.La' | Tola | H8439G | HNpm — Proper Noun (Masculine individual) | תּוֹלָע (to.la): Tola |
| 4 | וּ/פוּאָ֛ה | u./fu.'Ah | and/ Puah | H6312G | HC/Npm — Conjunction + Proper Noun (Masculine individual) | פּוּאָה (pu.ah): Puah |
| 5 | יָשׁ֥וּב | ya.shiv | Jashub | H3437H | HNpm — Proper Noun (Masculine individual) | יָשׁוּב (ya.shuv): Jashub |
| 6 | וְ/שִׁמְר֖וֹן | ve./shim.Ron | and/ Shimron | H8110B | HC/Npm — Conjunction + Proper Noun (Masculine individual) | שִׁמְרוֹן (shim.ron): Shimron |
| 7 | אַרְבָּעָֽה\׃\ \ס | 'ar.ba.'Ah | four | H702 | HNcbsa — Noun (Singular Either gender, Absolute) | אַרְבַּע (ar.ba): four |

## 1 Chronicles 7:2

**Original:** וּבְנֵ֣י תוֹלָ֗ע עֻזִּ֡י וּרְפָיָ֡ה וִֽ֠ירִיאֵל וְיַחְמַ֨י וְיִבְשָׂ֜ם וּשְׁמוּאֵ֗ל רָאשִׁ֤ים לְבֵית־ אֲבוֹתָם֙ לְתוֹלָ֔ע גִּבּ֥וֹרֵי חַ֖יִל לְתֹלְדוֹתָ֑ם מִסְפָּרָם֙ בִּימֵ֣י דָוִ֔יד עֶשְׂרִֽים־ וּשְׁנַ֥יִם אֶ֖לֶף וְשֵׁ֥שׁ מֵאֽוֹת׃\ \ס

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וּ/בְנֵ֣י | u./ve.Nei | and/ [the] sons of | H1121G | HC/Ncmpc — Conjunction + Noun (Plural Masculine, Construct) | בֵּן (ben): son: descendant/people |
| 2 | תוֹלָ֗ע | to.La' | Tola | H8439G | HNpm — Proper Noun (Masculine individual) | תּוֹלָע (to.la): Tola |
| 3 | עֻזִּ֡י | 'u.Zi | Uzzi | H5813H | HNpm — Proper Noun (Masculine individual) | עֻזִּי (uz.zi): Uzzi |
| 4 | וּ/רְפָיָ֡ה | u./re.fa.Yah | and/ Rephaiah | H7509I | HC/Npm — Conjunction + Proper Noun (Masculine individual) | רְפָיָה (re.pha.yah): Rephaiah |
| 5 | וִֽ֠/ירִיאֵל | Vi./ri.'el | and/ Jeriel | H3400 | HC/Npm — Conjunction + Proper Noun (Masculine individual) | יְרִיאֵל (ye.ri.el): Jeriel |
| 6 | וְ/יַחְמַ֨י | ve./yach.Mai | and/ Jahmai | H3181 | HC/Npm — Conjunction + Proper Noun (Masculine individual) | יַחְמַי (yach.may): Jahmai |
| 7 | וְ/יִבְשָׂ֜ם | ve./yiv.Sam | and/ Jibsam | H3005 | HC/Npm — Conjunction + Proper Noun (Masculine individual) | יִבְשָׂם (yiv.sam): Ibsam |
| 8 | וּ/שְׁמוּאֵ֗ל | u./she.mu.'El | and/ Samuel | H8050I | HC/Npm — Conjunction + Proper Noun (Masculine individual) | שְׁמוּאֵל (she.mu.el): Shemuel |
| 9 | רָאשִׁ֤ים | ra.Shim | chiefs | H7218H | HNcmpa — Noun (Plural Masculine, Absolute) | רֹאשׁ (rosh): head: leader |
| 10 | לְ/בֵית\־ | le./veit- | of/ [the] house of | H1004M | HR/Ncmsc — Preposition + Noun (Singular Masculine, Construct) | בַּ֫יִת (ba.yit): house: household |
| 11 | אֲבוֹתָ/ם֙ | 'a.vo.Ta/m | ancestors/ their | H1G | HNcfpc/Sp3mp — Noun (Plural Feminine, Construct) + Suffix (Third Plural Masculine) | אָב (av): father |
| 12 | לְ/תוֹלָ֔ע | le./to.La' | of/ Tola | H8439G | HR/Npm — Preposition + Proper Noun (Masculine individual) | תּוֹלָע (to.la): Tola |
