# STEP Bible — Isaiah 35

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Isaiah 35:1

**Original:** יְשֻׂשׂ֥וּם מִדְבָּ֖ר וְצִיָּ֑ה וְתָגֵ֧ל עֲרָבָ֛ה וְתִפְרַ֖ח כַּחֲבַצָּֽלֶת׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | יְשֻׂשׂ֥וּ/ם | ye.su.Su/m | they will rejoice/ ! | H7797 | HVqi3mp/Sn — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Plural Masculine + Paragogic Nun | שׂוּשׂ (su.s): to rejoice |
| 2 | מִדְבָּ֖ר | mid.Bar | [the] wilderness | H4057B | HNcmsa — Noun (Singular Masculine, Absolute) | מִדְבָּר (mid.bar): wilderness |
| 3 | וְ/צִיָּ֑ה | ve./tzi.Yah | and/ [the] dry region | H6723 | HC/Ncfsa — Conjunction + Noun (Singular Feminine, Absolute) | צִיָּה (tsiy.yah): dryness |
| 4 | וְ/תָגֵ֧ל | ve./ta.Gel | and/ let it be glad | H1523 | HC/Vqj3fs — Conjunction + Verb : Qal (Simple, Active) Imperfect (Future/present Jussive) Third Singular Feminine | גִּיל (gil): to rejoice |
| 5 | עֲרָבָ֛ה | 'a.ra.Vah | [the] desert plain | H6160L | HNcfsa — Noun (Singular Feminine, Absolute) | עֲרָבָה (a.ra.vah): plain |
| 6 | וְ/תִפְרַ֖ח | ve./tif.Rach | so/ it may bud | H6524A | HC/Vqu3fs — Conjunction + Verb : Qal (Simple, Active) Conjunction+Imperfect (Future/present Indicative) Third Singular Feminine | פָּרַח (pa.rach): to sprout |
| 7 | כַּ/חֲבַצָּֽלֶת\׃ | ka./cha.va.Tza.let | like/ a crocus | H2261 | HR/Ncfsa — Preposition + Noun (Singular Feminine, Absolute) | חֲבַצֶּלֶת (cha.vats.tse.let): crocus |

## Isaiah 35:2

**Original:** פָּרֹ֨חַ תִּפְרַ֜ח וְתָגֵ֗ל אַ֚ף גִּילַ֣ת וְרַנֵּ֔ן כְּב֤וֹד הַלְּבָנוֹן֙ נִתַּן־ לָ֔הּ הֲדַ֥ר הַכַּרְמֶ֖ל וְהַשָּׁר֑וֹן הֵ֛מָּה יִרְא֥וּ כְבוֹד־ יְהוָ֖ה הֲדַ֥ר אֱלֹהֵֽינוּ׃\ \ס

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | פָּרֹ֨חַ | pa.Ro.ach | completely <to bud> | H6524A | HVqaa — Verb : Qal (Simple, Active) Infinitive Absolute | פָּרַח (pa.rach): to sprout |
| 2 | תִּפְרַ֜ח | tif.Rach | it will bud | H6524A | HVqi3fs — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Feminine | פָּרַח (pa.rach): to sprout |
| 3 | וְ/תָגֵ֗ל | ve./ta.Gel | and/ let it be glad | H1523 | HC/Vqj3fs — Conjunction + Verb : Qal (Simple, Active) Imperfect (Future/present Jussive) Third Singular Feminine | גִּיל (gil): to rejoice |
| 4 | אַ֚ף | 'af | also | H637 | HTj — Interjection | אַף (aph): also |
| 5 | גִּילַ֣ת | gi.Lat | gladness | H1525 | HNcfsc — Noun (Singular Feminine, Construct) | גִּילָה (gi.lah): rejoicing |
| 6 | וְ/רַנֵּ֔ן | ve./ra.Nen | and/ shouting for joy | H7442B | HC/Vpcc — Conjunction + Verb : Piel (Intensive/resultive/transtive, Active) Infinitive Construct | רָנַן (ra.nan): to sing |
| 7 | כְּב֤וֹד | ke.Vod | [the] glory of | H3519 | HNcmsc — Noun (Singular Masculine, Construct) | כָּבוֹד (ka.vod): glory |
| 8 | הַ/לְּבָנוֹן֙ | ha./le.va.nOn | <the>/ Lebanon | H3844G | HTd/Npl — Definite article (Hebrew) + Proper Noun (Location) | לְבָנוֹן (le.va.non): Lebanon |
| 9 | נִתַּן\־ | ni.tan- | it will be given | H5414G | HVNp3ms — Verb : Niphal (Simple, Passive) Perfect (Past/present Indicative) Third Singular Masculine | נָתַן (na.tan): to give: give |
| 10 | לָ֔/הּ | La/h | to <the>/ it | H9005 | HRd/Sp3fs — Preposition (Definite) + Suffix (Third Singular Feminine) | /ל (l): to/for |
| 11 | הֲדַ֥ר | ha.Dar | [the] splendor of | H1926 | HNcmsc — Noun (Singular Masculine, Construct) | הָדָר (ha.dar): glory |
| 12 | הַ/כַּרְמֶ֖ל | ha./kar.Mel | <the>/ Carmel | H3760G | HTd/Npl — Definite article (Hebrew) + Proper Noun (Location) | כַּרְמֶל (kar.mel): Carmel |
| 13 | וְ/הַ/שָּׁר֑וֹן | ve./ha./sha.Ron | and/ <the>/ Sharon | H8289I | HC/Td/Npl — Conjunction + Definite article (Hebrew) + Proper Noun (Location) | שָׁרוֹן (sha.ron): Sharon |
| 14 | הֵ֛מָּה | He.mah | they | H1992 | HPp3mp — Pronoun (Third Plural Masculine) | הֵ֫מָּה (hem.mah): they(masc.) |
| 15 | יִרְא֥וּ | yir.'U | they will see | H7200G | HVqi3mp — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Plural Masculine | רָאָה (ra.ah): to see: see |
| 16 | כְבוֹד\־ | khe.Vod- | [the] glory of | H3519 | HNcmsc — Noun (Singular Masculine, Construct) | כָּבוֹד (ka.vod): glory |
| 17 | יְהוָ֖ה | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 18 | הֲדַ֥ר | ha.Dar | [the] splendor of | H1926 | HNcmsc — Noun (Singular Masculine, Construct) | הָדָר (ha.dar): glory |
| 19 | אֱלֹהֵֽי/נוּ\׃\ \ס | 'e.lo.Hei./nu | God/ our | H430G | HNcmpc/Sp1bp — Noun (Plural Masculine, Construct) + Suffix (First Plural Either gender) | אֱלֹהִים (e.lo.him): God |

## Isaiah 35:3

**Original:** חַזְּק֖וּ יָדַ֣יִם רָפ֑וֹת וּבִרְכַּ֥יִם כֹּשְׁל֖וֹת אַמֵּֽצוּ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | חַזְּק֖וּ | cha.ze.Ku | strengthen | H2388G | HVpv2mp — Verb : Piel (Intensive/resultive/transtive, Active) Imperative Second Plural Masculine | חָזַק (cha.zaq): to strengthen: strengthen |
| 2 | יָדַ֣יִם | ya.Da.yim | hands | H3027G | HNcbda — Noun (Dual Either gender, Absolute) | יָד (yad): hand |
| 3 | רָפ֑וֹת | ra.Fot | slack | H7504 | HAafpa — Adjective (Plural Feminine, Absolute) | רָפֶה (ra.pheh): weak |
| 4 | וּ/בִרְכַּ֥יִם | u./vir.Ka.yim | and/ knees | H1290 | HC/Ncfda — Conjunction + Noun (Dual Feminine, Absolute) | בֶּ֫רֶךְ (be.rekh): knee |
| 5 | כֹּשְׁל֖וֹת | ko.she.Lot | stumbling | H3782 | HVqrfpa — Verb : Qal (Simple, Active) Participle (Plural Feminine, Absolute) | כָּשַׁל (ka.shal): to stumble |
