# STEP Bible — Song of Songs 1

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Song of Songs 1:1

**Original:** שִׁ֥יר הַשִּׁירִ֖ים אֲשֶׁ֥ר לִשְׁלֹמֹֽה׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | שִׁ֥יר | shir | [the] song of | H7892A | HNcmsc — Noun (Singular Masculine, Construct) | שִׁיר (shir): song |
| 2 | הַ/שִּׁירִ֖ים | ha./shi.Rim | the/ songs | H7892A | HTd/Ncmpa — Definite article (Hebrew) + Noun (Plural Masculine, Absolute) | שִׁיר (shir): song |
| 3 | אֲשֶׁ֥ר | 'a.Sher | which | H834A | HTr — Relative Particle | אֲשֶׁר (a.sher): which |
| 4 | לִ/שְׁלֹמֹֽה\׃ | li/sh.lo.Moh | [is] of/ Solomon | H8010 | HR/Npm — Preposition + Proper Noun (Masculine individual) | שְׁלֹמֹה (she.lo.moh): Solomon |

## Song of Songs 1:2

**Original:** יִשָּׁקֵ֙נִי֙ מִנְּשִׁיק֣וֹת פִּ֔יהוּ כִּֽי־ טוֹבִ֥ים דֹּדֶ֖יךָ מִיָּֽיִן׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | יִשָּׁקֵ֙/נִי֙ | yi.sha.Ke./ni | let him kiss/ me | H5401A | HVqi3ms/Sp1bs — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine + Suffix (First Singular Either gender) | נָשַׁק (na.shaq): to kiss |
| 2 | מִ/נְּשִׁיק֣וֹת | mi./ne.shi.Kot | from/ [the] kisses of | H5390 | HR/Ncfpc — Preposition + Noun (Plural Feminine, Construct) | נְשִׁיקָה (ne.shi.qah): kiss |
| 3 | פִּ֔י/הוּ | Pi./hu | mouth/ his | H6310G | HNcmsc/Sp3ms — Noun (Singular Masculine, Construct) + Suffix (Third Singular Masculine) | פֶּה (peh): lip |
| 4 | כִּֽי\־ | ki- | for | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 5 | טוֹבִ֥ים | to.Vim | [are] good | H2896A | HAampa — Adjective (Plural Masculine, Absolute) | טוֹב (tov): pleasant |
| 6 | דֹּדֶ֖י/ךָ | do.Dei./kha | love<s>/ your | H1730H | HNcmpc/Sp2ms — Noun (Plural Masculine, Construct) + Suffix (Second Singular Masculine) | דּוֹד (dod): beloved: love |
| 7 | מִ/יָּֽיִן\׃ | mi./Ya.yin | more than/ wine | H3196 | HR/Ncmsa — Preposition + Noun (Singular Masculine, Absolute) | יַ֫יִן (ya.yin): wine |

## Song of Songs 1:3

**Original:** לְרֵ֙יחַ֙ שְׁמָנֶ֣יךָ טוֹבִ֔ים שֶׁ֖מֶן תּוּרַ֣ק שְׁמֶ֑ךָ עַל־ כֵּ֖ן עֲלָמ֥וֹת אֲהֵבֽוּךָ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | לְ/רֵ֙יחַ֙ | le./Rei.ach | to/ odor | H7381 | HR/Ncmsa — Preposition + Noun (Singular Masculine, Absolute) | רֵיחַ (re.ach): aroma |
| 2 | שְׁמָנֶ֣י/ךָ | she.ma.Nei./kha | oils/ your | H8081 | HNcmpc/Sp2ms — Noun (Plural Masculine, Construct) + Suffix (Second Singular Masculine) | שֶׁ֫מֶן (she.men): oil |
| 3 | טוֹבִ֔ים | to.Vim | [are] good | H2896A | HAampa — Adjective (Plural Masculine, Absolute) | טוֹב (tov): pleasant |
| 4 | שֶׁ֖מֶן | She.men | [is] oil | H8081 | HNcmsa — Noun (Singular Masculine, Absolute) | שֶׁ֫מֶן (she.men): oil |
| 5 | תּוּרַ֣ק | tu.Rak | [which] it is poured out | H7324 | HVHi3fs — Verb : Hophal (Causative/declarative, Passive) Imperfect (Future/present Indicative/jussive) Third Singular Feminine | רִיק (ruq): to empty |
| 6 | שְׁמֶ֑/ךָ | she.Me./kha | name/ your | H8034 | HNcmsc/Sp2ms — Noun (Singular Masculine, Construct) + Suffix (Second Singular Masculine) | שֵׁם (shem): name |
| 7 | עַל\־ | 'al- | there- | H5921A | HR — Preposition | עַל (al): upon |
| 8 | כֵּ֖ן | ken | -fore | H3651C | HD — Adverb | כֵּן (ken): so |
| 9 | עֲלָמ֥וֹת | a.la.Mot | young women | H5959 | HNcfpa — Noun (Plural Feminine, Absolute) | עַלְמָה (al.mah): maiden |
| 10 | אֲהֵבֽוּ/ךָ\׃ | 'a.he.Vu./kha | they love/ you | H157G | HVqp3cp/Sp2ms — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Plural Either gender + Suffix (Second Singular Masculine) | אָהֵב (a.hav): to love: lover |

## Song of Songs 1:4

**Original:** מָשְׁכֵ֖נִי אַחֲרֶ֣יךָ נָּר֑וּצָה הֱבִיאַ֨נִי הַמֶּ֜לֶךְ חֲדָרָ֗יו נָגִ֤ילָה וְנִשְׂמְחָה֙ בָּ֔ךְ נַזְכִּ֤ירָה דֹדֶ֙יךָ֙ מִיַּ֔יִן מֵישָׁרִ֖ים אֲהֵבֽוּךָ׃\ \ס

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | מָשְׁכֵ֖/נִי | ma.she.Khe./ni | draw/ me | H4900 | HVqv2ms/Sp1bs — Verb : Qal (Simple, Active) Imperative Second Singular Masculine + Suffix (First Singular Either gender) | מָשַׁךְ (ma.shakh): to draw |
| 2 | אַחֲרֶ֣י/ךָ | 'a.cha.Rei./kha | after/ you | H310A | HAcmpc/Sp2ms — Numerical Adjective (Plural Masculine, Construct) + Suffix (Second Singular Masculine) | אַחַר (a.char): after |
| 3 | נָּר֑וּצָה | na.Ru.tzah | let us run | H7323G | HVqc1cp — Verb : Qal (Simple, Active) Imperfect (Future/present Cohortative) First Plural Either gender | רוּץ (ruts): to run: run |
| 4 | הֱבִיאַ֨/נִי | he.vi.'A./ni | he has brought/ me | H935P | HVhp3ms/Sp1bs — Verb : Hiphil (Causative/declarative, Active) Perfect (Past/present Indicative) Third Singular Masculine + Suffix (First Singular Either gender) | בּוֹא (bo): to come (in): bring |
| 5 | הַ/מֶּ֜לֶךְ | ha./Me.lekh | the/ king | H4428G | HTd/Ncmsa — Definite article (Hebrew) + Noun (Singular Masculine, Absolute) | מֶ֫לֶךְ (me.lekh): king |
| 6 | חֲדָרָ֗י/ו | cha.da.Ra/v | chambers/ his | H2315 | HNcmpc/Sp3ms — Noun (Plural Masculine, Construct) + Suffix (Third Singular Masculine) | חֶ֫דֶר (che.der): chamber |
| 7 | נָגִ֤ילָה | na.Gi.lah | let us rejoice | H1523 | HVqc1cp — Verb : Qal (Simple, Active) Imperfect (Future/present Cohortative) First Plural Either gender | גִּיל (gil): to rejoice |
| 8 | וְ/נִשְׂמְחָה֙ | ve./nis.me.Chah | and/ let us be glad | H8055 | HC/Vqc1cp — Conjunction + Verb : Qal (Simple, Active) Imperfect (Future/present Cohortative) First Plural Either gender | שָׂמַח (sa.mach): to rejoice |
| 9 | בָּ֔/ךְ | Ba/kh | in/ you | H9003 | HR/Sp2ms — Preposition + Suffix (Second Singular Masculine) | /ב (b): in/on/with |
| 10 | נַזְכִּ֤ירָה | naz.Ki.rah | let us bring to remembrance | H2142 | HVhc1cp — Verb : Hiphil (Causative/declarative, Active) Imperfect (Future/present Cohortative) First Plural Either gender | זָכַר (za.khar): to remember |
| 11 | דֹדֶ֙י/ךָ֙ | do.Dei./kha | love<s>/ your | H1730H | HNcmpc/Sp2ms — Noun (Plural Masculine, Construct) + Suffix (Second Singular Masculine) | דּוֹד (dod): beloved: love |
| 12 | מִ/יַּ֔יִן | mi./Ya.yin | more than/ wine | H3196 | HR/Ncmsa — Preposition + Noun (Singular Masculine, Absolute) | יַ֫יִן (ya.yin): wine |
| 13 | מֵישָׁרִ֖ים | mei.sha.Rim | uprightness<es> | H4339 | HNcmpa — Noun (Plural Masculine, Absolute) | מֵישָׁר (me.shar): uprightness |
| 14 | אֲהֵבֽוּ/ךָ\׃\ \ס | 'a.he.Vu./kha | they love/ you | H157G | HVqp3cp/Sp2ms — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Plural Either gender + Suffix (Second Singular Masculine) | אָהֵב (a.hav): to love: lover |

## Song of Songs 1:5

**Original:** שְׁחוֹרָ֤ה אֲנִי֙ וְֽנָאוָ֔ה בְּנ֖וֹת יְרוּשָׁלִָ֑ם כְּאָהֳלֵ֣י קֵדָ֔ר כִּירִיע֖וֹת שְׁלֹמֹֽה׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | שְׁחוֹרָ֤ה | she.cho.Rah | [am] black | H7838 | HAafsa — Adjective (Singular Feminine, Absolute) | שָׁחֹר (sha.chor): black |
| 2 | אֲנִי֙ | 'a.Ni | I | H589 | HPp1bs — Pronoun (First Singular Either gender) | אֲנִי (a.ni): I |
| 3 | וְֽ/נָאוָ֔ה | ve./na.Vah | and/ lovely | H5000 | HC/Aafsa — Conjunction + Aafsa | נָאוֶה (na.eh): lovely |
| 4 | בְּנ֖וֹת | be.Not | O daughters of | H1323G | HNcfpc — Noun (Plural Feminine, Construct) | בַּת (bat): daughter |
| 5 | יְרוּשָׁלִָ֑ם | ye.ru.sha.Lim | Jerusalem | H3389 | HNpl — Proper Noun (Location) | יְרוּשָׁלִַ֫ם, יְרוּשְׁלֵם (ye.ru.sha.laim): Jerusalem |
| 6 | כְּ/אָהֳלֵ֣י | ke./'o.ho.Lei | like/ [the] tents of | H168G | HR/Ncmpc — Preposition + Noun (Plural Masculine, Construct) | אֹ֫הֶל (o.hel): tent |
| 7 | קֵדָ֔ר | ke.Dar | Kedar | H6938 | HNpm — Proper Noun (Masculine individual) | קֵדָר (qe.dar): Kedar |
| 8 | כִּ/ירִיע֖וֹת | ki./ri.'ot | like/ [the] tent curtains of | H3407 | HR/Ncfpc — Preposition + Noun (Plural Feminine, Construct) | יְרִיעָה (ye.ri.ah): curtain |
