# STEP Bible — Esther 1

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Esther 1:1

**Original:** וַיְהִ֖י בִּימֵ֣י אֲחַשְׁוֵר֑וֹשׁ ה֣וּא אֲחַשְׁוֵר֗וֹשׁ הַמֹּלֵךְ֙ מֵהֹ֣דּוּ וְעַד־ כּ֔וּשׁ שֶׁ֛בַע וְעֶשְׂרִ֥ים וּמֵאָ֖ה מְדִינָֽה׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וַ/יְהִ֖י | va/y.Hi | and/ it was | H1961 | Hc/Vqw3ms — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Masculine | הָיָה (ha.yah): to be |
| 2 | בִּ/ימֵ֣י | bi./Mei | in/ [the] days of | H3117G | HR/Ncmpc — Preposition + Noun (Plural Masculine, Construct) | יוֹם (yom): day |
| 3 | אֲחַשְׁוֵר֑וֹשׁ | 'a.chash.ve.Ro.osh | Ahasuerus | H325 | HNpm — Proper Noun (Masculine individual) | אֲחַשְׁוֵרוֹשׁ (a.chash.ve.rosh): Ahasuerus |
| 4 | ה֣וּא | hu' | that | H1931 | HPp3ms — Pronoun (Third Singular Masculine) | הוּא (hu): he/she/it |
| 5 | אֲחַשְׁוֵר֗וֹשׁ | 'a.chash.ve.Ro.osh | Ahasuerus | H325 | HNpm — Proper Noun (Masculine individual) | אֲחַשְׁוֵרוֹשׁ (a.chash.ve.rosh): Ahasuerus |
| 6 | הַ/מֹּלֵךְ֙ | ha./mo.leKh | who/ reigned | H4427A | HTd/Vqrmsa — Definite article (Hebrew) + Verb : Qal (Simple, Active) Participle (Singular Masculine, Absolute) | מָלַךְ (ma.lakh): to reign |
| 7 | מֵ/הֹ֣דּוּ | me./Ho.du | from/ India | H1912 | HR/Npl — Preposition + Proper Noun (Location) | הֹ֫דּוּ (ho.du): India |
| 8 | וְ/עַד\־ | ve./'ad- | and/ to | H5704 | HC/R — Conjunction + Preposition | עַד (ad): till |
| 9 | כּ֔וּשׁ | Kush | Cush | H3568A | HNpl — Proper Noun (Location) | כּוּשׁ (kush): Cush |
