# STEP Bible — Lamentations 1

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Lamentations 1:1

**Original:** אֵיכָ֣ה׀ יָשְׁבָ֣ה בָדָ֗ד הָעִיר֙ רַבָּ֣תִי עָ֔ם הָיְתָ֖ה כְּאַלְמָנָ֑ה רַּבָּ֣תִי בַגּוֹיִ֗ם שָׂרָ֙תִי֙ בַּמְּדִינ֔וֹת הָיְתָ֖ה לָמַֽס׃\ \ס

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | אֵיכָ֣ה\׀ | 'ei.Khah | how! | H349B | HTi — Interrogative Particle | אֵיכָה (e.khah): how? |
| 2 | יָשְׁבָ֣ה | ya.she.Vah | she sits | H3427 | HVqp3fs — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Singular Feminine | יָשַׁב (ya.shav): to dwell |
| 3 | בָדָ֗ד | va.Dad | alone | H910 | HNcmsa — Noun (Singular Masculine, Absolute) | בָּדָד (ba.dad): isolation |
| 4 | הָ/עִיר֙ | ha./'Ir | the/ city | H5892B | HTd/Ncfsa — Definite article (Hebrew) + Noun (Singular Feminine, Absolute) | עִיר (ir): city |
| 5 | רַבָּ֣תִי | ra.Ba.ti | great of | H7227A | HAafsc — Adjective (Singular Feminine, Construct) | רַב (rav): many |
| 6 | עָ֔ם | 'Am | people | H5971A | HNcmsa — Noun (Singular Masculine, Absolute) | עַם (am): people |
| 7 | הָיְתָ֖ה | ha.ye.Tah | she has become | H1961 | HVqp3fs — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Singular Feminine | הָיָה (ha.yah): to be |
| 8 | כְּ/אַלְמָנָ֑ה | ke./'al.ma.Nah | like/ a widow | H490 | HR/Ncfsa — Preposition + Noun (Singular Feminine, Absolute) | אַלְמָנָה (al.ma.nah): widow |
| 9 | רַּבָּ֣תִי | ra.Ba.ti | [one] great | H7227A | HAafsc — Adjective (Singular Feminine, Construct) | רַב (rav): many |
