# STEP Bible — Psalms 36

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Psalms 36:0

**Original:** לַמְנַצֵּ֬חַ׀ לְעֶֽבֶד־ יְהוָ֬ה לְדָוִֽד׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | לַ/מְנַצֵּ֬חַ\׀ | la/m.na.Tze.ach | to the/ choirmaster | H5329 | HRd/Vprmsa — Preposition (Definite) + Verb : Piel (Intensive/resultive/transtive, Active) Participle (Singular Masculine, Absolute) | נָצַח (na.tsach): to conduct |
| 2 | לְ/עֶֽבֶד\־ | le./'e.ved- | of/ [the] servant of | H5650 | HR/Ncmsc — Preposition + Noun (Singular Masculine, Construct) | עֶ֫בֶד (e.ved): servant/slave |
| 3 | יְהוָ֬ה | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 4 | לְ/דָוִֽד\׃ | le./da.Vid | of/ David | H1732 | HR/Npm — Preposition + Proper Noun (Masculine individual) | דָּוִד (da.vid): David |

## Psalms 36:1

**Original:** נְאֻֽם־ פֶּ֣שַׁע לָ֭רָשָׁע בְּקֶ֣רֶב לִבִּ֑י אֵֽין־ פַּ֥חַד אֱ֝לֹהִ֗ים לְנֶ֣גֶד עֵינָֽיו׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | נְאֻֽם\־ | ne.'um- | [the] utterance of | H5002 | HNcmsc — Noun (Singular Masculine, Construct) | נְאֻם (ne.um): utterance |
| 2 | פֶּ֣שַׁע | Pe.sha' | transgression | H6588 | HNcmsa — Noun (Singular Masculine, Absolute) | פֶּ֫שַׁע (pe.sah): transgression |
| 3 | לָ֭/רָשָׁע | La./ra.sho' | to <the>/ wicked [person] | H7563 | HRd/Ncmsa — Preposition (Definite) + Noun (Singular Masculine, Absolute) | רָשָׁע (ra.sah): wicked |
| 4 | בְּ/קֶ֣רֶב | be./Ke.rev | [is] in/ [the] midst of | H7130G | HR/Ncmsc — Preposition + Noun (Singular Masculine, Construct) | קֶ֫רֶב (qe.rev): entrails: among |
| 5 | לִבִּ֑/י | li.B/i | heart/ my | H3820A | HNcmsc/Sp1bs — Noun (Singular Masculine, Construct) + Suffix (First Singular Either gender) | לֵב (lev): heart |
| 6 | אֵֽין\־ | 'ein- | not | H369 | HNcmsc — Noun (Singular Masculine, Construct) | אַ֫יִן (a.yin): nothing |
| 7 | פַּ֥חַד | Pa.chad | [the] fear of | H6343 | HNcmsc — Noun (Singular Masculine, Construct) | פַּ֫חַד (pa.chad): dread |
| 8 | אֱ֝לֹהִ֗ים | 'E.lo.Him | God | H430G | HNcmpa — Noun (Plural Masculine, Absolute) | אֱלֹהִים (e.lo.him): God |
| 9 | לְ/נֶ֣גֶד | le./Ne.ged | [is] to/ before | H5048 | HR/Acmsc — Preposition + Acmsc | נֶ֫גֶד (ne.ged): before |
| 10 | עֵינָֽי/ו\׃ | 'ei.Na/v | eyes/ his | H5869A | HNcfdc/Sp3ms — Noun (Dual Feminine, Construct) + Suffix (Third Singular Masculine) | עַ֫יִן (a.yin): eye |

## Psalms 36:2

**Original:** כִּֽי־ הֶחֱלִ֣יק אֵלָ֣יו בְּעֵינָ֑יו לִמְצֹ֖א עֲוֹנ֣וֹ לִשְׂנֹֽא׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | כִּֽי\־ | ki- | for | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 2 | הֶחֱלִ֣יק | he.che.Lik | he flatters | H2505B | HVhp3ms — Verb : Hiphil (Causative/declarative, Active) Perfect (Past/present Indicative) Third Singular Masculine | חָלַק (cha.laq): to smooth |
| 3 | אֵלָ֣י/ו | 'e.La/v | <to>/ himself | H413 | HR/Sp3ms — Preposition + Suffix (Third Singular Masculine) | אֶל (el): to(wards) |
| 4 | בְּ/עֵינָ֑י/ו | be./'ei.Na/v | in/ own eyes/ his | H5869A | HR/Ncfdc/Sp3ms — Preposition + Noun (Dual Feminine, Construct) + Suffix (Third Singular Masculine) | עַ֫יִן (a.yin): eye |
| 5 | לִ/מְצֹ֖א | li/m.Tzo' | to/ find | H4672 | HR/Vqcc — Preposition + Verb : Qal (Simple, Active) Infinitive Construct | מָצָא (ma.tsa): to find |
| 6 | עֲוֹנ֣/וֹ | a.vo.N/o | iniquity/ his | H5771G | HNcmsc/Sp3ms — Noun (Singular Masculine, Construct) + Suffix (Third Singular Masculine) | עָוֺן (a.van): iniquity: crime |
| 7 | לִ/שְׂנֹֽא\׃ | li/s.No' | to/ hate [it] | H8130 | HR/Vqcc — Preposition + Verb : Qal (Simple, Active) Infinitive Construct | שָׂנֵא (sa.ne): to hate |

## Psalms 36:3

**Original:** דִּבְרֵי־ פִ֭יו אָ֣וֶן וּמִרְמָ֑ה חָדַ֖ל לְהַשְׂכִּ֣יל לְהֵיטִֽיב׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | דִּבְרֵי\־ | div.rei- | [the] words of | H1697G | HNcmpc — Noun (Plural Masculine, Construct) | דָּבָר (da.var): word |
