# STEP Bible — Psalms 22

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Psalms 22:0

**Original:** לַ֭מְנַצֵּחַ עַל־ אַיֶּ֥לֶת הַשַּׁ֗חַר מִזְמ֥וֹר לְדָוִֽד׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | לַ֭/מְנַצֵּחַ | La/m.na.tze.ach | to the/ choirmaster | H5329 | HRd/Vprmsa — Preposition (Definite) + Verb : Piel (Intensive/resultive/transtive, Active) Participle (Singular Masculine, Absolute) | נָצַח (na.tsach): to conduct |
| 2 | עַל\־ | 'al- | on | H5921A | HR — Preposition | עַל (al): upon |
| 3 | אַיֶּ֥לֶת | 'ai.Ye.let | [the] doe of | H355 | HNcfsc — Noun (Singular Feminine, Construct) | אַיָּלָה (ay.ya.lah): doe |
| 4 | הַ/שַּׁ֗חַר | ha./Sha.char | the/ dawn | H7837 | HTd/Ncmsa — Definite article (Hebrew) + Noun (Singular Masculine, Absolute) | שַׁ֫חַר (sha.char): dawn |
| 5 | מִזְמ֥וֹר | miz.Mor | a psalm | H4210 | HNcmsa — Noun (Singular Masculine, Absolute) | מִזְמוֹר (miz.mor): melody |
| 6 | לְ/דָוִֽד\׃ | le./da.Vid | of/ David | H1732 | HR/Npm — Preposition + Proper Noun (Masculine individual) | דָּוִד (da.vid): David |

## Psalms 22:1

**Original:** אֵלִ֣י אֵ֭לִי לָמָ֣ה עֲזַבְתָּ֑נִי רָח֥וֹק מִֽ֝ישׁוּעָתִ֗י דִּבְרֵ֥י שַׁאֲגָתִֽי׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | אֵלִ֣/י | 'e.L/i | O God/ my | H410G | HNcmsc/Sp1bs — Noun (Singular Masculine, Construct) + Suffix (First Singular Either gender) | אֵל (el): God |
| 2 | אֵ֭לִ/י | 'E.l/i | God/ my | H410G | HNcmsc/Sp1bs — Noun (Singular Masculine, Construct) + Suffix (First Singular Either gender) | אֵל (el): God |
| 3 | לָ/מָ֣ה | la./Mah | <to>/ why? | H4100 | HR/Pi — Preposition + Interrogative Pronoun | מָה (mah): what? |
| 4 | עֲזַבְתָּ֑/נִי | 'a.zav.Ta./ni | have you forsaken/ me | H5800A | HVqp2ms/Sp1bs — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Second Singular Masculine + Suffix (First Singular Either gender) | עָזַב (a.zav): to leave: forsake |
| 5 | רָח֥וֹק | ra.Chok | [are] far | H7350 | HAamsa — Adjective (Singular Masculine, Absolute) | רָחֹק (ra.choq): distant |
| 6 | מִֽ֝/ישׁוּעָתִ֗/י | mi./shu.'a.T/i | from/ deliverance/ my | H3444 | HR/Ncfsc/Sp1bs — Preposition + Noun (Singular Feminine, Construct) + Suffix (First Singular Either gender) | יְשׁוּעָה (ye.shu.ah): salvation |
| 7 | דִּבְרֵ֥י | div.Rei | [the] words of | H1697G | HNcmpc — Noun (Plural Masculine, Construct) | דָּבָר (da.var): word |
| 8 | שַׁאֲגָתִֽ/י\׃ | sha.'a.ga.T/i | cry of distress/ my | H7581 | HNcfsc/Sp1bs — Noun (Singular Feminine, Construct) + Suffix (First Singular Either gender) | שְׁאָגָה (she.a.gah): roaring |

## Psalms 22:2

**Original:** אֱֽלֹהַ֗י אֶקְרָ֣א י֭וֹמָם וְלֹ֣א תַעֲנֶ֑ה וְ֝לַ֗יְלָה וְֽלֹא־ דֽוּמִיָּ֥ה לִֽי׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | אֱֽלֹהַ֗/י | 'elo.Ha/i | O God/ my | H430G | HNcmpc/Sp1bs — Noun (Plural Masculine, Construct) + Suffix (First Singular Either gender) | אֱלֹהִים (e.lo.him): God |
| 2 | אֶקְרָ֣א | 'ek.Ra' | I call out | H7121G | HVqi1cs — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/cohortative) First Singular Either gender | קָרָא (qa.ra): to call: call to |
| 3 | י֭וֹמָם | Yo.mom | by day | H3119 | HD — Adverb | יוֹמָם (yo.mam): by day |
| 4 | וְ/לֹ֣א | ve./Lo' | and/ not | H3808 | HC/Tn — Conjunction + Negative Particle | לֹא (lo): not |
| 5 | תַעֲנֶ֑ה | ta.'a.Neh | you answer | H6030B | HVqi2ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Second Singular Masculine | עָנָה (a.nah): to answer |
| 6 | וְ֝/לַ֗יְלָה | ve./Lay.lah | and/ night | H3915 | HC/Ncmsa — Conjunction + Noun (Singular Masculine, Absolute) | לַ֫יְלָה (lay.lah): night |
| 7 | וְֽ/לֹא\־ | ve./lo'- | and/ not | H3808 | HC/Tn — Conjunction + Negative Particle | לֹא (lo): not |
| 8 | דֽוּמִיָּ֥ה | du.mi.Yah | repose | H1747 | HNcfsa — Noun (Singular Feminine, Absolute) | דּוּמִיָּה (du.miy.yah): silence |
| 9 | לִֽ/י\׃ | L/i | [belongs] to/ me | H9005 | HR/Sp1bs — Preposition + Suffix (First Singular Either gender) | /ל (l): to/for |

## Psalms 22:3

