# STEP Bible — Genesis 5

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Genesis 5:1

**Original:** זֶ֣ה סֵ֔פֶר תּוֹלְדֹ֖ת אָדָ֑ם בְּי֗וֹם בְּרֹ֤א אֱלֹהִים֙ אָדָ֔ם בִּדְמ֥וּת אֱלֹהִ֖ים עָשָׂ֥ה אֹתֽוֹ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | זֶ֣ה | zeh | this | H2088 | HTm — Demonstrative Particle | זֶה (zeh): this |
| 2 | סֵ֔פֶר | Se.fer | [is] [the] record of | H5612H | HNcmsc — Noun (Singular Masculine, Construct) | סֵ֫פֶר (se.pher): scroll: book |
| 3 | תּוֹלְדֹ֖ת | tol.Dot | [the] descendants of | H8435 | HNcfpc — Noun (Plural Feminine, Construct) | תּוֹלֵדוֹת (to.le.dah): generation |
| 4 | אָדָ֑ם | 'a.Dam | Adam | H121G | HNpm — Proper Noun (Masculine individual) | אָדָם (a.dam): Adam |
| 5 | בְּ/י֗וֹם | be./Yom | on/ [the] day | H3117G | HR/Ncmsc — Preposition + Noun (Singular Masculine, Construct) | יוֹם (yom): day |
| 6 | בְּרֹ֤א | be.Ro' | created | H1254A | HVqcc — Verb : Qal (Simple, Active) Infinitive Construct | בָּרָא (ba.ra): to create |
| 7 | אֱלֹהִים֙ | 'E.lo.Him | God | H430G | HNcmpa — Noun (Plural Masculine, Absolute) | אֱלֹהִים (e.lo.him): God |
| 8 | אָדָ֔ם | 'a.Dam | humankind | H120G | HNcmsa — Noun (Singular Masculine, Absolute) | אָדָם (a.dam): man |
| 9 | בִּ/דְמ֥וּת | bi/d.Mut | in/ [the] likeness of | H1823 | HR/Ncfsc — Preposition + Noun (Singular Feminine, Construct) | דְּמוּת (de.mut): likeness |
| 10 | אֱלֹהִ֖ים | 'E.lo.Him | God | H430G | HNcmpa — Noun (Plural Masculine, Absolute) | אֱלֹהִים (e.lo.him): God |
