# STEP Bible — Ezekiel 43

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Ezekiel 43:1

**Original:** וַיּוֹלִכֵ֖נִי אֶל־ הַשָּׁ֑עַר שַׁ֕עַר אֲשֶׁ֥ר פֹּנֶ֖ה דֶּ֥רֶךְ הַקָּדִֽים׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וַ/יּוֹלִכֵ֖/נִי | va/i.yo.li.Khe./ni | and/ he led/ me | H1980J | Hc/Vhw3ms/Sp1bs — Consecutive Conjunction + Verb : Hiphil (Causative/declarative, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Masculine + Suffix (First Singular Either gender) | הָלַךְ (ha.lakh): to go: take |
| 2 | אֶל\־ | 'el- | to | H413 | HR — Preposition | אֶל (el): to(wards) |
| 3 | הַ/שָּׁ֑עַר | ha./Sha.'ar | the/ gate | H8179G | HTd/Ncmsa — Definite article (Hebrew) + Noun (Singular Masculine, Absolute) | שַׁ֫עַר (sha.ar): gate |
| 4 | שַׁ֕עַר | Sha.'ar | [the] gate | H8179G | HNcmsa — Noun (Singular Masculine, Absolute) | שַׁ֫עַר (sha.ar): gate |
| 5 | אֲשֶׁ֥ר | 'a.Sher | which | H834A | HTr — Relative Particle | אֲשֶׁר (a.sher): which |
| 6 | פֹּנֶ֖ה | po.Neh | [was] facing | H6437G | HVqrmsa — Verb : Qal (Simple, Active) Participle (Singular Masculine, Absolute) | פָּנָה (pa.nah): to turn |
| 7 | דֶּ֥רֶךְ | De.rekh | [the] direction of | H1870J | HNcbsc — Noun (Singular Either gender, Construct) | דֶּ֫רֶךְ (de.rekh): way: direction |
| 8 | הַ/קָּדִֽים\׃ | ha./ka.Dim | the/ east | H6921 | HTd/Ncmsa — Definite article (Hebrew) + Noun (Singular Masculine, Absolute) | קָדִים (qa.dim): east |

## Ezekiel 43:2

**Original:** וְהִנֵּ֗ה כְּבוֹד֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל בָּ֖א מִדֶּ֣רֶךְ הַקָּדִ֑ים וְקוֹל֗וֹ כְּקוֹל֙ מַ֣יִם רַבִּ֔ים וְהָאָ֖רֶץ הֵאִ֥ירָה מִכְּבֹדֽוֹ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וְ/הִנֵּ֗ה | ve./hi.Neh | and/ there! | H2009 | HC/Tj — Conjunction + Interjection | הִנֵּה (hin.neh): behold |
| 2 | כְּבוֹד֙ | ke.Vod | [the] glory of | H3519 | HNcmsc — Noun (Singular Masculine, Construct) | כָּבוֹד (ka.vod): glory |
