# STEP Bible — Deuteronomy 16

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Deuteronomy 16:1

**Original:** שָׁמוֹר֙ אֶת־ חֹ֣דֶשׁ הָאָבִ֔יב וְעָשִׂ֣יתָ פֶּ֔סַח לַיהוָ֖ה אֱלֹהֶ֑יךָ כִּ֞י בְּחֹ֣דֶשׁ הָֽאָבִ֗יב הוֹצִ֨יאֲךָ֜ יְהוָ֧ה אֱלֹהֶ֛יךָ מִמִּצְרַ֖יִם לָֽיְלָה׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | שָׁמוֹר֙ | sha.mOr | keep | H8104G | HVqaa — Verb : Qal (Simple, Active) Infinitive Absolute | שָׁמַר (sha.mar): to keep: obey |
| 2 | אֶת\־ | 'et- | <obj.> | H853 | HTo — Object indicator | אֵת (et): [Obj.] |
| 3 | חֹ֣דֶשׁ | Cho.desh | [the] month of | H2320G | HNcmsc — Noun (Singular Masculine, Construct) | חֹ֫דֶשׁ (cho.desh): month |
| 4 | הָ/אָבִ֔יב | ha./'a.Viv | <the>/ Abib | H24 | HTd/Ntbsa — Definite article (Hebrew) + Noun (Title, Singular Either gender, Absolute) | אָבִיב (a.viv): Abib |
| 5 | וְ/עָשִׂ֣יתָ | ve./'a.Si.ta | and/ you will observe | H6213A | Hc/Vqq2ms — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Perfect (Future/present Indicative) Second Singular Masculine | עָשָׂה (a.sah): to make: do |
| 6 | פֶּ֔סַח | Pe.sach | a passover | H6453 | HNtmsa — Noun (Title, Singular Masculine, Absolute) | פֶּ֫סַח (pe.sach): Passover |
| 7 | לַ/יהוָ֖ה | la./Yah.weh | to/ Yahweh | H3068G | HR/Npt — Preposition + Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 8 | אֱלֹהֶ֑י/ךָ | 'e.lo.Hei./kha | God/ your | H430G | HNcmpc/Sp2ms — Noun (Plural Masculine, Construct) + Suffix (Second Singular Masculine) | אֱלֹהִים (e.lo.him): God |
| 9 | כִּ֞י | ki | for | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 10 | בְּ/חֹ֣דֶשׁ | be./Cho.desh | in/ [the] month of | H2320G | HR/Ncmsc — Preposition + Noun (Singular Masculine, Construct) | חֹ֫דֶשׁ (cho.desh): month |
| 11 | הָֽ/אָבִ֗יב | ha./'a.Viv | <the>/ Abib | H24 | HTd/Ntbsa — Definite article (Hebrew) + Noun (Title, Singular Either gender, Absolute) | אָבִיב (a.viv): Abib |
| 12 | הוֹצִ֨יאֲ/ךָ֜ | ho.Tzi.'a./kha | he brought out/ you | H3318H | HVhp3ms/Sp2ms — Verb : Hiphil (Causative/declarative, Active) Perfect (Past/present Indicative) Third Singular Masculine + Suffix (Second Singular Masculine) | יָצָא (ya.tsa): to come out: send |
| 13 | יְהוָ֧ה | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 14 | אֱלֹהֶ֛י/ךָ | 'e.lo.Hei./kha | God/ your | H430G | HNcmpc/Sp2ms — Noun (Plural Masculine, Construct) + Suffix (Second Singular Masculine) | אֱלֹהִים (e.lo.him): God |
| 15 | מִ/מִּצְרַ֖יִם | mi./mitz.Ra.yim | from/ Egypt | H4714G | HR/Npl — Preposition + Proper Noun (Location) | מִצְרַ֫יִם (mits.ra.yim): Egypt |
| 16 | לָֽיְלָה\׃ | La.ye.lah | night | H3915 | HNcmsa — Noun (Singular Masculine, Absolute) | לַ֫יְלָה (lay.lah): night |

## Deuteronomy 16:2

**Original:** וְזָבַ֥חְתָּ פֶּ֛סַח לַיהוָ֥ה אֱלֹהֶ֖יךָ צֹ֣אן וּבָקָ֑ר בַּמָּקוֹם֙ אֲשֶׁר־ יִבְחַ֣ר יְהוָ֔ה לְשַׁכֵּ֥ן שְׁמ֖וֹ שָֽׁם׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וְ/זָבַ֥חְתָּ | ve./za.Vach.ta | and/ you will sacrifice | H2076 | Hc/Vqq2ms — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Perfect (Future/present Indicative) Second Singular Masculine | זָבַח (za.vach): to sacrifice |
| 2 | פֶּ֛סַח | Pe.sach | a passover | H6453 | HNtmsa — Noun (Title, Singular Masculine, Absolute) | פֶּ֫סַח (pe.sach): Passover |
| 3 | לַ/יהוָ֥ה | la./Yah.weh | to/ Yahweh | H3068G | HR/Npt — Preposition + Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 4 | אֱלֹהֶ֖י/ךָ | 'e.lo.Hei./kha | God/ your | H430G | HNcmpc/Sp2ms — Noun (Plural Masculine, Construct) + Suffix (Second Singular Masculine) | אֱלֹהִים (e.lo.him): God |
| 5 | צֹ֣אן | tzon | flock | H6629G | HNcbsa — Noun (Singular Either gender, Absolute) | צֹאן (tson): flock |
| 6 | וּ/בָקָ֑ר | u./va.Kar | and/ herd | H1241 | HC/Ncbsa — Conjunction + Noun (Singular Either gender, Absolute) | בָּקָר (ba.qar): cattle |
| 7 | בַּ/מָּקוֹם֙ | ba./ma.kOm | in the/ place | H4725 | HRd/Ncmsa — Preposition (Definite) + Noun (Singular Masculine, Absolute) | מָקוֹם (ma.qom): place |
| 8 | אֲשֶׁר\־ | 'a.Sher- | where | H834A | HTr — Relative Particle | אֲשֶׁר (a.sher): which |
| 9 | יִבְחַ֣ר | yiv.Char | he will choose | H977 | HVqi3ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | בָּחַר (ba.char): to choose |
| 10 | יְהוָ֔ה | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 11 | לְ/שַׁכֵּ֥ן | le./sha.Ken | to/ cause to dwell | H7931 | HR/Vpcc — Preposition + Verb : Piel (Intensive/resultive/transtive, Active) Infinitive Construct | שָׁכַן (sha.khan): to dwell |
| 12 | שְׁמ֖/וֹ | she.M/o | name/ his | H8034 | HNcmsc/Sp3ms — Noun (Singular Masculine, Construct) + Suffix (Third Singular Masculine) | שֵׁם (shem): name |
| 13 | שָֽׁם\׃ | Sham | there | H8033G | HD — Adverb | שָׁם (sham): there |

## Deuteronomy 16:3

**Original:** לֹא־ תֹאכַ֤ל עָלָיו֙ חָמֵ֔ץ שִׁבְעַ֥ת יָמִ֛ים תֹּֽאכַל־ עָלָ֥יו מַצּ֖וֹת לֶ֣חֶם עֹ֑נִי כִּ֣י בְחִפָּז֗וֹן יָצָ֙אתָ֙ מֵאֶ֣רֶץ מִצְרַ֔יִם לְמַ֣עַן תִּזְכֹּר֔ אֶת־ י֤וֹם צֵֽאתְךָ֙ מֵאֶ֣רֶץ מִצְרַ֔יִם כֹּ֖ל יְמֵ֥י חַיֶּֽיךָ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | לֹא\־ | lo'- | not | H3808 | HTn — Negative Particle | לֹא (lo): not |
| 2 | תֹאכַ֤ל | to.Khal | you will eat | H398 | HVqi2ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Second Singular Masculine | אָכַל (a.khal): to eat |
| 3 | עָלָי/ו֙ | 'a.La/v | with/ it | H5921A | HR/Sp3ms — Preposition + Suffix (Third Singular Masculine) | עַל (al): upon |
| 4 | חָמֵ֔ץ | cha.Metz | leaven | H2557A | HAamsa — Adjective (Singular Masculine, Absolute) | חָמֵץ (cha.mets): leaven |
| 5 | שִׁבְעַ֥ת | shiv.'At | seven | H7651 | HNcbsc — Noun (Singular Either gender, Construct) | שֶׁ֫בַע (she.va): seven |
| 6 | יָמִ֛ים | ya.Mim | days | H3117G | HNcmpa — Noun (Plural Masculine, Absolute) | יוֹם (yom): day |
| 7 | תֹּֽאכַל\־ | to.khal- | you will eat | H398 | HVqi2ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Second Singular Masculine | אָכַל (a.khal): to eat |
| 8 | עָלָ֥י/ו | 'a.La/v | with/ it | H5921A | HR/Sp3ms — Preposition + Suffix (Third Singular Masculine) | עַל (al): upon |
| 9 | מַצּ֖וֹת | ma.Tzot | unleavened bread<s> | H4682 | HNcfpa — Noun (Plural Feminine, Absolute) | מַצָּה (mats.tsah): unleavened bread |
| 10 | לֶ֣חֶם | Le.chem | bread of | H3899H | HNcmsc — Noun (Singular Masculine, Construct) | לֶ֫חֶם (le.chem): food: bread |
| 11 | עֹ֑נִי | 'O.ni | affliction | H6040 | HNcmsa — Noun (Singular Masculine, Absolute) | עֳנִי (o.ni): affliction |
| 12 | כִּ֣י | ki | for | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 13 | בְ/חִפָּז֗וֹן | ve./chi.pa.Zon | in/ haste | H2649 | HR/Ncmsa — Preposition + Noun (Singular Masculine, Absolute) | חִפָּזוֹן (chip.pa.zon): haste |
| 14 | יָצָ֙אתָ֙ | ya.Tza.ta | you came out | H3318G | HVqp2ms — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Second Singular Masculine | יָצָא (ya.tsa): to come out: come |
| 15 | מֵ/אֶ֣רֶץ | me./'E.retz | from/ [the] land of | H776G | HR/Ncfsc — Preposition + Noun (Singular Feminine, Construct) | אֶ֫רֶץ (e.rets): land: country/planet |
| 16 | מִצְרַ֔יִם | mitz.Ra.yim | Egypt | H4714G | HNpl — Proper Noun (Location) | מִצְרַ֫יִם (mits.ra.yim): Egypt |
| 17 | לְמַ֣עַן | le.Ma.'an | so that | H4616 | HTc — Conditional Particle | מַ֫עַן (ma.an): because |
| 18 | תִּזְכֹּר֔ | tiz.Kor | you may remember | H2142 | HVqj2ms — Verb : Qal (Simple, Active) Imperfect (Future/present Jussive) Second Singular Masculine | זָכַר (za.khar): to remember |
| 19 | אֶת\־ | 'et- | <obj.> | H853 | HTo — Object indicator | אֵת (et): [Obj.] |
