# STEP Bible — Numbers 20

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Numbers 20:1

**Original:** וַיָּבֹ֣אוּ בְנֵֽי־ יִ֠שְׂרָאֵל כָּל־ הָ֨עֵדָ֤ה מִדְבַּר־ צִן֙ בַּחֹ֣דֶשׁ הָֽרִאשׁ֔וֹן וַיֵּ֥שֶׁב הָעָ֖ם בְּקָדֵ֑שׁ וַתָּ֤מָת שָׁם֙ מִרְיָ֔ם וַתִּקָּבֵ֖ר שָֽׁם׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וַ/יָּבֹ֣אוּ | va/i.ya.Vo.'u | and/ they came | H935G | Hc/Vqw3mp — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Plural Masculine | בּוֹא (bo): to come (in): come |
| 2 | בְנֵֽי\־ | ve.nei- | [the] people of | H1121G | HNcmpc — Noun (Plural Masculine, Construct) | בֵּן (ben): son: descendant/people |
| 3 | יִ֠שְׂרָאֵל | Yis.ra.'el | Israel | H3478 | HNpl — Proper Noun (Location) | יִשְׂרָאֵל (yis.ra.el): Israel |
| 4 | כָּל\־ | kol- | all | H3605 | HNcmsc — Noun (Singular Masculine, Construct) | כֹּל (kol): all |
| 5 | הָ֨/עֵדָ֤ה | ha./'e.Dah | the/ congregation | H5712 | HTd/Ncfsa — Definite article (Hebrew) + Noun (Singular Feminine, Absolute) | עֵדָה (e.dah): congregation |
| 6 | מִדְבַּר\־ | mid.bar- | [the] wilderness of | H4057B | HNcmsc — Noun (Singular Masculine, Construct) | מִדְבָּר (mid.bar): wilderness |
| 7 | צִן֙ | tzin | Zin | H6790 | HNpl — Proper Noun (Location) | צִן (tsin): Zin |
| 8 | בַּ/חֹ֣דֶשׁ | ba./Cho.desh | in the/ month | H2320G | HRd/Ncmsa — Preposition (Definite) + Noun (Singular Masculine, Absolute) | חֹ֫דֶשׁ (cho.desh): month |
| 9 | הָֽ/רִאשׁ֔וֹן | ha./ri.Shon | <the>/ first | H7223G | HTd/Aomsa — Definite article (Hebrew) + Aomsa | רִאשׁוֹן (ri.shon): first |
| 10 | וַ/יֵּ֥שֶׁב | va/i.Ye.shev | and/ it remained | H3427 | Hc/Vqw3ms — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Masculine | יָשַׁב (ya.shav): to dwell |
| 11 | הָ/עָ֖ם | ha./'Am | the/ people | H5971A | HTd/Ncmsa — Definite article (Hebrew) + Noun (Singular Masculine, Absolute) | עַם (am): people |
| 12 | בְּ/קָדֵ֑שׁ | be./ka.Desh | in/ Kadesh | H6946G | HR/Npl — Preposition + Proper Noun (Location) | קָדֵשׁ (qa.desh): Kadesh |
| 13 | וַ/תָּ֤מָת | va./Ta.mot | and/ she died | H4191 | Hc/Vqw3fs — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Feminine | מוּת (mut): to die |
| 14 | שָׁם֙ | sham | there | H8033G | HD — Adverb | שָׁם (sham): there |
| 15 | מִרְיָ֔ם | mir.Yam | Miriam | H4813G | HNpf — Proper Noun (Feminine individual) | מִרְיָם (mir.yam): Miriam |
| 16 | וַ/תִּקָּבֵ֖ר | va./ti.ka.Ver | and/ she was buried | H6912 | Hc/VNw3fs — Consecutive Conjunction + Verb : Niphal (Simple, Passive) Consecutive Imperfect (Past/present Indicative) Third Singular Feminine | קָבַר (qa.var): to bury |
| 17 | שָֽׁם\׃ | Sham | there | H8033G | HD — Adverb | שָׁם (sham): there |

## Numbers 20:2

**Original:** וְלֹא־ הָ֥יָה מַ֖יִם לָעֵדָ֑ה וַיִּקָּ֣הֲל֔וּ עַל־ מֹשֶׁ֖ה וְעַֽל־ אַהֲרֹֽן׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וְ/לֹא\־ | ve./lo'- | and/ not | H3808 | HC/Tn — Conjunction + Negative Particle | לֹא (lo): not |
| 2 | הָ֥יָה | Ha.yah | it belonged | H1961 | HVqp3ms — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Singular Masculine | הָיָה (ha.yah): to be |
| 3 | מַ֖יִם | Ma.yim | water | H4325G | HNcmpa — Noun (Plural Masculine, Absolute) | מַי (ma.yim): water |
| 4 | לָ/עֵדָ֑ה | la./'e.Dah | to the/ congregation | H5712 | HRd/Ncfsa — Preposition (Definite) + Noun (Singular Feminine, Absolute) | עֵדָה (e.dah): congregation |
| 5 | וַ/יִּקָּ֣הֲל֔וּ | va/i.yi.Ka.ha.Lu | and/ they assembled | H6950 | Hc/VNw3mp — Consecutive Conjunction + Verb : Niphal (Simple, Passive) Consecutive Imperfect (Past/present Indicative) Third Plural Masculine | קָהַל (qa.hal): to gather |
| 6 | עַל\־ | 'al- | on | H5921A | HR — Preposition | עַל (al): upon |
| 7 | מֹשֶׁ֖ה | mo.Sheh | Moses | H4872 | HNpm — Proper Noun (Masculine individual) | מֹשֶׁה (mo.sheh): Moses |
| 8 | וְ/עַֽל\־ | ve./'al- | and/ on | H5921A | HC/R — Conjunction + Preposition | עַל (al): upon |
| 9 | אַהֲרֹֽן\׃ | 'a.ha.Ron | Aaron | H175 | HNpm — Proper Noun (Masculine individual) | אַהֲרֹן (a.ha.ron): Aaron |

## Numbers 20:3

**Original:** וַיָּ֥רֶב הָעָ֖ם עִם־ מֹשֶׁ֑ה וַיֹּאמְר֣וּ לֵאמֹ֔ר וְל֥וּ גָוַ֛עְנוּ בִּגְוַ֥ע אַחֵ֖ינוּ לִפְנֵ֥י יְהוָֽה׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וַ/יָּ֥רֶב | va/i.Ya.rev | and/ it quarreled | H7378 | Hc/Vqw3ms — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Masculine | רִיב (riv): to contend |
| 2 | הָ/עָ֖ם | ha./'Am | the/ people | H5971A | HTd/Ncmsa — Definite article (Hebrew) + Noun (Singular Masculine, Absolute) | עַם (am): people |
| 3 | עִם\־ | 'im- | with | H5973A | HR — Preposition | עִם (im): with |
| 4 | מֹשֶׁ֑ה | mo.Sheh | Moses | H4872 | HNpm — Proper Noun (Masculine individual) | מֹשֶׁה (mo.sheh): Moses |
| 5 | וַ/יֹּאמְר֣וּ | va/i.yo.me.Ru | and/ they said | H559 | Hc/Vqw3mp — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Plural Masculine | אָמַר (a.mar): to say |
| 6 | לֵ/אמֹ֔ר | le./Mor | <to>/ saying | H559 | HR/Vqcc — Preposition + Verb : Qal (Simple, Active) Infinitive Construct | אָמַר (a.mar): to say |
| 7 | וְ/ל֥וּ | ve./Lu | and/ if | H3863 | HC/Tc — Conjunction + Conditional Particle | לוּ (lu): if |
| 8 | גָוַ֛עְנוּ | ga.Va'.nu | we had died | H1478 | HVqp1cp — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) First Plural Either gender | גָּוַע (ga.va): to die |
| 9 | בִּ/גְוַ֥ע | bi/g.Va' | when/ died | H1478 | HR/Vqcc — Preposition + Verb : Qal (Simple, Active) Infinitive Construct | גָּוַע (ga.va): to die |
| 10 | אַחֵ֖י/נוּ | 'a.Chei./nu | brothers/ our | H251I | HNcmpc/Sp1bp — Noun (Plural Masculine, Construct) + Suffix (First Plural Either gender) | אָח (ach): brother: compatriot |
| 11 | לִ/פְנֵ֥י | li/f.Nei | <to>/ before | H6440G | HR/Ncmpc — Preposition + Noun (Plural Masculine, Construct) | פָּנֶה (pa.neh): face: before |
