# STEP Bible — Zechariah 10

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Zechariah 10:1

**Original:** שַׁאֲל֨וּ מֵיְהוָ֤ה מָטָר֙ בְּעֵ֣ת מַלְק֔וֹשׁ יְהוָ֖ה עֹשֶׂ֣ה חֲזִיזִ֑ים וּמְטַר־ גֶּ֙שֶׁם֙ יִתֵּ֣ן לָהֶ֔ם לְאִ֖ישׁ עֵ֥שֶׂב בַּשָּׂדֶֽה׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | שַׁאֲל֨וּ | sha.'a.Lu | ask | H7592 | HVqv2mp — Verb : Qal (Simple, Active) Imperative Second Plural Masculine | שָׁאַל (sha.al): to ask |
| 2 | מֵ/יְהוָ֤ה | me./Yah.weh | from/ Yahweh | H3068G | HR/Npt — Preposition + Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 3 | מָטָר֙ | ma.Tar | rain | H4306 | HNcmsa — Noun (Singular Masculine, Absolute) | מָטַר (ma.tar): rain |
| 4 | בְּ/עֵ֣ת | be./'Et | at/ [the] time of | H6256 | HR/Ncbsc — Preposition + Noun (Singular Either gender, Construct) | עֵת (et): time |
| 5 | מַלְק֔וֹשׁ | mal.Ko.osh | spring rain | H4456 | HNcmsa — Noun (Singular Masculine, Absolute) | מַלְקוֹשׁ (mal.qosh): spring rain |
| 6 | יְהוָ֖ה | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 7 | עֹשֶׂ֣ה | 'o.Seh | [is] making | H6213H | HVqrmsa — Verb : Qal (Simple, Active) Participle (Singular Masculine, Absolute) | עָשָׂה (a.sah): to make |
| 8 | חֲזִיזִ֑ים | cha.zi.Zim | thunder-clouds | H2385 | HNcmpa — Noun (Plural Masculine, Absolute) | חֲזִיז (cha.ziz): lightning |
| 9 | וּ/מְטַר\־ | u./me.tar- | and/ rain of | H4306 | HC/Ncmsc — Conjunction + Noun (Singular Masculine, Construct) | מָטַר (ma.tar): rain |
| 10 | גֶּ֙שֶׁם֙ | ge.shem | rain | H1653 | HNcmsa — Noun (Singular Masculine, Absolute) | גֶּ֫שֶׁם (ge.shem): rain |
