# STEP Bible — Psalms 111

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Psalms 111:1

**Original:** הַ֥לְלוּ יָ֨הּ׀ אוֹדֶ֣ה יְ֭הוָה בְּכָל־ לֵבָ֑ב בְּס֖וֹד יְשָׁרִ֣ים וְעֵדָֽה׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | הַ֥לְלוּ | Ha.lu | praise | H1984B | HVpv2mp — Verb : Piel (Intensive/resultive/transtive, Active) Imperative Second Plural Masculine | הָלַל (ha.lal): to boast: praise |
| 2 | יָ֨הּ\׀ | yah | Yahweh | H3050 | HNpm — Proper Noun (Masculine individual) | יָהּ (yah): LORD |
| 3 | אוֹדֶ֣ה | 'o.Deh | I will give thanks to | H3034 | HVhi1cs — Verb : Hiphil (Causative/declarative, Active) Imperfect (Future/present Indicative/cohortative) First Singular Either gender | יָדָה (ya.dah): to give thanks |
| 4 | יְ֭הוָה | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 5 | בְּ/כָל\־ | be./khol | with/ all | H3605 | HR/Ncmsc — Preposition + Noun (Singular Masculine, Construct) | כֹּל (kol): all |
| 6 | לֵבָ֑ב | le.Vav | [the] heart | H3824 | HNcmsa — Noun (Singular Masculine, Absolute) | לֵבָב (le.vav): heart |
| 7 | בְּ/ס֖וֹד | be./Sod | in/ [the] council of | H5475 | HR/Ncmsc — Preposition + Noun (Singular Masculine, Construct) | סוֹד (sod): counsel |
| 8 | יְשָׁרִ֣ים | ye.sha.Rim | upright [people] | H3477G | HAampa — Adjective (Plural Masculine, Absolute) | יָשָׁר (ya.shar): upright |
| 9 | וְ/עֵדָֽה\׃ | ve./'e.Dah | and/ [the] congregation | H5712 | HC/Ncfsa — Conjunction + Noun (Singular Feminine, Absolute) | עֵדָה (e.dah): congregation |

## Psalms 111:2

**Original:** גְּ֭דֹלִים מַעֲשֵׂ֣י יְהוָ֑ה דְּ֝רוּשִׁ֗ים לְכָל־ חֶפְצֵיהֶֽם׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | גְּ֭דֹלִים | Ge.do.lim | [are] great | H1419A | HAampa — Adjective (Plural Masculine, Absolute) | גָּדוֹל (ga.dol): great: large |
| 2 | מַעֲשֵׂ֣י | ma.'a.Sei | [the] works of | H4639G | HNcmpc — Noun (Plural Masculine, Construct) | מַעֲשֶׂה (ma.a.seh): deed: work |
| 3 | יְהוָ֑ה | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 4 | דְּ֝רוּשִׁ֗ים | de.ru.Shim | [they are] studied | H1875 | HVqsmpa — Verb : Qal (Simple, Passive) Participle passive (Plural Masculine, Absolute) | דָּרַשׁ (da.rash): to seek |
| 5 | לְ/כָל\־ | le./khol | by/ all | H3605 | HR/Ncmsc — Preposition + Noun (Singular Masculine, Construct) | כֹּל (kol): all |
| 6 | חֶפְצֵי/הֶֽם\׃ | chef.tzei./Hem | [those] delighting in/ them | H2656 | HAampc/Sp3mp — Adjective (Plural Masculine, Construct) + Suffix (Third Plural Masculine) | חֵ֫פֶץ (che.phets): pleasure |

## Psalms 111:3

**Original:** הוֹד־ וְהָדָ֥ר פָּֽעֳל֑וֹ וְ֝צִדְקָת֗וֹ עֹמֶ֥דֶת לָעַֽד׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | הוֹד\־ | hod- | [is] splendor | H1935 | HNcmsa — Noun (Singular Masculine, Absolute) | הוֹד (hod): splendor |
| 2 | וְ/הָדָ֥ר | ve./ha.Dar | and/ majesty | H1926 | HC/Ncmsa — Conjunction + Noun (Singular Masculine, Absolute) | הָדָר (ha.dar): glory |
| 3 | פָּֽעֳל֑/וֹ | po.'o.L/o | work/ his | H6467 | HNcmsc/Sp3ms — Noun (Singular Masculine, Construct) + Suffix (Third Singular Masculine) | פֹּ֫עַל (po.al): work |
| 4 | וְ֝/צִדְקָת֗/וֹ | ve./tzid.ka.T/o | and/ righteousness/ his | H6666 | HC/Ncfsc/Sp3ms — Conjunction + Noun (Singular Feminine, Construct) + Suffix (Third Singular Masculine) | צְדָקָה (tse.da.qah): righteousness |
| 5 | עֹמֶ֥דֶת | 'o.Me.det | [is] enduring | H5975G | HVqrfsa — Verb : Qal (Simple, Active) Participle (Singular Feminine, Absolute) | עָמַד (a.mad): to stand: stand |
| 6 | לָ/עַֽד\׃ | la./'Ad | for/ ever | H5703 | HR/Ncmsa — Preposition + Noun (Singular Masculine, Absolute) | עַד (ad): perpetuity |

## Psalms 111:4

