# STEP Bible — Exodus 23

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Exodus 23:1

**Original:** לֹ֥א תִשָּׂ֖א שֵׁ֣מַע שָׁ֑וְא אַל־ תָּ֤שֶׁת יָֽדְךָ֙ עִם־ רָשָׁ֔ע לִהְיֹ֖ת עֵ֥ד חָמָֽס׃\ \ס

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | לֹ֥א | lo' | not | H3808 | HTn — Negative Particle | לֹא (lo): not |
| 2 | תִשָּׂ֖א | ti.Sa' | you must bear | H5375N | HVqi2ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Second Singular Masculine | נָשָׂא (na.sa): to lift: loud |
| 3 | שֵׁ֣מַע | She.ma' | a report of | H8088B | HNcmsc — Noun (Singular Masculine, Construct) | שֵׁ֫מַע (she.ma): report |
| 4 | שָׁ֑וְא | Shav' | falsehood | H7723G | HNcmsa — Noun (Singular Masculine, Absolute) | שָׁוְא (shav): vanity: false |
| 5 | אַל\־ | 'al- | may not | H408 | HTn — Negative Particle | אַל (al): not |
| 6 | תָּ֤שֶׁת | Ta.shet | you put | H7896H | HVqj2ms — Verb : Qal (Simple, Active) Imperfect (Future/present Jussive) Second Singular Masculine | שִׁית (shit): to set: put |
| 7 | יָֽדְ/ךָ֙ | ya.de./Kha | hand/ your | H3027G | HNcbsc/Sp2ms — Noun (Singular Either gender, Construct) + Suffix (Second Singular Masculine) | יָד (yad): hand |
| 8 | עִם\־ | 'im- | with | H5973A | HR — Preposition | עִם (im): with |
| 9 | רָשָׁ֔ע | ra.Sha' | a wicked [person] | H7563 | HNcmsa — Noun (Singular Masculine, Absolute) | רָשָׁע (ra.sah): wicked |
| 10 | לִ/הְיֹ֖ת | li/h.Yot | to/ be | H1961 | HR/Vqcc — Preposition + Verb : Qal (Simple, Active) Infinitive Construct | הָיָה (ha.yah): to be |
| 11 | עֵ֥ד | 'ed | a witness of | H5707 | HNcmsc — Noun (Singular Masculine, Construct) | עֵד (ed): witness |
| 12 | חָמָֽס\׃\ \ס | cha.Mas | injustice | H2555 | HNcmsa — Noun (Singular Masculine, Absolute) | חָמָס (cha.mas): violence |

## Exodus 23:2

**Original:** לֹֽא־ תִהְיֶ֥ה אַחֲרֵֽי־ רַבִּ֖ים לְרָעֹ֑ת וְלֹא־ תַעֲנֶ֣ה עַל־ רִ֗ב לִנְטֹ֛ת אַחֲרֵ֥י רַבִּ֖ים לְהַטֹּֽת׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | לֹֽא\־ | lo'- | not | H3808 | HTn — Negative Particle | לֹא (lo): not |
| 2 | תִהְיֶ֥ה | tih.Yeh | you must be | H1961 | HVqi2ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Second Singular Masculine | הָיָה (ha.yah): to be |
| 3 | אַחֲרֵֽי\־ | 'a.cha.rei- | after | H310A | HAcmpc — Numerical Adjective (Plural Masculine, Construct) | אַחַר (a.char): after |
| 4 | רַבִּ֖ים | ra.Bim | many [people] | H7227A | HAampa — Adjective (Plural Masculine, Absolute) | רַב (rav): many |
| 5 | לְ/רָעֹ֑ת | le./ra.'Ot | to/ wicked deeds | H7451I | HR/Ncfpa — Preposition + Noun (Plural Feminine, Absolute) | רָעָה (ra.ah): distress: evil |
