# STEP Bible — Hosea 2

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Hosea 2:1

**Original:** אִמְר֥וּ לַאֲחֵיכֶ֖ם עַמִּ֑י וְלַאֲחֽוֹתֵיכֶ֖ם רֻחָֽמָה׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | אִמְר֥וּ | 'im.Ru | say | H559 | HVqv2mp — Verb : Qal (Simple, Active) Imperative Second Plural Masculine | אָמַר (a.mar): to say |
| 2 | לַ/אֲחֵי/כֶ֖ם | la./'a.chei./Khem | to/ brothers/ your | H251I | HR/Ncmpc/Sp2mp — Preposition + Noun (Plural Masculine, Construct) + Suffix (Second Plural Masculine) | אָח (ach): brother: compatriot |
| 3 | עַמִּ֑/י | 'a.M/i | people/ my | H5971A | HNcbsc/Sp1bs — Noun (Singular Either gender, Construct) + Suffix (First Singular Either gender) | עַם (am): people |
| 4 | וְ/לַ/אֲחֽוֹתֵי/כֶ֖ם | ve./la./'a.cho.tei./Khem | and/ to/ sisters/ your | H269 | HC/R/Ncfpc/Sp2mp — Conjunction + Preposition + Noun (Plural Feminine, Construct) + Suffix (Second Plural Masculine) | אָחוֹת (a.chot): sister |
| 5 | רֻחָֽמָה\׃ | ru.Cha.mah | she is Shown Compassion | H7355 | HVPp3fs — Verb : Pual (Intensive/resultive/transtive, Passive) Perfect (Past/present Indicative) Third Singular Feminine | רָחַם (ra.cham): to have compassion |

## Hosea 2:2

**Original:** רִ֤יבוּ בְאִמְּכֶם֙ רִ֔יבוּ כִּֽי־ הִיא֙ לֹ֣א אִשְׁתִּ֔י וְאָנֹכִ֖י לֹ֣א אִישָׁ֑הּ וְתָסֵ֤ר זְנוּנֶ֙יהָ֙ מִפָּנֶ֔יה וְנַאֲפוּפֶ֖יהָ מִבֵּ֥ין שָׁדֶֽיהָ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | רִ֤יבוּ | Ri.vu | conduct a case | H7378 | HVqv2mp — Verb : Qal (Simple, Active) Imperative Second Plural Masculine | רִיב (riv): to contend |
| 2 | בְ/אִמְּ/כֶם֙ | ve./'i.me./Khem | with/ mother/ your | H517 | HR/Ncfsc/Sp2mp — Preposition + Noun (Singular Feminine, Construct) + Suffix (Second Plural Masculine) | אֵם (em): mother |
| 3 | רִ֔יבוּ | Ri.vu | conduct a case | H7378 | HVqv2mp — Verb : Qal (Simple, Active) Imperative Second Plural Masculine | רִיב (riv): to contend |
| 4 | כִּֽי\־ | ki- | for | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 5 | הִיא֙ | hi' | she | H1931 | HPp3fs — Pronoun (Third Singular Feminine) | הוּא (hu): he/she/it |
| 6 | לֹ֣א | lo' | not | H3808 | HTn — Negative Particle | לֹא (lo): not |
