# STEP Bible — Esther 2

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Esther 2:1

**Original:** אַחַר֙ הַדְּבָרִ֣ים הָאֵ֔לֶּה כְּשֹׁ֕ךְ חֲמַ֖ת הַמֶּ֣לֶךְ אֲחַשְׁוֵר֑וֹשׁ זָכַ֤ר אֶת־ וַשְׁתִּי֙ וְאֵ֣ת אֲשֶׁר־ עָשָׂ֔תָה וְאֵ֥ת אֲשֶׁר־ נִגְזַ֖ר עָלֶֽיהָ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | אַחַר֙ | 'a.Char | after | H310A | HAcmsc — Adjective (Singular Masculine, Construct) | אַחַר (a.char): after |
| 2 | הַ/דְּבָרִ֣ים | ha./de.va.Rim | the/ things | H1697I | HTd/Ncmpa — Definite article (Hebrew) + Noun (Plural Masculine, Absolute) | דָּבָר (da.var): word: thing |
| 3 | הָ/אֵ֔לֶּה | ha./'E.leh | <the>/ these | H428 | HTd/Tm — Definite article (Hebrew) + Demonstrative Particle | אֵ֫לֶּה (el.leh): these |
| 4 | כְּ/שֹׁ֕ךְ | ke./Shokh | when/ subsided | H7918 | HR/Vqcc — Preposition + Verb : Qal (Simple, Active) Infinitive Construct | שָׁכַךְ (sha.khakh): to subside |
| 5 | חֲמַ֖ת | cha.Mat | [the] anger of | H2534 | HNcfsc — Noun (Singular Feminine, Construct) | חֵמָה (che.mah): rage |
| 6 | הַ/מֶּ֣לֶךְ | ha./Me.lekh | the/ king | H4428G | HTd/Ncmsa — Definite article (Hebrew) + Noun (Singular Masculine, Absolute) | מֶ֫לֶךְ (me.lekh): king |
| 7 | אֲחַשְׁוֵר֑וֹשׁ | 'a.chash.ve.Ro.osh | Ahasuerus | H325 | HNpm — Proper Noun (Masculine individual) | אֲחַשְׁוֵרוֹשׁ (a.chash.ve.rosh): Ahasuerus |
| 8 | זָכַ֤ר | za.Khar | he remembered | H2142 | HVqp3ms — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Singular Masculine | זָכַר (za.khar): to remember |
| 9 | אֶת\־ | 'et- | <obj.> | H853 | HTo — Object indicator | אֵת (et): [Obj.] |
| 10 | וַשְׁתִּי֙ | vash.Ti | Vashti | H2060 | HNpf — Proper Noun (Feminine individual) | וַשְׁתִּי (vash.ti): Vashti |
| 11 | וְ/אֵ֣ת | ve./'Et | and/ <obj.> | H853 | HC/To — Conjunction + Object indicator | אֵת (et): [Obj.] |
| 12 | אֲשֶׁר\־ | 'a.Sher- | [that] which | H834A | HTr — Relative Particle | אֲשֶׁר (a.sher): which |
| 13 | עָשָׂ֔תָה | 'a.Sa.tah | she had done | H6213A | HVqp3fs — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Singular Feminine | עָשָׂה (a.sah): to make: do |
| 14 | וְ/אֵ֥ת | ve./'Et | and/ <obj.> | H853 | HC/To — Conjunction + Object indicator | אֵת (et): [Obj.] |
| 15 | אֲשֶׁר\־ | 'a.Sher- | [that] which | H834A | HTr — Relative Particle | אֲשֶׁר (a.sher): which |
| 16 | נִגְזַ֖ר | nig.Zar | it had been decreed | H1504 | HVNp3ms — Verb : Niphal (Simple, Passive) Perfect (Past/present Indicative) Third Singular Masculine | גָּזַר (ga.zar): to cut |
| 17 | עָלֶֽי/הָ\׃ | 'a.Lei./ha | on/ her | H5921A | HRd/Sp3fs — Preposition (Definite) + Suffix (Third Singular Feminine) | עַל (al): upon |

## Esther 2:2

**Original:** וַיֹּאמְר֥וּ נַעֲרֵֽי־ הַמֶּ֖לֶךְ מְשָׁרְתָ֑יו יְבַקְשׁ֥וּ לַמֶּ֛לֶךְ נְעָר֥וֹת בְּתוּל֖וֹת טוֹב֥וֹת מַרְאֶֽה׃

