# STEP Bible — Psalms 94

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Psalms 94:1

**Original:** אֵל־ נְקָמ֥וֹת יְהוָ֑ה אֵ֖ל נְקָמ֣וֹת הוֹפִֽיַע׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | אֵל\־ | 'el- | O God of | H410G | HNcmsc — Noun (Singular Masculine, Construct) | אֵל (el): God |
| 2 | נְקָמ֥וֹת | ne.ka.Mot | vengeance<s> | H5360 | HNcfpa — Noun (Plural Feminine, Absolute) | נְקָמָה (ne.qa.mah): vengeance |
| 3 | יְהוָ֑ה | Yah.weh | O Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 4 | אֵ֖ל | 'el | O God of | H410G | HNcmsc — Noun (Singular Masculine, Construct) | אֵל (el): God |
| 5 | נְקָמ֣וֹת | ne.ka.Mot | vengeance<s> | H5360 | HNcfpa — Noun (Plural Feminine, Absolute) | נְקָמָה (ne.qa.mah): vengeance |
| 6 | הוֹפִֽיַע\׃ | ho.Fi.ya' | shine forth | H3313 | HVhv2ms — Verb : Hiphil (Causative/declarative, Active) Imperative Second Singular Masculine | יָפַע (ya.pah): to shine |

## Psalms 94:2

**Original:** הִ֭נָּשֵׂא שֹׁפֵ֣ט הָאָ֑רֶץ הָשֵׁ֥ב גְּ֝מ֗וּל עַל־ גֵּאִֽים׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | הִ֭נָּשֵׂא | Hi.na.se' | raise yourself up | H5375G | HVNv2ms — Verb : Niphal (Simple, Passive) Imperative Second Singular Masculine | נָשָׂא (na.sa): to lift: raise |
| 2 | שֹׁפֵ֣ט | sho.Fet | O judge of | H8199 | HVqrmsc — Verb : Qal (Simple, Active) Participle (Singular Masculine, Construct) | שָׁפַט (sha.phat): to judge |
| 3 | הָ/אָ֑רֶץ | ha./'A.retz | the/ earth | H776G | HTd/Ncfsa — Definite article (Hebrew) + Noun (Singular Feminine, Absolute) | אֶ֫רֶץ (e.rets): land: country/planet |
