# STEP Bible — 1 Kings 19

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## 1 Kings 19:1

**Original:** וַיַּגֵּ֤ד אַחְאָב֙ לְאִיזֶ֔בֶל אֵ֛ת כָּל־ אֲשֶׁ֥ר עָשָׂ֖ה אֵלִיָּ֑הוּ וְאֵ֨ת כָּל־ אֲשֶׁ֥ר הָרַ֛ג אֶת־ כָּל־ הַנְּבִיאִ֖ים בֶּחָֽרֶב׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וַ/יַּגֵּ֤ד | va/i.ya.Ged | and/ he told | H5046 | Hc/Vhw3ms — Consecutive Conjunction + Verb : Hiphil (Causative/declarative, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Masculine | נָגַד (na.gad): to tell |
| 2 | אַחְאָב֙ | 'ach.'Av | Ahab | H256G | HNpm — Proper Noun (Masculine individual) | אַחְאָב (ach.av): Ahab |
| 3 | לְ/אִיזֶ֔בֶל | le./'i.Ze.vel | to/ Jezebel | H348 | HR/Npf — Preposition + Proper Noun (Feminine individual) | אִיזֶבֶל (i.ze.vel): Jezebel |
| 4 | אֵ֛ת | 'et | <obj.> | H853 | HTo — Object indicator | אֵת (et): [Obj.] |
| 5 | כָּל\־ | kol- | all | H3605 | HNcmsa — Noun (Singular Masculine, Absolute) | כֹּל (kol): all |
| 6 | אֲשֶׁ֥ר | 'a.Sher | that | H834A | HTr — Relative Particle | אֲשֶׁר (a.sher): which |
| 7 | עָשָׂ֖ה | 'a.Sah | he had done | H6213A | HVqp3ms — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Singular Masculine | עָשָׂה (a.sah): to make: do |
| 8 | אֵלִיָּ֑הוּ | 'e.li.Ya.hu | Elijah | H452G | HNpm — Proper Noun (Masculine individual) | אֵלִיָּה (e.liy.yah): Elijah |
| 9 | וְ/אֵ֨ת | ve./'Et | and/ <obj.> | H853 | HC/To — Conjunction + Object indicator | אֵת (et): [Obj.] |
| 10 | כָּל\־ | kol- | all | H3605 | HNcmsa — Noun (Singular Masculine, Absolute) | כֹּל (kol): all |
| 11 | אֲשֶׁ֥ר | 'a.Sher | that | H834A | HTr — Relative Particle | אֲשֶׁר (a.sher): which |
| 12 | הָרַ֛ג | ha.Rag | he had killed | H2026 | HVqp3ms — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Singular Masculine | הָרַג (ha.rag): to kill |
| 13 | אֶת\־ | 'et- | <obj.> | H853 | HTo — Object indicator | אֵת (et): [Obj.] |
| 14 | כָּל\־ | kol- | all | H3605 | HNcmsc — Noun (Singular Masculine, Construct) | כֹּל (kol): all |
| 15 | הַ/נְּבִיאִ֖ים | ha./ne.vi.'Im | the/ prophets | H5030 | HTd/Ncmpa — Definite article (Hebrew) + Noun (Plural Masculine, Absolute) | נָבִיא (na.vi): prophet |
| 16 | בֶּ/חָֽרֶב\׃ | be./Cha.rev | with the/ sword | H2719 | HRd/Ncfsa — Preposition (Definite) + Noun (Singular Feminine, Absolute) | חֶ֫רֶב (che.rev): sword |

## 1 Kings 19:2

**Original:** וַתִּשְׁלַ֤ח אִיזֶ֙בֶל֙ מַלְאָ֔ךְ אֶל־ אֵלִיָּ֖הוּ לֵאמֹ֑ר כֹּֽה־ יַעֲשׂ֤וּן אֱלֹהִים֙ וְכֹ֣ה יוֹסִפ֔וּן כִּֽי־ כָעֵ֤ת מָחָר֙ אָשִׂ֣ים אֶֽת־ נַפְשְׁךָ֔ כְּנֶ֖פֶשׁ אַחַ֥ד מֵהֶֽם׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וַ/תִּשְׁלַ֤ח | va./tish.Lach | and/ she sent | H7971G | Hc/Vqw3fs — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Feminine | שָׁלַח (sha.lach): to send: depart |
| 2 | אִיזֶ֙בֶל֙ | 'i.Ze.vel | Jezebel | H348 | HNpf — Proper Noun (Feminine individual) | אִיזֶבֶל (i.ze.vel): Jezebel |
| 3 | מַלְאָ֔ךְ | mal.'Akh | a messenger | H4397G | HNcmsa — Noun (Singular Masculine, Absolute) | מַלְאָךְ (ma.le.akh): messenger |
| 4 | אֶל\־ | 'el- | to | H413 | HR — Preposition | אֶל (el): to(wards) |
| 5 | אֵלִיָּ֖הוּ | 'e.li.Ya.hu | Elijah | H452G | HNpm — Proper Noun (Masculine individual) | אֵלִיָּה (e.liy.yah): Elijah |
| 6 | לֵ/אמֹ֑ר | le./Mor | <to>/ saying | H559 | HR/Vqcc — Preposition + Verb : Qal (Simple, Active) Infinitive Construct | אָמַר (a.mar): to say |
| 7 | כֹּֽה\־ | koh- | thus | H3541 | HD — Adverb | כֹּה (koh): thus |
| 8 | יַעֲשׂ֤וּ/ן | ya.'a.Su/n | may they do/ ! | H6213A | HVqi3mp/Sn — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Plural Masculine + Paragogic Nun | עָשָׂה (a.sah): to make: do |
| 9 | אֱלֹהִים֙ | 'E.lo.Him | [the] gods | H430J | HNcmpa — Noun (Plural Masculine, Absolute) | אֱלֹהִים (e.lo.him): God |
| 10 | וְ/כֹ֣ה | ve./Khoh | and/ thus | H3541 | HC/D — Conjunction + Adverb | כֹּה (koh): thus |
| 11 | יוֹסִפ֔וּ/ן | yo.si.Fu/n | may they add/ ! | H3254H | HVhi3mp/Sn — Verb : Hiphil (Causative/declarative, Active) Imperfect (Future/present Indicative/jussive) Third Plural Masculine + Paragogic Nun | יָסַף (ya.saph): to add |
| 12 | כִּֽי\־ | ki- | if | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 13 | כָ/עֵ֤ת | kha./'Et | about <the>/ this time | H6256 | HRd/Ncbsa — Preposition (Definite) + Noun (Singular Either gender, Absolute) | עֵת (et): time |
| 14 | מָחָר֙ | ma.Char | tomorrow | H4279 | HNcmsa — Noun (Singular Masculine, Absolute) | מָחָר (ma.char): tomorrow |
| 15 | אָשִׂ֣ים | 'a.Sim | I will make | H7760A | HVqi1cs — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/cohortative) First Singular Either gender | שׂוּם (sum): to set: make |
| 16 | אֶֽת\־ | 'et- | <obj.> | H853 | HTo — Object indicator | אֵת (et): [Obj.] |
| 17 | נַפְשְׁ/ךָ֔ | naf.she./Kha | life/ your | H5315H | HNcfsc/Sp2ms — Noun (Singular Feminine, Construct) + Suffix (Second Singular Masculine) | נֶ֫פֶשׁ (ne.phesh): soul: life |
| 18 | כְּ/נֶ֖פֶשׁ | ke./Ne.fesh | like/ [the] life of | H5315H | HR/Ncfsc — Preposition + Noun (Singular Feminine, Construct) | נֶ֫פֶשׁ (ne.phesh): soul: life |
| 19 | אַחַ֥ד | 'a.Chad | one | H259 | HNcfsa — Noun (Singular Feminine, Absolute) | אֶחָד (e.chad): one |
| 20 | מֵ/הֶֽם\׃ | me./Hem | from/ them | H9006 | HR/Sp3mp — Preposition + Suffix (Third Plural Masculine) | /מ (m): from |

## 1 Kings 19:3

