# STEP Bible — Psalms 7

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Psalms 7:0

**Original:** שִׁגָּי֗וֹן לְדָ֫וִ֥ד אֲשֶׁר־ שָׁ֥ר לַיהוָ֑ה עַל־ דִּבְרֵי־ כ֝֗וּשׁ בֶּן־ יְמִינִֽי׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | שִׁגָּי֗וֹן | shi.ga.Yon | a Shiggaion | H7692G | HNtfsa — Noun (Title, Singular Feminine, Absolute) | שִׁגָּיוֹן (shig.ga.von): Shiggaion |
| 2 | לְ/דָ֫וִ֥ד | le./Da.Vid | of/ David | H1732 | HR/Npm — Preposition + Proper Noun (Masculine individual) | דָּוִד (da.vid): David |
| 3 | אֲשֶׁר\־ | 'a.Sher- | which | H834A | HTr — Relative Particle | אֲשֶׁר (a.sher): which |
| 4 | שָׁ֥ר | shar | he sang | H7891 | HVqp3ms — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Singular Masculine | שִׁיר (shir): to sing |
| 5 | לַ/יהוָ֑ה | la./Yah.weh | to/ Yahweh | H3068G | HR/Npt — Preposition + Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 6 | עַל\־ | 'al- | on | H5921A | HR — Preposition | עַל (al): upon |
| 7 | דִּבְרֵי\־ | div.rei- | [the] words of | H1697G | HNcmpc — Noun (Plural Masculine, Construct) | דָּבָר (da.var): word |
| 8 | כ֝֗וּשׁ | Khush | Cush | H3568B | HNpm — Proper Noun (Masculine individual) | כּוּשׁ (kush): Cush |
| 9 | בֶּן\־ | ben- | a Ben- | H1145 | HNgmsa — Noun (Gentilic, Singular Masculine, Absolute) | בֶּן־יְמִינִי (ben-y.mi.ni): Benjaminite |
| 10 | יְמִינִֽי\׃ | ye.mi.Ni | jaminite | H1145 | HNgmsa — Noun (Gentilic, Singular Masculine, Absolute) | בֶּן־יְמִינִי (ben-y.mi.ni): Benjaminite |

## Psalms 7:1

**Original:** יְהוָ֣ה אֱ֭לֹהַי בְּךָ֣ חָסִ֑יתִי הוֹשִׁיעֵ֥נִי מִכָּל־ רֹ֝דְפַ֗י וְהַצִּילֵֽנִי׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | יְהוָ֣ה | Yah.weh | O Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 2 | אֱ֭לֹהַ/י | 'E.lo.ha/i | God/ my | H430G | HNcmpc/Sp1bs — Noun (Plural Masculine, Construct) + Suffix (First Singular Either gender) | אֱלֹהִים (e.lo.him): God |
| 3 | בְּ/ךָ֣ | be./Kha | in/ you | H9003 | HR/Sp2ms — Preposition + Suffix (Second Singular Masculine) | /ב (b): in/on/with |
| 4 | חָסִ֑יתִי | cha.Si.ti | I have sought refuge | H2620 | HVqp1cs — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) First Singular Either gender | חָסָה (cha.sah): to seek refuge |
| 5 | הוֹשִׁיעֵ֥/נִי | ho.shi.'E./ni | save/ me | H3467 | HVhv2ms/Sp1bs — Verb : Hiphil (Causative/declarative, Active) Imperative Second Singular Masculine + Suffix (First Singular Either gender) | יָשַׁע (ya.sah): to save |
| 6 | מִ/כָּל\־ | mi./kol | from/ all | H3605 | HR/Ncmsc — Preposition + Noun (Singular Masculine, Construct) | כֹּל (kol): all |
| 7 | רֹ֝דְפַ֗/י | ro.de.Fa/i | pursuers/ my | H7291 | HVqrmpc/Sp1bs — Verb : Qal (Simple, Active) Participle (Plural Masculine, Construct) + Suffix (First Singular Either gender) | רָדַף (ra.daph): to pursue |
| 8 | וְ/הַצִּילֵֽ/נִי\׃ | ve./ha.tzi.Le./ni | and/ deliver/ me | H5337 | HC/Vhv2ms/Sp1bs — Conjunction + Verb : Hiphil (Causative/declarative, Active) Imperative Second Singular Masculine + Suffix (First Singular Either gender) | נָצַל (na.tsal): to rescue |

## Psalms 7:2

**Original:** פֶּן־ יִטְרֹ֣ף כְּאַרְיֵ֣ה נַפְשִׁ֑י פֹּ֝רֵ֗ק וְאֵ֣ין מַצִּֽיל׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | פֶּן\־ | pen- | lest | H6435 | HTc — Conditional Particle | lest |
| 2 | יִטְרֹ֣ף | yit.Rof | he should tear to pieces | H2963 | HVqi3ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | טָרַף (ta.raph): to tear |
| 3 | כְּ/אַרְיֵ֣ה | ke./'ar.Yeh | like/ a lion | H738B | HR/Ncmsa — Preposition + Noun (Singular Masculine, Absolute) | אַרְיֵה (ar.yeh): lion |
| 4 | נַפְשִׁ֑/י | naf.Sh/i | self/ my | H5315G | HNcfsc/Sp1bs — Noun (Singular Feminine, Construct) + Suffix (First Singular Either gender) | נֶ֫פֶשׁ (ne.phesh): soul |
| 5 | פֹּ֝רֵ֗ק | po.Rek | tearing | H6561 | HVqrmsa — Verb : Qal (Simple, Active) Participle (Singular Masculine, Absolute) | פָּרַק (pa.raq): to tear |
| 6 | וְ/אֵ֣ין | ve./'Ein | and/ there not | H369 | HC/Ncmsc — Conjunction + Noun (Singular Masculine, Construct) | אַ֫יִן (a.yin): nothing |
