# STEP Bible — Amos 9

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Amos 9:1

**Original:** רָאִ֨יתִי אֶת־ אֲדֹנָ֜י נִצָּ֣ב עַֽל־ הַמִּזְבֵּ֗חַ וַיֹּאמֶר֩ הַ֨ךְ הַכַּפְתּ֜וֹר וְיִרְעֲשׁ֣וּ הַסִּפִּ֗ים וּבְצַ֙עַם֙ בְּרֹ֣אשׁ כֻּלָּ֔ם וְאַחֲרִיתָ֖ם בַּחֶ֣רֶב אֶהֱרֹ֑ג לֹֽא־ יָנ֤וּס לָהֶם֙ נָ֔ס וְלֹֽא־ יִמָּלֵ֥ט לָהֶ֖ם פָּלִֽיט׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | רָאִ֨יתִי | ra.'I.ti | I saw | H7200G | HVqp1cs — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) First Singular Either gender | רָאָה (ra.ah): to see: see |
| 2 | אֶת\־ | 'et- | <obj.> | H853 | HTo — Object indicator | אֵת (et): [Obj.] |
| 3 | אֲדֹנָ֜י | 'a.do.Nai | [the] Lord | H136 | HNpt — Proper Noun (Title) | אֲדֹנָי (a.do.nai): Lord |
| 4 | נִצָּ֣ב | ni.Tzav | standing | H5324 | HVNrmsa — Verb : Niphal (Simple, Passive) Participle (Singular Masculine, Absolute) | נָצַב (na.tsav): to stand |
| 5 | עַֽל\־ | 'al- | on | H5921A | HR — Preposition | עַל (al): upon |
| 6 | הַ/מִּזְבֵּ֗חַ | ha./miz.Be.ach | the/ altar | H4196 | HTd/Ncmsa — Definite article (Hebrew) + Noun (Singular Masculine, Absolute) | מִזְבֵּחַ (miz.be.ach): altar |
| 7 | וַ/יֹּאמֶר֩ | va/i.yo.Mer | and/ he said | H559 | Hc/Vqw3ms — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Masculine | אָמַר (a.mar): to say |
| 8 | הַ֨ךְ | hakh | strike | H5221 | HVhv2ms — Verb : Hiphil (Causative/declarative, Active) Imperative Second Singular Masculine | נָכָה (na.khah): to smite |
| 9 | הַ/כַּפְתּ֜וֹר | ha./kaf.Tor | the/ capital | H3730 | HTd/Ncmsa — Definite article (Hebrew) + Noun (Singular Masculine, Absolute) | כַּפְתּוֹר (kaph.tor): capital |
| 10 | וְ/יִרְעֲשׁ֣וּ | ve./yir.'a.Shu | so/ they may shake | H7493 | HC/Vqu3mp — Conjunction + Verb : Qal (Simple, Active) Conjunction+Imperfect (Future/present Indicative) Third Plural Masculine | רָעַשׁ (ra.ash): to shake |
| 11 | הַ/סִּפִּ֗ים | ha./si.Pim | the/ thresholds | H5592B | HTd/Ncmpa — Definite article (Hebrew) + Noun (Plural Masculine, Absolute) | סַף (saph): threshold |
| 12 | וּ/בְצַ֙עַ/ם֙ | u./ve.Tza.'a/m | and/ break off/ them | H1214G | HC/Vqcc/Sp3mp — Conjunction + Verb : Qal (Simple, Active) Infinitive Construct + Suffix (Third Plural Masculine) | בָּצַע (ba.tsa): to cut off |
| 13 | בְּ/רֹ֣אשׁ | be./Rosh | on/ [the] head of | H7218A | HR/Ncmsc — Preposition + Noun (Singular Masculine, Construct) | רֹאשׁ (rosh): head |
