# STEP Bible — Psalms 137

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Psalms 137:1

**Original:** עַ֥ל נַהֲר֨וֹת׀ בָּבֶ֗ל שָׁ֣ם יָ֭שַׁבְנוּ גַּם־ בָּכִ֑ינוּ בְּ֝זָכְרֵ֗נוּ אֶת־ צִיּֽוֹן׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | עַ֥ל | 'al | at | H5921A | HR — Preposition | עַל (al): upon |
| 2 | נַהֲר֨וֹת\׀ | na.ha.Rot | [the] rivers of | H5104H | HNcfpc — Noun (Plural Feminine, Construct) | נָהָר (na.har): river |
| 3 | בָּבֶ֗ל | ba.Vel | Babylon | H894 | HNpl — Proper Noun (Location) | בָּבֶ֫ל, בָּבֶל (ba.vel): Babylon |
| 4 | שָׁ֣ם | sham | there | H8033G | HD — Adverb | שָׁם (sham): there |
| 5 | יָ֭שַׁבְנוּ | Ya.shav.nu | we sat | H3427 | HVqp1cp — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) First Plural Either gender | יָשַׁב (ya.shav): to dwell |
| 6 | גַּם\־ | gam- | also | H1571 | HD — Adverb | גַּם (gam): also |
| 7 | בָּכִ֑ינוּ | ba.Khi.nu | we wept | H1058 | HVqp1cp — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) First Plural Either gender | בָּכָה (ba.khah): to weep |
| 8 | בְּ֝/זָכְרֵ֗/נוּ | be./za.khe.Re./nu | when/ remembered/ we | H2142 | HR/Vqcc/Sp1bp — Preposition + Verb : Qal (Simple, Active) Infinitive Construct + Suffix (First Plural Either gender) | זָכַר (za.khar): to remember |
| 9 | אֶת\־ | 'et- | <obj.> | H853 | HTo — Object indicator | אֵת (et): [Obj.] |
| 10 | צִיּֽוֹן\׃ | tzi.Yon | Zion | H6726 | HNpl — Proper Noun (Location) | צִיּוֹן (tsiy.yon): Zion |

## Psalms 137:2

**Original:** עַֽל־ עֲרָבִ֥ים בְּתוֹכָ֑הּ תָּ֝לִ֗ינוּ כִּנֹּרוֹתֵֽינוּ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | עַֽל\־ | 'al- | on | H5921A | HR — Preposition | עַל (al): upon |
| 2 | עֲרָבִ֥ים | 'a.ra.Vim | poplars | H6155H | HNcmpa — Noun (Plural Masculine, Absolute) | עֲרָבָה (a.ra.vah): willow |
| 3 | בְּ/תוֹכָ֑/הּ | be./to.Kha/h | in/ [the] midst of/ it | H8432 | HR/Ncmsc/Sp3fs — Preposition + Noun (Singular Masculine, Construct) + Suffix (Third Singular Feminine) | תָּ֫וֶךְ (ta.vekh): midst |
| 4 | תָּ֝לִ֗ינוּ | ta.Li.nu | we hung up | H8518 | HVqp1cp — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) First Plural Either gender | תָּלָה (ta.lah): to hang |
| 5 | כִּנֹּרוֹתֵֽי/נוּ\׃ | ki.no.ro.Tei./nu | harps/ our | H3658 | HNcfpc/Sp1bp — Noun (Plural Feminine, Construct) + Suffix (First Plural Either gender) | כִּנּוֹר (kin.nor): lyre |

## Psalms 137:3

**Original:** כִּ֤י שָׁ֨ם שְֽׁאֵל֪וּנוּ שׁוֹבֵ֡ינוּ דִּבְרֵי־ שִׁ֭יר וְתוֹלָלֵ֣ינוּ שִׂמְחָ֑ה שִׁ֥ירוּ לָ֝֗נוּ מִשִּׁ֥יר צִיּֽוֹן׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | כִּ֤י | ki | for | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 2 | שָׁ֨ם | sham | there | H8033G | HD — Adverb | שָׁם (sham): there |
| 3 | שְֽׁאֵל֪וּ/נוּ | she.'e.Lu./nu | they asked/ us | H7592 | HVqp3cp/Sp1bp — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Plural Either gender + Suffix (First Plural Either gender) | שָׁאַל (sha.al): to ask |
| 4 | שׁוֹבֵ֡י/נוּ | sho.Vei./nu | captors/ our | H7617 | HVqrmpc/Sp1bp — Verb : Qal (Simple, Active) Participle (Plural Masculine, Construct) + Suffix (First Plural Either gender) | שָׁבָה (sha.vah): to take captive |
| 5 | דִּבְרֵי\־ | div.rei.Shi- | words of | H1697M | HNcmpc — Noun (Plural Masculine, Construct) | דָּבָר (da.var): word: because |
| 6 | שִׁ֭יר | Shir | a song | H7892A | HNcmsa — Noun (Singular Masculine, Absolute) | שִׁיר (shir): song |
| 7 | וְ/תוֹלָלֵ֣י/נוּ | ve./to.la.Lei./nu | and/ mockers/ our | H8437 | HC/Ncmpc/Sp1bp — Conjunction + Noun (Plural Masculine, Construct) + Suffix (First Plural Either gender) | תּוֹלָל (to.lal): tormentor |
| 8 | שִׂמְחָ֑ה | sim.Chah | gladness | H8057 | HNcfsa — Noun (Singular Feminine, Absolute) | שִׂמְחָה (sim.chah): joy |
| 9 | שִׁ֥ירוּ | Shi.ru | sing | H7891 | HVqv2mp — Verb : Qal (Simple, Active) Imperative Second Plural Masculine | שִׁיר (shir): to sing |
| 10 | לָ֝֗/נוּ | La./nu | for/ us | H9005 | HR/Sp1bp — Preposition + Suffix (First Plural Either gender) | /ל (l): to/for |
| 11 | מִ/שִּׁ֥יר | mi./Shir | one of/ [the] song[s] of | H7892A | HR/Ncmsc — Preposition + Noun (Singular Masculine, Construct) | שִׁיר (shir): song |
| 12 | צִיּֽוֹן\׃ | tzi.Yon | Zion | H6726 | HNpl — Proper Noun (Location) | צִיּוֹן (tsiy.yon): Zion |

## Psalms 137:4

**Original:** אֵ֗יךְ נָשִׁ֥יר אֶת־ שִׁיר־ יְהוָ֑ה עַ֝֗ל אַדְמַ֥ת נֵכָֽר׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | אֵ֗יךְ | 'Eikh | how? | H349A | HTi — Interrogative Particle | אֵיךְ (ekh): how? |
| 2 | נָשִׁ֥יר | na.Shir | will we sing | H7891 | HVqi1cp — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/cohortative) First Plural Either gender | שִׁיר (shir): to sing |
| 3 | אֶת\־ | 'et- | <obj.> | H853 | HTo — Object indicator | אֵת (et): [Obj.] |
| 4 | שִׁיר\־ | shir- | [the] song of | H7892A | HNcmsc — Noun (Singular Masculine, Construct) | שִׁיר (shir): song |
| 5 | יְהוָ֑ה | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 6 | עַ֝֗ל | 'Al | on | H5921A | HR — Preposition | עַל (al): upon |
| 7 | אַדְמַ֥ת | 'ad.Mat | ground of | H127G | HNcfsc — Noun (Singular Feminine, Construct) | אֲדָמָה (a.da.mah): land: soil |
| 8 | נֵכָֽר\׃ | ne.Khar | foreignness | H5236 | HNcmsa — Noun (Singular Masculine, Absolute) | נֵכָר (ne.khar): foreign |

## Psalms 137:5

**Original:** אִֽם־ אֶשְׁכָּחֵ֥ךְ יְֽרוּשָׁלִָ֗ם תִּשְׁכַּ֥ח יְמִינִֽי׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | אִֽם\־ | 'im- | if | H518A | HTc — Conditional Particle | אִם (im): if |
| 2 | אֶשְׁכָּחֵ֥/ךְ | 'esh.ka.Che/kh | I will forget/ you | H7911 | HVqi1cs/Sp2fs — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/cohortative) First Singular Either gender + Suffix (Second Singular Feminine) | שָׁכַח (sha.khach): to forget |
| 3 | יְֽרוּשָׁלִָ֗ם | ye.ru.sha.Lim | O Jerusalem | H3389 | HNpl — Proper Noun (Location) | יְרוּשָׁלִַ֫ם, יְרוּשְׁלֵם (ye.ru.sha.laim): Jerusalem |
| 4 | תִּשְׁכַּ֥ח | tish.Kach | may it forget | H7911 | HVqi3fs — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Feminine | שָׁכַח (sha.khach): to forget |
| 5 | יְמִינִֽ/י\׃ | ye.mi.N/i | right [hand]/ my | H3225G | HNcfsc/Sp1bs — Noun (Singular Feminine, Construct) + Suffix (First Singular Either gender) | יָמִין (ya.min): right |

## Psalms 137:6

**Original:** תִּדְבַּ֥ק־ לְשׁוֹנִ֨י׀ לְחִכִּי֮ אִם־ לֹ֪א אֶ֫זְכְּרֵ֥כִי אִם־ לֹ֣א אַ֭עֲלֶה אֶת־ יְרוּשָׁלִַ֑ם עַ֝֗ל רֹ֣אשׁ שִׂמְחָתִֽי׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
