# STEP Bible — Jeremiah 9

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Jeremiah 9:1

**Original:** מִֽי־ יִתֵּ֤ן רֹאשִׁי֙ מַ֔יִם וְעֵינִ֖י מְק֣וֹר דִּמְעָ֑ה וְאֶבְכֶּה֙ יוֹמָ֣ם וָלַ֔יְלָה אֵ֖ת חַֽלְלֵ֥י בַת־ עַמִּֽי׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | מִֽי\־ | mi- | who? | H4310 | HPi — Interrogative Pronoun | מִי (mi): who? |
| 2 | יִתֵּ֤ן | yi.Ten | will he give | H5414Q | HVqi3ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | נָתַן (na.tan): to give: if only! |
| 3 | רֹאשִׁ/י֙ | ro.Sh/i | head/ my | H7218A | HNcmsc/Sp1bs — Noun (Singular Masculine, Construct) + Suffix (First Singular Either gender) | רֹאשׁ (rosh): head |
| 4 | מַ֔יִם | Ma.yim | [was] water | H4325G | HNcmpa — Noun (Plural Masculine, Absolute) | מַי (ma.yim): water |
| 5 | וְ/עֵינִ֖/י | ve./'ei.N/i | and/ eye/ my | H5869A | HC/Ncfsc/Sp1bs — Conjunction + Noun (Singular Feminine, Construct) + Suffix (First Singular Either gender) | עַ֫יִן (a.yin): eye |
| 6 | מְק֣וֹר | me.Kor | [was] a fountain of | H4726 | HNcmsc — Noun (Singular Masculine, Construct) | מָקוֹר (ma.qor): fountain |
| 7 | דִּמְעָ֑ה | dim.'Ah | tear[s] | H1832 | HNcfsa — Noun (Singular Feminine, Absolute) | דִּמְעָה (dim.ah): tears |
| 8 | וְ/אֶבְכֶּה֙ | ve./'ev.Keh | so/ I may bewail | H1058 | HC/Vqu1cs — Conjunction + Verb : Qal (Simple, Active) Conjunction+Imperfect (Future/present Indicative) First Singular Either gender | בָּכָה (ba.khah): to weep |
| 9 | יוֹמָ֣ם | yo.Mam | by day | H3119 | HD — Adverb | יוֹמָם (yo.mam): by day |
| 10 | וָ/לַ֔יְלָה | va./Lay.lah | and/ night | H3915 | HC/Ncmsa — Conjunction + Noun (Singular Masculine, Absolute) | לַ֫יְלָה (lay.lah): night |
| 11 | אֵ֖ת | 'et | <obj.> | H853 | HTo — Object indicator | אֵת (et): [Obj.] |
| 12 | חַֽלְלֵ֥י | cha.Lei | [those] slain of | H2491A | HAampc — Adjective (Plural Masculine, Construct) | חָלָל (cha.lal): slain: killed |
| 13 | בַת\־ | vat- | [the] daughter of | H1323G | HNcfsc — Noun (Singular Feminine, Construct) | בַּת (bat): daughter |
| 14 | עַמִּֽ/י\׃ | 'a.M/i | people/ my | H5971A | HNcmsc/Sp1bs — Noun (Singular Masculine, Construct) + Suffix (First Singular Either gender) | עַם (am): people |

## Jeremiah 9:2

**Original:** מִֽי־ יִתְּנֵ֣נִי בַמִּדְבָּ֗ר מְלוֹן֙ אֹֽרְחִ֔ים וְאֶֽעֶזְבָה֙ אֶת־ עַמִּ֔י וְאֵלְכָ֖ה מֵֽאִתָּ֑ם כִּ֤י כֻלָּם֙ מְנָ֣אֲפִ֔ים עֲצֶ֖רֶת בֹּגְדִֽים׃

