# STEP Bible — Job 40

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Job 40:1

**Original:** וַיַּ֖עַן יְהוָ֥ה אֶת־ אִיּ֗וֹב וַיֹּאמַֽר׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וַ/יַּ֖עַן | va/i.Ya.'an | and/ he answered | H6030B | Hc/Vqw3ms — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Masculine | עָנָה (a.nah): to answer |
| 2 | יְהוָ֥ה | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 3 | אֶת\־ | 'et- | <obj.> | H853 | HTo — Object indicator | אֵת (et): [Obj.] |
| 4 | אִיּ֗וֹב | 'i.Yov | Job | H347 | HNpm — Proper Noun (Masculine individual) | אִיּוֹב (iy.yov): Job |
| 5 | וַ/יֹּאמַֽר\׃ | va/i.yo.Mar | and/ he said | H559 | Hc/Vqw3ms — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Masculine | אָמַר (a.mar): to say |

## Job 40:2

**Original:** הֲ֭רֹב עִם־ שַׁדַּ֣י יִסּ֑וֹר מוֹכִ֖יחַ אֱל֣וֹהַּ יַעֲנֶֽנָּה׃\ \פ

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | הֲ֭/רֹב | ha./ro | ¿/ will he contend | H7378 | HTi/Vqaa — Interrogative Particle + Verb : Qal (Simple, Active) Infinitive Absolute | רִיב (riv): to contend |
| 2 | עִם\־ | 'im- | with | H5973A | HR — Preposition | עִם (im): with |
| 3 | שַׁדַּ֣י | sha.Dai | [the] Almighty | H7706 | HNpt — Proper Noun (Title) | שַׁדַּי (shad.day): Almighty |
| 4 | יִסּ֑וֹר | yi.Sor | a faultfinder | H3250 | HNcmsa — Noun (Singular Masculine, Absolute) | יִסּוֹר (yis.sor): faultfinder |
| 5 | מוֹכִ֖יחַ | mo.Khi.ach | [one who] corrects | H3198 | HVhrmsa — Verb : Hiphil (Causative/declarative, Active) Participle (Singular Masculine, Absolute) | יָכַח (ya.khach): to rebuke |
| 6 | אֱל֣וֹהַּ | 'e.Lo.ah | God | H433 | HNcmsa — Noun (Singular Masculine, Absolute) | אֱלֹהַּ (e.lo.ah): god |
| 7 | יַעֲנֶֽ/נָּה\׃\ \פ | ya.'a.Ne./nah | let him answer/ him | H6030B | HVqi3ms/Sp3fs — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine + Suffix (Third Singular Feminine) | עָנָה (a.nah): to answer |

## Job 40:3

**Original:** וַיַּ֖עַן אִיּ֥וֹב אֶת־ יְהוָ֗ה וַיֹּאמַֽר׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וַ/יַּ֖עַן | va/i.Ya.'an | and/ he answered | H6030B | Hc/Vqw3ms — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Masculine | עָנָה (a.nah): to answer |
| 2 | אִיּ֥וֹב | 'i.Yov | Job | H347 | HNpm — Proper Noun (Masculine individual) | אִיּוֹב (iy.yov): Job |
| 3 | אֶת\־ | 'et- | <obj.> | H853 | HTo — Object indicator | אֵת (et): [Obj.] |
| 4 | יְהוָ֗ה | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 5 | וַ/יֹּאמַֽר\׃ | va/i.yo.Mar | and/ he said | H559 | Hc/Vqw3ms — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Masculine | אָמַר (a.mar): to say |

## Job 40:4

**Original:** הֵ֣ן קַ֭לֹּתִי מָ֣ה אֲשִׁיבֶ֑ךָּ יָ֝דִ֗י שַׂ֣מְתִּי לְמוֹ־ פִֽי׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | הֵ֣ן | hen | here! | H2005 | HTj — Interjection | הֵן (hen): look! |
| 2 | קַ֭לֹּתִי | Ka.lo.ti | I am insignificant | H7043 | HVqp1cs — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) First Singular Either gender | קָלַל (qa.lal): to lighten |
| 3 | מָ֣ה | mah | what? | H4100 | HPi — Interrogative Pronoun | מָה (mah): what? |
| 4 | אֲשִׁיבֶ֑/ךָּ | 'a.shi.Ve./ka | will I respond to/ you | H7725M | HVhi1cs/Sp2ms — Verb : Hiphil (Causative/declarative, Active) Imperfect (Future/present Indicative/cohortative) First Singular Either gender + Suffix (Second Singular Masculine) | שׁוּב (shuv): to return: reply |
| 5 | יָ֝דִ֗/י | ya.D/i | hand/ my | H3027G | HNcbsc/Sp1bs — Noun (Singular Either gender, Construct) + Suffix (First Singular Either gender) | יָד (yad): hand |
| 6 | שַׂ֣מְתִּי | Sam.ti | I put | H7760H | HVqp1cs — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) First Singular Either gender | שׂוּם (sum): to set: put |
| 7 | לְמוֹ\־ | le.mov- | to | H3926 | HR — Preposition | לְמוֹ (le.mo): upon |
| 8 | פִֽ/י\׃ | F/i | mouth/ my | H6310G | HNcmsc/Sp1bs — Noun (Singular Masculine, Construct) + Suffix (First Singular Either gender) | פֶּה (peh): lip |

## Job 40:5

**Original:** אַחַ֣ת דִּ֭בַּרְתִּי וְלֹ֣א אֶֽעֱנֶ֑ה וּ֝שְׁתַּ֗יִם וְלֹ֣א אוֹסִֽיף׃\ \פ

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | אַחַ֣ת | 'a.Chat | one [time] | H259 | HAcfsa — Numerical Adjective (Singular Feminine, Absolute) | אֶחָד (e.chad): one |
| 2 | דִּ֭בַּרְתִּי | Di.bar.ti | I have spoken | H1696G | HVpp1cs — Verb : Piel (Intensive/resultive/transtive, Active) Perfect (Past/present Indicative) First Singular Either gender | דָבַר (da.var): to speak: speak |
| 3 | וְ/לֹ֣א | ve./Lo' | and/ not | H3808 | HC/Tn — Conjunction + Negative Particle | לֹא (lo): not |
| 4 | אֶֽעֱנֶ֑ה | 'e.'e.Neh | I will answer | H6030B | HVqi1cs — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/cohortative) First Singular Either gender | עָנָה (a.nah): to answer |
| 5 | וּ֝/שְׁתַּ֗יִם | u./she.Ta.yim | and/ two [times] | H8147 | HC/Acfda — Conjunction + Acfda | שְׁנַ֫יִם (she.na.yim): two |
| 6 | וְ/לֹ֣א | ve./Lo' | and/ not | H3808 | HC/Tn — Conjunction + Negative Particle | לֹא (lo): not |
| 7 | אוֹסִֽיף\׃\ \פ | 'o.Sif | I will repeat | H3254G | HVhi1cs — Verb : Hiphil (Causative/declarative, Active) Imperfect (Future/present Indicative/cohortative) First Singular Either gender | יָסַף (ya.saph): to add: again |

## Job 40:6

**Original:** וַיַּֽעַן־ יְהוָ֣ה אֶת־ אִ֭יּוֹב מִ֥ן׀ סְעָרָ֗ה וַיֹּאמַֽר׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וַ/יַּֽעַן\־ | va/i.ya.'an- | and/ he answered | H6030B | Hc/Vqw3ms — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Masculine | עָנָה (a.nah): to answer |
| 2 | יְהוָ֣ה | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 3 | אֶת\־ | 'et- | <obj.> | H853 | HTo — Object indicator | אֵת (et): [Obj.] |
| 4 | אִ֭יּוֹב | 'I.yov | Job | H347 | HNpm — Proper Noun (Masculine individual) | אִיּוֹב (iy.yov): Job |
| 5 | מִ֥ן\׀ | min | from | H4480A | HR — Preposition | מִן־ (min): from |
| 6 | סְעָרָ֗ה | se.'a.rah | a tempest | H5591B | HNcfsa — Noun (Singular Feminine, Absolute) | סְעָרָה (se.a.rah): tempest |
