# STEP Bible — Song of Songs 7

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Song of Songs 7:1

**Original:** מַה־ יָּפ֧וּ פְעָמַ֛יִךְ בַּנְּעָלִ֖ים בַּת־ נָדִ֑יב חַמּוּקֵ֣י יְרֵכַ֔יִךְ כְּמ֣וֹ חֲלָאִ֔ים מַעֲשֵׂ֖ה יְדֵ֥י אָמָּֽן׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | מַה\־ | mah- | how! | H4100 | HPi — Interrogative Pronoun | מָה (mah): what? |
| 2 | יָּפ֧וּ | ya.Fu | they are beautiful | H3302 | HVqp3cp — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Plural Either gender | יָפָה (ya.phah): be beautiful |
| 3 | פְעָמַ֛יִ/ךְ | fe.'a.Ma.yi/kh | feet/ your | H6471 | HNcmpc/Sp2fs — Noun (Plural Masculine, Construct) + Suffix (Second Singular Feminine) | פַּ֫עַם (pa.am): beat |
| 4 | בַּ/נְּעָלִ֖ים | ba./ne.'a.Lim | in <the>/ sandals | H5275 | HRd/Ncmpa — Preposition (Definite) + Noun (Plural Masculine, Absolute) | נַ֫עַל (na.al): sandal |
| 5 | בַּת\־ | bat- | O daughter of | H1323G | HNcfsc — Noun (Singular Feminine, Construct) | בַּת (bat): daughter |
| 6 | נָדִ֑יב | na.Div | a noble [person] | H5081H | HNcmsa — Noun (Singular Masculine, Absolute) | נָדִיב (na.div): noble |
| 7 | חַמּוּקֵ֣י | cha.mu.Kei | [the] curves of | H2542 | HNcmpc — Noun (Plural Masculine, Construct) | חַמּוּק (cham.muq): curve |
| 8 | יְרֵכַ֔יִ/ךְ | ye.re.Kha.yi/kh | thighs/ your | H3409 | HNcfdc/Sp2fs — Noun (Dual Feminine, Construct) + Suffix (Second Singular Feminine) | יָרֵךְ (ya.rekh): thigh |
| 9 | כְּמ֣וֹ | ke.Mo | [are] like | H3644G | HR — Preposition | כְּמוֹ (ke.mo): like |
| 10 | חֲלָאִ֔ים | cha.la.'Im | jewels | H2481 | HNcmpa — Noun (Plural Masculine, Absolute) | חֲלִי (cha.li): ornament |
