# STEP Bible — Daniel 5

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Daniel 5:1

**Original:** בֵּלְשַׁאצַּ֣ר מַלְכָּ֗א עֲבַד֙ לְחֶ֣ם רַ֔ב לְרַבְרְבָנ֖וֹהִי אֲלַ֑ף וְלָקֳבֵ֥ל אַלְפָּ֖א חַמְרָ֥א שָׁתֵֽה׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | בֵּלְשַׁאצַּ֣ר | be.le.sha.Tzar | Belshazzar | H1113 | ANpm — Proper Noun (Masculine individual) | בֵּֽלְאשַׁצַּר, בֵּלְשַׁאצַּר (be.le.shats.tsar): Belshazzar |
| 2 | מַלְכָּ֗/א | mal.Ka/' | king/ the | H4430 | ANcbsd/Ta — Noun (Singular Either gender, Definite) + Definite article (Aramaic) | מֶ֫לֶךְ (me.lekh): king |
| 3 | עֲבַד֙ | 'a.Vad | he made | H5648 | AVqp3ms — Verb : Peal (Simple, Active) Perfect (Past/present Indicative) Third Singular Masculine | עֲבַד (a.vad): to make |
| 4 | לְחֶ֣ם | le.Chem | a feast | H3900 | ANcbsa — Noun (Singular Either gender, Absolute) | לְחֵם (le.chem): feast |
| 5 | רַ֔ב | Rav | great | H7229 | AAabsa — Adjective (Singular Either gender, Absolute) | רַב (rav): great |
| 6 | לְ/רַבְרְבָנ֖וֹ/הִי | le./rav.re.va.No./hi | for/ nobles/ his | H7261 | AR/Ncmpc/Sp3ms — Preposition + Noun (Plural Masculine, Construct) + Suffix (Third Singular Masculine) | רַבְרְבָן (rav.re.van): noble |
| 7 | אֲלַ֑ף | 'a.Laf | a thousand | H506 | AAcbsa — Numerical Adjective (Singular Either gender, Absolute) | thousand |
| 8 | וְ/לָ/קֳבֵ֥ל | ve./lo./ko.Vel | and/ <to>/ before | H6903G | AC/R/Ncbsc — Conjunction + Preposition + Noun (Singular Either gender, Construct) | קֳבֵל (qe.vel): before |
| 9 | אַלְפָּ֖/א | 'al.Pa/' | thousand/ the | H506 | AAcbsd/Ta — Numerical Adjective (Singular Either gender, Definite) + Definite article (Aramaic) | אֲלַ֑ף (a.laph): thousand |
| 10 | חַמְרָ֥/א | cham.Ra/' | <the>/ wine | H2562 | ANcbsd/Ta — Noun (Singular Either gender, Definite) + Definite article (Aramaic) | חֲמַר (cha.mar): wine |
| 11 | שָׁתֵֽה\׃ | sha.Teh | [he was] drinking | H8355 | AVqrmsa — Verb : Peal (Simple, Active) Participle (Singular Masculine, Absolute) | שְׁתָה (she.tah): to drink |

## Daniel 5:2

**Original:** בֵּלְשַׁאצַּ֞ר אֲמַ֣ר׀ בִּטְעֵ֣ם חַמְרָ֗א לְהַיְתָיָה֙ לְמָאנֵי֙ דַּהֲבָ֣א וְכַסְפָּ֔א דִּ֤י הַנְפֵּק֙ נְבוּכַדְנֶצַּ֣ר אֲב֔וּהִי מִן־ הֵיכְלָ֖א דִּ֣י בִירוּשְׁלֶ֑ם וְיִשְׁתּ֣וֹן בְּה֗וֹן מַלְכָּא֙ וְרַבְרְבָנ֔וֹהִי שֵׁגְלָתֵ֖הּ וּלְחֵנָתֵֽהּ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
