# STEP Bible — Job 39

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Job 39:1

**Original:** הֲיָדַ֗עְתָּ עֵ֭ת לֶ֣דֶת יַעֲלֵי־ סָ֑לַע חֹלֵ֖ל אַיָּל֣וֹת תִּשְׁמֹֽר׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | הֲ/יָדַ֗עְתָּ | ha./ya.Da'.ta | ¿/ do you know | H3045 | HTi/Vqp2ms — Interrogative Particle + Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Second Singular Masculine | יָדַע (ya.da): to know |
| 2 | עֵ֭ת | 'et | [the] time of | H6256 | HNcbsc — Noun (Singular Either gender, Construct) | עֵת (et): time |
| 3 | לֶ֣דֶת | Le.det | [the] bringing forth of | H3205 | HVqcc — Verb : Qal (Simple, Active) Infinitive Construct | יָלַד (ya.lad): to beget |
| 4 | יַעֲלֵי\־ | ya.'a.lei- | mountain goats of | H3277H | HNcmpc — Noun (Plural Masculine, Construct) | יָעֵל (ya.el): goat |
| 5 | סָ֑לַע | Sa.la' | rock | H5553H | HNcmsa — Noun (Singular Masculine, Absolute) | סֶ֫לַע (se.la): crag |
| 6 | חֹלֵ֖ל | cho.Lel | [the] giving birth of | H2342H | HVpcc — Verb : Piel (Intensive/resultive/transtive, Active) Infinitive Construct | חוּל (chul): to twist: give birth |
| 7 | אַיָּל֣וֹת | 'ai.ya.Lot | does | H355 | HNcfpa — Noun (Plural Feminine, Absolute) | אַיָּלָה (ay.ya.lah): doe |
| 8 | תִּשְׁמֹֽר\׃ | tish.Mor | do you watch? | H8104I | HVqi2ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Second Singular Masculine | שָׁמַר (sha.mar): to keep: look at |

## Job 39:2

**Original:** תִּסְפֹּ֣ר יְרָחִ֣ים תְּמַלֶּ֑אנָה וְ֝יָדַ֗עְתָּ עֵ֣ת לִדְתָּֽנָה׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | תִּסְפֹּ֣ר | tis.Por | will you count? | H5608A | HVqi2ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Second Singular Masculine | סָפַר (sa.phar): to recount |
| 2 | יְרָחִ֣ים | ye.ra.Chim | [the] months | H3391 | HNcmpa — Noun (Plural Masculine, Absolute) | יֶ֫רַח (ye.rach): month |
| 3 | תְּמַלֶּ֑אנָה | te.ma.Le.nah | [which] they complete | H4390 | HVpi3fp — Verb : Piel (Intensive/resultive/transtive, Active) Imperfect (Future/present Indicative/jussive) Third Plural Feminine | מָלֵא (ma.le): to fill |
| 4 | וְ֝/יָדַ֗עְתָּ | ve./ya.Da'.ta | and/ do you know? | H3045 | Hc/Vqq2ms — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Perfect (Future/present Indicative) Second Singular Masculine | יָדַע (ya.da): to know |
| 5 | עֵ֣ת | 'et | [the] time of | H6256 | HNcbsc — Noun (Singular Either gender, Construct) | עֵת (et): time |
| 6 | לִדְתָּֽ/נָה\׃ | lid.Ta./nah | bringing forth/ they | H3205 | HVqcc/Sp3fp — Verb : Qal (Simple, Active) Infinitive Construct + Suffix (Third Plural Feminine) | יָלַד (ya.lad): to beget |

## Job 39:3

**Original:** תִּ֭כְרַעְנָה יַלְדֵיהֶ֣ן תְּפַלַּ֑חְנָה חֶבְלֵיהֶ֥ם תְּשַׁלַּֽחְנָה׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | תִּ֭כְרַעְנָה | Tikh.ra'.nah | they kneel down | H3766 | HVqi3fp — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Plural Feminine | כָּרַע (ka.ra): to bow |
| 2 | יַלְדֵי/הֶ֣ן | yal.dei./Hen | young/ their | H3206 | HNcmpc/Sp3fp — Noun (Plural Masculine, Construct) + Suffix (Third Plural Feminine) | יֶ֫לֶד (ye.led): youth |
| 3 | תְּפַלַּ֑חְנָה | te.fa.Lach.nah | they cleave open | H6398 | HVpi3fp — Verb : Piel (Intensive/resultive/transtive, Active) Imperfect (Future/present Indicative/jussive) Third Plural Feminine | פָּלַח (pa.lach): to cleave |
| 4 | חֶבְלֵי/הֶ֥ם | chev.lei./Hem | labor-pains/ their | H2256B | HNcmpc/Sp3mp — Noun (Plural Masculine, Construct) + Suffix (Third Plural Masculine) | חֵ֫בֶל (che.vel): pain |
| 5 | תְּשַׁלַּֽחְנָה\׃ | te.sha.Lach.nah | they send forth | H7971H | HVpi3fp — Verb : Piel (Intensive/resultive/transtive, Active) Imperfect (Future/present Indicative/jussive) Third Plural Feminine | שָׁלַח (sha.lach): to send: let go |

## Job 39:4

**Original:** יַחְלְמ֣וּ בְ֭נֵיהֶם יִרְבּ֣וּ בַבָּ֑ר יָ֝צְא֗וּ וְלֹא־ שָׁ֥בוּ לָֽמוֹ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | יַחְלְמ֣וּ | yach.le.Mu | they become strong | H2492A | HVqi3mp — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Plural Masculine | חָלַם (cha.lam): be healthy |
| 2 | בְ֭נֵי/הֶם | Ve.nei./hem | young/ their | H1121A | HNcmpc/Sp3mp — Noun (Plural Masculine, Construct) + Suffix (Third Plural Masculine) | בֵּן (ben): son: child |
| 3 | יִרְבּ֣וּ | yir.Bu | they grow | H7235A | HVqi3mp — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Plural Masculine | רָבָה (ra.vah): to multiply |
| 4 | בַ/בָּ֑ר | va./Bar | in the/ open | H1250B | HRd/Ncmsa — Preposition (Definite) + Noun (Singular Masculine, Absolute) | בָּר (bar): field |
| 5 | יָ֝צְא֗וּ | ya.tze.'U | they go forth | H3318G | HVqp3cp — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Plural Either gender | יָצָא (ya.tsa): to come out: come |
| 6 | וְ/לֹא\־ | ve./lo'- | and/ not | H3808 | HC/Tn — Conjunction + Negative Particle | לֹא (lo): not |
| 7 | שָׁ֥בוּ | Sha.vu | they return | H7725G | HVqp3cp — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Plural Either gender | שׁוּב (shuv): to return: return |
| 8 | לָֽ/מוֹ\׃ | la./mo | to/ them | H9005 | HR/Sp3mp — Preposition + Suffix (Third Plural Masculine) | /ל (l): to/for |

## Job 39:5

**Original:** מִֽי־ שִׁלַּ֣ח פֶּ֣רֶא חָפְשִׁ֑י וּמֹסְר֥וֹת עָ֝ר֗וֹד מִ֣י פִתֵּֽחַ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | מִֽי\־ | mi- | who? | H4310 | HPi — Interrogative Pronoun | מִי (mi): who? |
| 2 | שִׁלַּ֣ח | shi.Lach | did he let loose | H7971H | HVpp3ms — Verb : Piel (Intensive/resultive/transtive, Active) Perfect (Past/present Indicative) Third Singular Masculine | שָׁלַח (sha.lach): to send: let go |
| 3 | פֶּ֣רֶא | Pe.re' | [the] wild donkey | H6501 | HNcmsa — Noun (Singular Masculine, Absolute) | פֶּ֫רֶא (pe.re): wild donkey |
| 4 | חָפְשִׁ֑י | cha.fe.Shi | free | H2670 | HAamsa — Adjective (Singular Masculine, Absolute) | חׇפְשִׁי (choph.shi): free |
| 5 | וּ/מֹסְר֥וֹת | u./mo.se.Rot | and/ [the] fetters of | H4147 | HC/Ncfpc — Conjunction + Noun (Plural Feminine, Construct) | מוֹסֵר (mo.ser): bond |
| 6 | עָ֝ר֗וֹד | a.Rod | [the] wild ass | H6171 | HNcmsa — Noun (Singular Masculine, Absolute) | עָרוֹד (a.rod): wild donkey |
| 7 | מִ֣י | mi | who? | H4310 | HPi — Interrogative Pronoun | מִי (mi): who? |
| 8 | פִתֵּֽחַ\׃ | fi.Te.ach | did he loosen | H6605A | HVpp3ms — Verb : Piel (Intensive/resultive/transtive, Active) Perfect (Past/present Indicative) Third Singular Masculine | פָּתַח (pa.tach): to open |

## Job 39:6

**Original:** אֲשֶׁר־ שַׂ֣מְתִּי עֲרָבָ֣ה בֵית֑וֹ וּֽמִשְׁכְּנוֹתָ֥יו מְלֵֽחָה׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | אֲשֶׁר\־ | 'a.Sher- | which | H834A | HTr — Relative Particle | אֲשֶׁר (a.sher): which |
| 2 | שַׂ֣מְתִּי | Sam.ti | I appointed | H7760H | HVqp1cs — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) First Singular Either gender | שׂוּם (sum): to set: put |
| 3 | עֲרָבָ֣ה | 'a.ra.Vah | [the] desert plain | H6160L | HNcfsa — Noun (Singular Feminine, Absolute) | עֲרָבָה (a.ra.vah): plain |
