# STEP Bible — Genesis 14

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Genesis 14:1

**Original:** וַיְהִ֗י בִּימֵי֙ אַמְרָפֶ֣ל מֶֽלֶךְ־ שִׁנְעָ֔ר אַרְי֖וֹךְ מֶ֣לֶךְ אֶלָּסָ֑ר כְּדָרְלָעֹ֙מֶר֙ מֶ֣לֶךְ עֵילָ֔ם וְתִדְעָ֖ל מֶ֥לֶךְ גּוֹיִֽם׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וַ/יְהִ֗י | va/y.Hi | and/ it was | H1961 | Hc/Vqw3ms — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Masculine | הָיָה (ha.yah): to be |
| 2 | בִּ/ימֵי֙ | bi./Mei | in/ [the] days of | H3117G | HR/Ncmpc — Preposition + Noun (Plural Masculine, Construct) | יוֹם (yom): day |
| 3 | אַמְרָפֶ֣ל | 'am.ra.Fel | Amraphel | H569 | HNpm — Proper Noun (Masculine individual) | אַמְרָפֶל (am.ra.phel): Amraphel |
| 4 | מֶֽלֶךְ\־ | Me.lekh- | [the] king of | H4428G | HNcmsc — Noun (Singular Masculine, Construct) | מֶ֫לֶךְ (me.lekh): king |
| 5 | שִׁנְעָ֔ר | shin.'Ar | Shinar | H8152 | HNpl — Proper Noun (Location) | שִׁנְעָר (shin.ar): Shinar |
| 6 | אַרְי֖וֹךְ | 'ar.Yokh | Arioch | H746A | HNpm — Proper Noun (Masculine individual) | אַרְיוֹךְ (ar.yokh): Arioch |
| 7 | מֶ֣לֶךְ | Me.lekh | [the] king of | H4428G | HNcmsc — Noun (Singular Masculine, Construct) | מֶ֫לֶךְ (me.lekh): king |
| 8 | אֶלָּסָ֑ר | 'e.la.Sar | Ellasar | H495 | HNpl — Proper Noun (Location) | אֶלָּסָר (el.la.sar): Ellasar |
| 9 | כְּדָרְלָעֹ֙מֶר֙ | ke.da.re.la.'O.mer | Kedorlaomer | H3540 | HNpm — Proper Noun (Masculine individual) | כְּדׇרְלָעֹמֶר (ke.dor.la.o.mer): Chedorlaomer |
