# STEP Bible — Habakkuk 2

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Habakkuk 2:1

**Original:** עַל־ מִשְׁמַרְתִּ֣י אֶעֱמֹ֔דָה וְאֶֽתְיַצְּבָ֖ה עַל־ מָצ֑וֹר וַאֲצַפֶּ֗ה לִרְאוֹת֙ מַה־ יְדַבֶּר־ בִּ֔י וּמָ֥ה אָשִׁ֖יב עַל־ תּוֹכַחְתִּֽי׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | עַל\־ | 'al- | at | H5921A | HR — Preposition | עַל (al): upon |
| 2 | מִשְׁמַרְתִּ֣/י | mish.mar.T/i | post/ my | H4931 | HNcfsc/Sp1bs — Noun (Singular Feminine, Construct) + Suffix (First Singular Either gender) | מִשְׁמֶ֫רֶת (mish.me.ret): charge |
| 3 | אֶעֱמֹ֔דָה | 'e.'e.Mo.dah | I will stand | H5975G | HVqc1cs — Verb : Qal (Simple, Active) Imperfect (Future/present Cohortative) First Singular Either gender | עָמַד (a.mad): to stand: stand |
| 4 | וְ/אֶֽתְיַצְּבָ֖ה | ve./'et.ya.tze.Vah | and/ I will take my stand | H3320 | HC/Vtc1cs — Conjunction + Verb : Hithpael (Intensive/resultive/transtive, Reflexive/iterative) Imperfect (Future/present Cohortative) First Singular Either gender | יָצַב (ya.tsav): to stand |
| 5 | עַל\־ | 'al- | on | H5921A | HR — Preposition | עַל (al): upon |
| 6 | מָצ֑וֹר | ma.Tzor | [the] fortification | H4692 | HNcmsa — Noun (Singular Masculine, Absolute) | מָצוֹר (ma.tsor): siege |
| 7 | וַ/אֲצַפֶּ֗ה | va./'a.tza.Peh | so/ I may watch | H6822 | HC/Vpu1cs — Conjunction + Verb : Piel (Intensive/resultive/transtive, Active) Conjunction+Imperfect (Future/present Indicative) First Singular Either gender | צָפָה (tsa.phah): to watch |
| 8 | לִ/רְאוֹת֙ | li/r.'Ot | to/ see | H7200G | HR/Vqcc — Preposition + Verb : Qal (Simple, Active) Infinitive Construct | רָאָה (ra.ah): to see: see |
| 9 | מַה\־ | mah- | what? | H4100 | HPi — Interrogative Pronoun | מָה (mah): what? |
| 10 | יְדַבֶּר\־ | ye.da.ber- | will he speak | H1696G | HVpi3ms — Verb : Piel (Intensive/resultive/transtive, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | דָבַר (da.var): to speak: speak |
| 11 | בִּ֔/י | B/i | by/ me | H9003 | HR/Sp1bs — Preposition + Suffix (First Singular Either gender) | /ב (b): in/on/with |
| 12 | וּ/מָ֥ה | u./Mah | and/ what? | H4100 | HC/Pi — Conjunction + Interrogative Pronoun | מָה (mah): what? |
| 13 | אָשִׁ֖יב | 'a.Shiv | will I bring back | H7725M | HVhi1cs — Verb : Hiphil (Causative/declarative, Active) Imperfect (Future/present Indicative/cohortative) First Singular Either gender | שׁוּב (shuv): to return: reply |
| 14 | עַל\־ | 'al- | on | H5921A | HR — Preposition | עַל (al): upon |
| 15 | תּוֹכַחְתִּֽ/י\׃ | to.khach.T/i | complaint/ my | H8433B | HNcfsc/Sp1bs — Noun (Singular Feminine, Construct) + Suffix (First Singular Either gender) | תּוֹכַ֫חַת (to.kha.chat): argument |

## Habakkuk 2:2

**Original:** וַיַּעֲנֵ֤נִי יְהוָה֙ וַיֹּ֔אמֶר כְּת֣וֹב חָז֔וֹן וּבָאֵ֖ר עַל־ הַלֻּח֑וֹת לְמַ֥עַן יָר֖וּץ ק֥וֹרֵא בֽוֹ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וַ/יַּעֲנֵ֤/נִי | va/i.ya.'a.Ne./ni | and/ he answered/ me | H6030B | Hc/Vqw3ms/Sp1bs — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Masculine + Suffix (First Singular Either gender) | עָנָה (a.nah): to answer |
| 2 | יְהוָה֙ | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 3 | וַ/יֹּ֔אמֶר | va/i.Yo.mer | and/ he said | H559 | Hc/Vqw3ms — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Masculine | אָמַר (a.mar): to say |
| 4 | כְּת֣וֹב | ke.Tov | write down | H3789 | HVqv2ms — Verb : Qal (Simple, Active) Imperative Second Singular Masculine | כָּתַב (ka.tav): to write |
| 5 | חָז֔וֹן | cha.Zon | [the] vision | H2377 | HNcmsa — Noun (Singular Masculine, Absolute) | חָזוֹן (cha.zon): vision |
| 6 | וּ/בָאֵ֖ר | u./va.'Er | and/ make [it] clear | H874 | HC/Vpv2ms — Conjunction + Verb : Piel (Intensive/resultive/transtive, Active) Imperative Second Singular Masculine | בָּאַר (ba.ar): to make plain |
| 7 | עַל\־ | 'al- | on | H5921A | HR — Preposition | עַל (al): upon |
| 8 | הַ/לֻּח֑וֹת | ha./lu.Chot | the/ tablets | H3871 | HTd/Ncfpa — Definite article (Hebrew) + Noun (Plural Feminine, Absolute) | לוּחַ (lu.ach): tablet |
| 9 | לְמַ֥עַן | le.Ma.'an | so that | H4616 | HTc — Conditional Particle | מַ֫עַן (ma.an): because |
| 10 | יָר֖וּץ | ya.Rutz | he may run | H7323G | HVqj3ms — Verb : Qal (Simple, Active) Imperfect (Future/present Jussive) Third Singular Masculine | רוּץ (ruts): to run: run |
| 11 | ק֥וֹרֵא | Ko.re' | [one who] reads | H7121J | HVqrmsa — Verb : Qal (Simple, Active) Participle (Singular Masculine, Absolute) | קָרָא (qa.ra): to call: read out |
| 12 | בֽ/וֹ\׃ | v/o | <in>/ it | H9003 | HR/Sp3ms — Preposition + Suffix (Third Singular Masculine) | /ב (b): in/on/with |

## Habakkuk 2:3

**Original:** כִּ֣י ע֤וֹד חָזוֹן֙ לַמּוֹעֵ֔ד וְיָפֵ֥חַ לַקֵּ֖ץ וְלֹ֣א יְכַזֵּ֑ב אִם־ יִתְמַהְמָהּ֙ חַכֵּה־ ל֔וֹ כִּֽי־ בֹ֥א יָבֹ֖א לֹ֥א יְאַחֵֽר׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | כִּ֣י | ki | for | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 2 | ע֤וֹד | od | still | H5750 | HAcmsa — Adjective (Singular Masculine, Absolute) | עוֹד (od): still |
| 3 | חָזוֹן֙ | cha.zOn | [the] vision | H2377 | HNcmsa — Noun (Singular Masculine, Absolute) | חָזוֹן (cha.zon): vision |
| 4 | לַ/מּוֹעֵ֔ד | la./mo.'Ed | [is] for the/ appointed time | H4150G | HRd/Ncmsa — Preposition (Definite) + Noun (Singular Masculine, Absolute) | מוֹעֵד (mo.ed): meeting: time appointed |
| 5 | וְ/יָפֵ֥חַ | ve./ya.Fe.ach | and/ it will pant | H6315 | HC/Vqj3ms — Conjunction + Verb : Qal (Simple, Active) Imperfect (Future/present Jussive) Third Singular Masculine | פּוּחַ (pu.ach): to breathe |
| 6 | לַ/קֵּ֖ץ | la./Ketz | to the/ end | H7093 | HRd/Ncmsa — Preposition (Definite) + Noun (Singular Masculine, Absolute) | קֵץ (qets): end |
| 7 | וְ/לֹ֣א | ve./Lo' | and/ not | H3808 | HC/Tn — Conjunction + Negative Particle | לֹא (lo): not |
| 8 | יְכַזֵּ֑ב | ye.kha.Zev | it will lie | H3576 | HVpi3ms — Verb : Piel (Intensive/resultive/transtive, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | כָּזַב (ka.zav): to lie |
| 9 | אִם\־ | 'im- | if | H518A | HTc — Conditional Particle | אִם (im): if |
| 10 | יִתְמַהְמָהּ֙ | yit.mah.Mah | it will delay | H4102 | HVti3ms — Verb : Hithpael (Intensive/resultive/transtive, Reflexive/iterative) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | מָהַהּ (ma.hah): to delay |
| 11 | חַכֵּה\־ | cha.keh- | wait | H2442 | HVpv2ms — Verb : Piel (Intensive/resultive/transtive, Active) Imperative Second Singular Masculine | חָכָה (cha.khah): to wait |
| 12 | ל֔/וֹ | l/o | for/ it | H9005 | HR/Sp3ms — Preposition + Suffix (Third Singular Masculine) | /ל (l): to/for |
| 13 | כִּֽי\־ | ki- | for | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 14 | בֹ֥א | vo' | surely <come> | H935M | HVqcc — Verb : Qal (Simple, Active) Infinitive Construct | בּוֹא (bo): to come (in): fulfill |
| 15 | יָבֹ֖א | ya.Vo' | it will come | H935M | HVqi3ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | בּוֹא (bo): to come (in): fulfill |
| 16 | לֹ֥א | lo' | not | H3808 | HTn — Negative Particle | לֹא (lo): not |
