# STEP Bible — Proverbs 10

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Proverbs 10:1

**Original:** מִשְׁלֵ֗י שְׁלֹ֫מֹ֥ה\ \פ בֵּ֣ן חָ֭כָם יְשַׂמַּח־ אָ֑ב וּבֵ֥ן כְּ֝סִ֗יל תּוּגַ֥ת אִמּֽוֹ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | מִשְׁלֵ֗י | mish.Lei | [the] proverbs of | H4912 | HNcmpc — Noun (Plural Masculine, Construct) | מָשָׁל (ma.shal): proverb |
| 2 | שְׁלֹ֫מֹ֥ה\ \פ | she.Lo.Moh | Solomon | H8010 | HNpm — Proper Noun (Masculine individual) | שְׁלֹמֹה (she.lo.moh): Solomon |
| 3 | בֵּ֣ן | ben | a son | H1121A | HNcmsa — Noun (Singular Masculine, Absolute) | בֵּן (ben): son: child |
| 4 | חָ֭כָם | Cha.khom | wise | H2450 | HAamsa — Adjective (Singular Masculine, Absolute) | חָכָם (cha.kham): wise |
| 5 | יְשַׂמַּח\־ | ye.sa.mach- | he makes glad | H8055 | HVpi3ms — Verb : Piel (Intensive/resultive/transtive, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | שָׂמַח (sa.mach): to rejoice |
| 6 | אָ֑ב | 'Av | a father | H1G | HNcmsa — Noun (Singular Masculine, Absolute) | אָב (av): father |
| 7 | וּ/בֵ֥ן | u./Ven | and/ a son | H1121A | HC/Ncmsa — Conjunction + Noun (Singular Masculine, Absolute) | בֵּן (ben): son: child |
| 8 | כְּ֝סִ֗יל | ke.Sil | a fool | H3684 | HAamsa — Adjective (Singular Masculine, Absolute) | כְּסִיל (ke.sil): fool |
| 9 | תּוּגַ֥ת | tu.Gat | [is] [the] grief of | H8424 | HNcfsc — Noun (Singular Feminine, Construct) | תּוּגָה (tu.gah): grief |
| 10 | אִמּֽ/וֹ\׃ | 'i.M/o | mother/ his | H517 | HNcfsc/Sp3ms — Noun (Singular Feminine, Construct) + Suffix (Third Singular Masculine) | אֵם (em): mother |

## Proverbs 10:2

**Original:** לֹא־ י֭וֹעִילוּ אוֹצְר֣וֹת רֶ֑שַׁע וּ֝צְדָקָ֗ה תַּצִּ֥יל מִמָּֽוֶת׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | לֹא\־ | lo'- | not | H3808 | HTn — Negative Particle | לֹא (lo): not |
