# STEP Bible — Psalms 66

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Psalms 66:0

**Original:** לַ֭מְנַצֵּחַ שִׁ֣יר מִזְמ֑וֹר

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | לַ֭/מְנַצֵּחַ | La/m.na.tze.ach | to the/ choirmaster | H5329 | HRd/Vprmsa — Preposition (Definite) + Verb : Piel (Intensive/resultive/transtive, Active) Participle (Singular Masculine, Absolute) | נָצַח (na.tsach): to conduct |
| 2 | שִׁ֣יר | shir | a song | H7892A | HNcmsa — Noun (Singular Masculine, Absolute) | שִׁיר (shir): song |
| 3 | מִזְמ֑וֹר | miz.Mor | a psalm | H4210 | HNcmsa — Noun (Singular Masculine, Absolute) | מִזְמוֹר (miz.mor): melody |

## Psalms 66:1

**Original:** הָרִ֥יעוּ לֵ֝אלֹהִים כָּל־ הָאָֽרֶץ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 4 | הָרִ֥יעוּ | ha.Ri.'u | shout for joy | H7321 | HVhv2mp — Verb : Hiphil (Causative/declarative, Active) Imperative Second Plural Masculine | רוּעַ (ru.a): to shout |
| 5 | לֵ֝/אלֹהִים | Le./lo.him | to/ God | H430G | HR/Ncmpa — Preposition + Noun (Plural Masculine, Absolute) | אֱלֹהִים (e.lo.him): God |
| 6 | כָּל\־ | kol- | O all | H3605 | HNcmsc — Noun (Singular Masculine, Construct) | כֹּל (kol): all |
| 7 | הָ/אָֽרֶץ\׃ | ha./'A.retz | the/ earth | H776G | HTd/Ncfsa — Definite article (Hebrew) + Noun (Singular Feminine, Absolute) | אֶ֫רֶץ (e.rets): land: country/planet |

## Psalms 66:2

**Original:** זַמְּר֥וּ כְבֽוֹד־ שְׁמ֑וֹ שִׂ֥ימוּ כָ֝ב֗וֹד תְּהִלָּתֽוֹ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | זַמְּר֥וּ | za.me.Ru | sing praises | H2167 | HVpv2mp — Verb : Piel (Intensive/resultive/transtive, Active) Imperative Second Plural Masculine | זָמַר (za.mar): to sing |
| 2 | כְבֽוֹד\־ | khe.Vod- | [the] glory of | H3519 | HNcmsc — Noun (Singular Masculine, Construct) | כָּבוֹד (ka.vod): glory |
| 3 | שְׁמ֑/וֹ | she.M/o | name/ his | H8034 | HNcmsc/Sp3ms — Noun (Singular Masculine, Construct) + Suffix (Third Singular Masculine) | שֵׁם (shem): name |
| 4 | שִׂ֥ימוּ | Si.mu | make | H7760H | HVqv2mp — Verb : Qal (Simple, Active) Imperative Second Plural Masculine | שׂוּם (sum): to set: put |
| 5 | כָ֝ב֗וֹד | kha.Vod | glory | H3519 | HNcmsa — Noun (Singular Masculine, Absolute) | כָּבוֹד (ka.vod): glory |
| 6 | תְּהִלָּתֽ/וֹ\׃ | te.hi.la.T/o | praise/ his | H8416 | HNcfsc/Sp3ms — Noun (Singular Feminine, Construct) + Suffix (Third Singular Masculine) | תְּהִלָּה (te.hil.lah): praise |

## Psalms 66:3

**Original:** אִמְר֣וּ לֵ֭אלֹהִים מַה־ נּוֹרָ֣א מַעֲשֶׂ֑יךָ בְּרֹ֥ב עֻ֝זְּךָ֗ יְֽכַחֲשׁ֖וּ לְךָ֣ אֹיְבֶֽיךָ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | אִמְר֣וּ | 'im.Ru | say | H559 | HVqv2mp — Verb : Qal (Simple, Active) Imperative Second Plural Masculine | אָמַר (a.mar): to say |
| 2 | לֵ֭/אלֹהִים | Le./lo.him | to/ God | H430G | HR/Ncmpa — Preposition + Noun (Plural Masculine, Absolute) | אֱלֹהִים (e.lo.him): God |
| 3 | מַה\־ | mah- | how! | H4100 | HPi — Interrogative Pronoun | מָה (mah): what? |
| 4 | נּוֹרָ֣א | no.Ra' | awesome | H3372H | HVNrmsa — Verb : Niphal (Simple, Passive) Participle (Singular Masculine, Absolute) | יָרֵא (ya.re): to fear: revere |
| 5 | מַעֲשֶׂ֑י/ךָ | ma.'a.Sei./kha | [are] deeds/ your | H4639K | HNcmpc/Sp2ms — Noun (Plural Masculine, Construct) + Suffix (Second Singular Masculine) | מַעֲשֶׂה (ma.a.seh): deed |
| 6 | בְּ/רֹ֥ב | be./Ro | in/ [the] greatness of | H7230 | HR/Ncmsc — Preposition + Noun (Singular Masculine, Construct) | רֹב (rov): abundance |
| 7 | עֻ֝זְּ/ךָ֗ | 'u.ze./kha | strength/ your | H5797 | HNcmsc/Sp2ms — Noun (Singular Masculine, Construct) + Suffix (Second Singular Masculine) | עֹז (oz): strength |
| 8 | יְֽכַחֲשׁ֖וּ | ye.kha.cha.Shu | they cringe | H3584 | HVpi3mp — Verb : Piel (Intensive/resultive/transtive, Active) Imperfect (Future/present Indicative/jussive) Third Plural Masculine | כָּחַשׁ (ka.chash): to deceive |
| 9 | לְ/ךָ֣ | le./Kha | to/ you | H9005 | HR/Sp2ms — Preposition + Suffix (Second Singular Masculine) | /ל (l): to/for |
