# STEP Bible — Psalms 109

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Psalms 109:0

**Original:** לַ֭מְנַצֵּחַ לְדָוִ֣ד מִזְמ֑וֹר

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | לַ֭/מְנַצֵּחַ | La/m.na.tze.ach | to the/ choirmaster | H5329 | HRd/Vprmsa — Preposition (Definite) + Verb : Piel (Intensive/resultive/transtive, Active) Participle (Singular Masculine, Absolute) | נָצַח (na.tsach): to conduct |
| 2 | לְ/דָוִ֣ד | le./da.Vid | of/ David | H1732 | HR/Npm — Preposition + Proper Noun (Masculine individual) | דָּוִד (da.vid): David |
| 3 | מִזְמ֑וֹר | miz.Mor | a psalm | H4210 | HNcmsa — Noun (Singular Masculine, Absolute) | מִזְמוֹר (miz.mor): melody |

## Psalms 109:1

**Original:** אֱלֹהֵ֥י תְ֝הִלָּתִ֗י אַֽל־ תֶּחֱרַֽשׁ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 4 | אֱלֹהֵ֥י | 'e.lo.Hei | O God of | H430G | HNcmpc — Noun (Plural Masculine, Construct) | אֱלֹהִים (e.lo.him): God |
| 5 | תְ֝הִלָּתִ֗/י | te.hi.la.T/i | praise/ my | H8416 | HNcfsc/Sp1bs — Noun (Singular Feminine, Construct) + Suffix (First Singular Either gender) | תְּהִלָּה (te.hil.lah): praise |
| 6 | אַֽל\־ | 'al- | may not | H408 | HTn — Negative Particle | אַל (al): not |
| 7 | תֶּחֱרַֽשׁ\׃ | te.che.Rash | you be silent | H2790B | HVqj2ms — Verb : Qal (Simple, Active) Imperfect (Future/present Jussive) Second Singular Masculine | חָרֵשׁ (cha.resh): be quiet |

## Psalms 109:2

**Original:** כִּ֤י פִ֪י רָשָׁ֡ע וּֽפִי־ מִ֭רְמָה עָלַ֣י פָּתָ֑חוּ דִּבְּר֥וּ אִ֝תִּ֗י לְשׁ֣וֹן שָֽׁקֶר׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | כִּ֤י | ki | for | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 2 | פִ֪י | fi | [the] mouth of | H6310G | HNcmsc — Noun (Singular Masculine, Construct) | פֶּה (peh): lip |
| 3 | רָשָׁ֡ע | ra.Sha' | [the] wicked | H7563 | HNcmsa — Noun (Singular Masculine, Absolute) | רָשָׁע (ra.sah): wicked |
| 4 | וּֽ/פִי\־ | u./fi- | and/ a mouth of | H6310G | HC/Ncmsc — Conjunction + Noun (Singular Masculine, Construct) | פֶּה (peh): lip |
| 5 | מִ֭רְמָה | Mir.mah | deceit | H4820 | HNcfsa — Noun (Singular Feminine, Absolute) | מִרְמָה (mir.mah): deceit |
| 6 | עָלַ֣/י | 'a.La/i | on/ me | H5921A | HR/Sp1bs — Preposition + Suffix (First Singular Either gender) | עַל (al): upon |
| 7 | פָּתָ֑חוּ | pa.Ta.chu | they have opened | H6605A | HVqp3cp — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Plural Either gender | פָּתַח (pa.tach): to open |
| 8 | דִּבְּר֥וּ | di.be.Ru | they have spoken | H1696G | HVpp3cp — Verb : Piel (Intensive/resultive/transtive, Active) Perfect (Past/present Indicative) Third Plural Either gender | דָבַר (da.var): to speak: speak |
| 9 | אִ֝תִּ֗/י | 'i.T/i | with/ me | H854 | HR/Sp1bs — Preposition + Suffix (First Singular Either gender) | אֵת (et): with |
| 10 | לְשׁ֣וֹן | le.Shon | a tongue of | H3956G | HNcbsc — Noun (Singular Either gender, Construct) | לָשׁוֹן (la.shon): tongue |
| 11 | שָֽׁקֶר\׃ | Sha.ker | falsehood | H8267 | HNcmsa — Noun (Singular Masculine, Absolute) | שֶׁ֫קֶר (she.qer): deception |

## Psalms 109:3

**Original:** וְדִבְרֵ֣י שִׂנְאָ֣ה סְבָב֑וּנִי וַיִּֽלָּחֲמ֥וּנִי חִנָּֽם׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וְ/דִבְרֵ֣י | ve./div.Rei | and/ words of | H1697G | HC/Ncmpc — Conjunction + Noun (Plural Masculine, Construct) | דָּבָר (da.var): word |
| 2 | שִׂנְאָ֣ה | sin.'Ah | hatred | H8135 | HNcfsa — Noun (Singular Feminine, Absolute) | שִׂנְאָה (sin.ah): hating |
| 3 | סְבָב֑וּ/נִי | se.va.Vu./ni | they have surrounded/ me | H5437H | HVqp3cp/Sp1bs — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Plural Either gender + Suffix (First Singular Either gender) | סָבַב (sa.vav): to turn: surround |
| 4 | וַ/יִּֽלָּחֲמ֥וּ/נִי | va/i.yi.la.cha.Mu./ni | and/ they have fought against/ me | H3898A | Hc/VNw3mp/Sp1bs — Consecutive Conjunction + Verb : Niphal (Simple, Passive) Consecutive Imperfect (Past/present Indicative) Third Plural Masculine + Suffix (First Singular Either gender) | לָחַם (la.cham): to fight |
| 5 | חִנָּֽם\׃ | chi.Nam | without cause | H2600 | HD — Adverb | חִנָּם (chin.nam): for nothing |

## Psalms 109:4

