# STEP Bible — Hosea 6

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Hosea 6:1

**Original:** לְכוּ֙ וְנָשׁ֣וּבָה אֶל־ יְהוָ֔ה כִּ֛י ה֥וּא טָרָ֖ף וְיִרְפָּאֵ֑נוּ יַ֖ךְ וְיַחְבְּשֵֽׁנוּ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | לְכוּ֙ | le.Khu | come | H1980K | HVqv2mp — Verb : Qal (Simple, Active) Imperative Second Plural Masculine | הָלַךְ (ha.lakh): to go: come! |
| 2 | וְ/נָשׁ֣וּבָה | ve./na.Shu.vah | so/ let us return | H7725G | HC/Vqc1cp — Conjunction + Verb : Qal (Simple, Active) Imperfect (Future/present Cohortative) First Plural Either gender | שׁוּב (shuv): to return: return |
| 3 | אֶל\־ | 'el- | to | H413 | HR — Preposition | אֶל (el): to(wards) |
| 4 | יְהוָ֔ה | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 5 | כִּ֛י | ki | for | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 6 | ה֥וּא | hu' | he | H1931 | HPp3ms — Pronoun (Third Singular Masculine) | הוּא (hu): he/she/it |
| 7 | טָרָ֖ף | ta.Raf | he has torn to pieces | H2963 | HVqp3ms — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Singular Masculine | טָרַף (ta.raph): to tear |
| 8 | וְ/יִרְפָּאֵ֑/נוּ | ve./yir.pa.'E./nu | and/ he will heal/ us | H7495 | HC/Vqu3ms/Sp1bp — Conjunction + Verb : Qal (Simple, Active) Conjunction+Imperfect (Future/present Indicative) Third Singular Masculine + Suffix (First Plural Either gender) | רָפָא (ra.pah): to heal |
| 9 | יַ֖ךְ | yakh | he has struck | H5221 | HVhj3ms — Verb : Hiphil (Causative/declarative, Active) Imperfect (Future/present Jussive) Third Singular Masculine | נָכָה (na.khah): to smite |
| 10 | וְ/יַחְבְּשֵֽׁ/נוּ\׃ | ve./yach.be.She./nu | and/ he will bind up/ us | H2280 | HC/Vqu3ms/Sp1bp — Conjunction + Verb : Qal (Simple, Active) Conjunction+Imperfect (Future/present Indicative) Third Singular Masculine + Suffix (First Plural Either gender) | חָבַשׁ (cha.vash): to saddle/tie |

## Hosea 6:2

