# STEP Bible — Amos 5

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Amos 5:1

**Original:** שִׁמְע֞וּ אֶת־ הַדָּבָ֣ר הַזֶּ֗ה אֲשֶׁ֨ר אָנֹכִ֜י נֹשֵׂ֧א עֲלֵיכֶ֛ם קִינָ֖ה בֵּ֥ית יִשְׂרָאֵֽל׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | שִׁמְע֞וּ | shim.'U | hear | H8085G | HVqv2mp — Verb : Qal (Simple, Active) Imperative Second Plural Masculine | שָׁמַע (sha.ma): to hear: hear |
| 2 | אֶת\־ | 'et- | <obj.> | H853 | HTo — Object indicator | אֵת (et): [Obj.] |
| 3 | הַ/דָּבָ֣ר | ha./da.Var | the/ word | H1697G | HTd/Ncmsa — Definite article (Hebrew) + Noun (Singular Masculine, Absolute) | דָּבָר (da.var): word |
| 4 | הַ/זֶּ֗ה | ha./Zeh | <the>/ this | H2088 | HTd/Tm — Definite article (Hebrew) + Demonstrative Particle | זֶה (zeh): this |
| 5 | אֲשֶׁ֨ר | 'a.Sher | which | H834A | HTr — Relative Particle | אֲשֶׁר (a.sher): which |
| 6 | אָנֹכִ֜י | 'a.no.Khi | I | H595 | HPp1bs — Pronoun (First Singular Either gender) | אָֽנֹכִ֫י (a.no.khi): I |
| 7 | נֹשֵׂ֧א | no.Se' | [am] lifting up | H5375N | HVqrmsa — Verb : Qal (Simple, Active) Participle (Singular Masculine, Absolute) | נָשָׂא (na.sa): to lift: loud |
| 8 | עֲלֵי/כֶ֛ם | 'a.lei./Khem | on/ you | H5921A | HR/Sp2mp — Preposition + Suffix (Second Plural Masculine) | עַל (al): upon |
| 9 | קִינָ֖ה | ki.Nah | a lamentation | H7015 | HNcfsa — Noun (Singular Feminine, Absolute) | קִינָה (qi.nah): dirge |
| 10 | בֵּ֥ית | beit | O house of | H1004M | HNcmsc — Noun (Singular Masculine, Construct) | בַּ֫יִת (ba.yit): house: household |
| 11 | יִשְׂרָאֵֽל\׃ | Yis.ra.'El | Israel | H3478 | HNpl — Proper Noun (Location) | יִשְׂרָאֵל (yis.ra.el): Israel |

## Amos 5:2

**Original:** נָֽפְלָה֙ לֹֽא־ תוֹסִ֣יף ק֔וּם בְּתוּלַ֖ת יִשְׂרָאֵ֑ל נִטְּשָׁ֥ה עַל־ אַדְמָתָ֖הּ אֵ֥ין מְקִימָֽהּ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | נָֽפְלָה֙ | na.fe.Lah | she has fallen | H5307G | HVqp3fs — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Singular Feminine | נָפַל (na.phal): to fall: fall |
| 2 | לֹֽא\־ | lo'- | not | H3808 | HTn — Negative Particle | לֹא (lo): not |
| 3 | תוֹסִ֣יף | to.Sif | she will repeat | H3254G | HVhi3fs — Verb : Hiphil (Causative/declarative, Active) Imperfect (Future/present Indicative/jussive) Third Singular Feminine | יָסַף (ya.saph): to add: again |
| 4 | ק֔וּם | Kum | to rise | H6965B | HVqcc — Verb : Qal (Simple, Active) Infinitive Construct | קוּם (qum): to arise: rise |
| 5 | בְּתוּלַ֖ת | be.tu.Lat | [the] virgin of | H1330 | HNcfsc — Noun (Singular Feminine, Construct) | בְּתוּלָה (be.tu.lah): virgin |
| 6 | יִשְׂרָאֵ֑ל | Yis.ra.'El | Israel | H3478 | HNpl — Proper Noun (Location) | יִשְׂרָאֵל (yis.ra.el): Israel |
| 7 | נִטְּשָׁ֥ה | ni.te.Shah | she has been abandoned | H5203 | HVNp3fs — Verb : Niphal (Simple, Passive) Perfect (Past/present Indicative) Third Singular Feminine | נָטַשׁ (na.tash): to leave |
| 8 | עַל\־ | 'al- | on | H5921A | HR — Preposition | עַל (al): upon |
| 9 | אַדְמָתָ֖/הּ | 'ad.ma.Ta/h | own land/ her | H127G | HNcfsc/Sp3fs — Noun (Singular Feminine, Construct) + Suffix (Third Singular Feminine) | אֲדָמָה (a.da.mah): land: soil |
| 10 | אֵ֥ין | 'ein | there not | H369 | HNcmsc — Noun (Singular Masculine, Construct) | אַ֫יִן (a.yin): nothing |
| 11 | מְקִימָֽ/הּ\׃ | me.ki.Ma/h | [is one who] raises up/ her | H6965H | HVhrmsc/Sp3fs — Verb : Hiphil (Causative/declarative, Active) Participle (Singular Masculine, Construct) + Suffix (Third Singular Feminine) | קוּם (qum): to arise: raise |

## Amos 5:3

**Original:** כִּ֣י כֹ֤ה אָמַר֙ אֲדֹנָ֣י יְהוִ֔ה הָעִ֛יר הַיֹּצֵ֥את אֶ֖לֶף תַּשְׁאִ֣יר מֵאָ֑ה וְהַיּוֹצֵ֥את מֵאָ֛ה תַּשְׁאִ֥יר עֲשָׂרָ֖ה לְבֵ֥ית יִשְׂרָאֵֽל׃\ \ס

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | כִּ֣י | ki | for | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 2 | כֹ֤ה | khoh | thus | H3541 | HD — Adverb | כֹּה (koh): thus |
| 3 | אָמַר֙ | 'a.Mar | he says | H559 | HVqp3ms — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Singular Masculine | אָמַר (a.mar): to say |
| 4 | אֲדֹנָ֣י | 'a.do.Nai | [the] Lord | H136 | HNpt — Proper Noun (Title) | אֲדֹנָי (a.do.nai): Lord |
| 5 | יְהוִ֔ה | Yah.weh | Yahweh | H3069 | HNpt — Proper Noun (Title) | יְהֹוִה (ye.ho.vih): YHWH/God |
| 6 | הָ/עִ֛יר | ha./'Ir | the/ city | H5892B | HTd/Ncfsa — Definite article (Hebrew) + Noun (Singular Feminine, Absolute) | עִיר (ir): city |
| 7 | הַ/יֹּצֵ֥את | hai./yo.Tzet | which/ goes out | H3318G | HTd/Vqrfsa — Definite article (Hebrew) + Verb : Qal (Simple, Active) Participle (Singular Feminine, Absolute) | יָצָא (ya.tsa): to come out: come |
| 8 | אֶ֖לֶף | 'E.lef | a thousand | H505G | HNcbsa — Noun (Singular Either gender, Absolute) | אֶ֫לֶף (e.leph): thousand |
| 9 | תַּשְׁאִ֣יר | tash.'Ir | it will have left | H7604 | HVhi3fs — Verb : Hiphil (Causative/declarative, Active) Imperfect (Future/present Indicative/jussive) Third Singular Feminine | שָׁאַר (sha.ar): to remain |
| 10 | מֵאָ֑ה | me.'Ah | a hundred | H3967 | HNcfsa — Noun (Singular Feminine, Absolute) | מֵאָה (me.ah): hundred |
| 11 | וְ/הַ/יּוֹצֵ֥את | ve./hai./yo.Tzet | and/ which/ goes out | H3318G | HC/Td/Vqrfsa — Conjunction + Definite article (Hebrew) + Verb : Qal (Simple, Active) Participle (Singular Feminine, Absolute) | יָצָא (ya.tsa): to come out: come |
| 12 | מֵאָ֛ה | me.'Ah | a hundred | H3967 | HNcfsa — Noun (Singular Feminine, Absolute) | מֵאָה (me.ah): hundred |
| 13 | תַּשְׁאִ֥יר | tash.'Ir | it will have left | H7604 | HVhi3fs — Verb : Hiphil (Causative/declarative, Active) Imperfect (Future/present Indicative/jussive) Third Singular Feminine | שָׁאַר (sha.ar): to remain |
| 14 | עֲשָׂרָ֖ה | 'a.sa.Rah | ten | H6235 | HNcfsa — Noun (Singular Feminine, Absolute) | עֶשֶׂר (e.ser): ten |
| 15 | לְ/בֵ֥ית | le./Veit | of/ [the] house of | H1004M | HR/Ncmsc — Preposition + Noun (Singular Masculine, Construct) | בַּ֫יִת (ba.yit): house: household |
| 16 | יִשְׂרָאֵֽל\׃\ \ס | Yis.ra.'El | Israel | H3478 | HNpl — Proper Noun (Location) | יִשְׂרָאֵל (yis.ra.el): Israel |

## Amos 5:4

**Original:** כִּ֣י כֹ֥ה אָמַ֛ר יְהוָ֖ה לְבֵ֣ית יִשְׂרָאֵ֑ל דִּרְשׁ֖וּנִי וִֽחְיֽוּ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | כִּ֣י | ki | for | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 2 | כֹ֥ה | khoh | thus | H3541 | HD — Adverb | כֹּה (koh): thus |
| 3 | אָמַ֛ר | 'a.Mar | he says | H559 | HVqp3ms — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Singular Masculine | אָמַר (a.mar): to say |
| 4 | יְהוָ֖ה | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 5 | לְ/בֵ֣ית | le./Veit | to/ [the] house of | H1004M | HR/Ncmsc — Preposition + Noun (Singular Masculine, Construct) | בַּ֫יִת (ba.yit): house: household |
| 6 | יִשְׂרָאֵ֑ל | Yis.ra.'El | Israel | H3478 | HNpl — Proper Noun (Location) | יִשְׂרָאֵל (yis.ra.el): Israel |
| 7 | דִּרְשׁ֖וּ/נִי | dir.Shu./ni | seek/ me | H1875 | HVqv2mp/Sp1bs — Verb : Qal (Simple, Active) Imperative Second Plural Masculine + Suffix (First Singular Either gender) | דָּרַשׁ (da.rash): to seek |
| 8 | וִֽ/חְיֽוּ\׃ | Vi/ch.Yu | and/ live | H2421 | HC/Vqv2mp — Conjunction + Verb : Qal (Simple, Active) Imperative Second Plural Masculine | חָיָה (cha.yah): to live |

## Amos 5:5

**Original:** וְאַֽל־ תִּדְרְשׁוּ֙ בֵּֽית־ אֵ֔ל וְהַגִּלְגָּל֙ לֹ֣א תָבֹ֔אוּ וּבְאֵ֥ר שֶׁ֖בַע לֹ֣א תַעֲבֹ֑רוּ כִּ֤י הַגִּלְגָּל֙ גָּלֹ֣ה יִגְלֶ֔ה וּבֵֽית־ אֵ֖ל יִהְיֶ֥ה לְאָֽוֶן׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וְ/אַֽל\־ | ve./'al- | and/ may not | H408 | HC/Tn — Conjunction + Negative Particle | אַל (al): not |
| 2 | תִּדְרְשׁוּ֙ | tid.re.Shu | you seek | H1875 | HVqj2mp — Verb : Qal (Simple, Active) Imperfect (Future/present Jussive) Second Plural Masculine | דָּרַשׁ (da.rash): to seek |
| 3 | בֵּֽית\־ | beit- | Beth- | H1008G | HNpl — Proper Noun (Location) | בֵּֽיתְ־אֵל (bet-el): Bethel |
| 4 | אֵ֔ל | 'El | -el | H1008G | HNpl — Proper Noun (Location) | בֵּֽיתְ־אֵל (bet-el): Bethel |
| 5 | וְ/הַ/גִּלְגָּל֙ | ve./ha./gil.Gal | and/ <the>/ Gilgal | H1537G | HC/Td/Npl — Conjunction + Definite article (Hebrew) + Proper Noun (Location) | גִּלְגָּל (gil.gal): Gilgal |
| 6 | לֹ֣א | lo' | not | H3808 | HTn — Negative Particle | לֹא (lo): not |
| 7 | תָבֹ֔אוּ | ta.Vo.'u | you must go | H935G | HVqi2mp — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Second Plural Masculine | בּוֹא (bo): to come (in): come |
| 8 | וּ/בְאֵ֥ר | u./ve.'Er | and/ Beer | H884 | HC/Npl — Conjunction + Proper Noun (Location) | בְּאֵר שֶׁ֫בַע (be.er she.va): Beersheba |
| 9 | שֶׁ֖בַע | She.va' | Sheba | H884 | HNpl — Proper Noun (Location) | בְּאֵר שֶׁ֫בַע (be.er she.va): Beersheba |
| 10 | לֹ֣א | lo' | not | H3808 | HTn — Negative Particle | לֹא (lo): not |
| 11 | תַעֲבֹ֑רוּ | ta.'a.Vo.ru | you must pass over | H5674A | HVqi2mp — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Second Plural Masculine | עָבַר (a.var): to pass |
| 12 | כִּ֤י | ki | for | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 13 | הַ/גִּלְגָּל֙ | ha./gil.Gal | <the>/ Gilgal | H1537G | HTd/Npl — Definite article (Hebrew) + Proper Noun (Location) | גִּלְגָּל (gil.gal): Gilgal |
| 14 | גָּלֹ֣ה | ga.Loh | certainly <go into exile> | H1540K | HVqaa — Verb : Qal (Simple, Active) Infinitive Absolute | גָּלָה (ga.lah): to reveal: remove |
| 15 | יִגְלֶ֔ה | yig.Leh | it will go into exile | H1540K | HVqi3ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | גָּלָה (ga.lah): to reveal: remove |
| 16 | וּ/בֵֽית\־ | u./veit- | and/ Beth- | H1008G | HC/Npl — Conjunction + Proper Noun (Location) | בֵּֽיתְ־אֵל (bet-el): Bethel |
| 17 | אֵ֖ל | 'el | -el | H1008G | HNpl — Proper Noun (Location) | בֵּֽיתְ־אֵל (bet-el): Bethel |
| 18 | יִהְיֶ֥ה | yih.Yeh | it will become | H1961 | HVqi3ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | הָיָה (ha.yah): to be |
| 19 | לְ/אָֽוֶן\׃ | le./'A.ven | <into>/ trouble | H205H | HR/Ncmsa — Preposition + Noun (Singular Masculine, Absolute) | אָ֫וֶן (a.ven): evil: trouble |

## Amos 5:6

**Original:** דִּרְשׁ֥וּ אֶת־ יְהוָ֖ה וִֽחְי֑וּ פֶּן־ יִצְלַ֤ח כָּאֵשׁ֙ בֵּ֣ית יוֹסֵ֔ף וְאָכְלָ֥ה וְאֵין־ מְכַבֶּ֖ה לְבֵֽית־ אֵֽל׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | דִּרְשׁ֥וּ | dir.Shu | seek | H1875 | HVqv2mp — Verb : Qal (Simple, Active) Imperative Second Plural Masculine | דָּרַשׁ (da.rash): to seek |
| 2 | אֶת\־ | 'et- | <obj.> | H853 | HTo — Object indicator | אֵת (et): [Obj.] |
| 3 | יְהוָ֖ה | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 4 | וִֽ/חְי֑וּ | vi/ch.Yu | and/ live | H2421 | HC/Vqv2mp — Conjunction + Verb : Qal (Simple, Active) Imperative Second Plural Masculine | חָיָה (cha.yah): to live |
| 5 | פֶּן\־ | pen- | lest | H6435 | HTc — Conditional Particle | lest |
| 6 | יִצְלַ֤ח | yitz.Lach | he should rush | H6743A | HVqi3ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | צָלַח (tsa.lach): to rush |
| 7 | כָּ/אֵשׁ֙ | ka./'Esh | like <the>/ fire | H784 | HRd/Ncbsa — Preposition (Definite) + Noun (Singular Either gender, Absolute) | אֵשׁ (esh): fire |
| 8 | בֵּ֣ית | beit | [the] house of | H1004M | HNcmsc — Noun (Singular Masculine, Construct) | בַּ֫יִת (ba.yit): house: household |
| 9 | יוֹסֵ֔ף | yo.Sef | Joseph | H3130G | HNpm — Proper Noun (Masculine individual) | יוֹסֵף (yo.seph): Joseph |
| 10 | וְ/אָכְלָ֥ה | ve./'a.khe.Lah | and/ it will consume | H398 | Hc/Vqq3fs — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Perfect (Future/present Indicative) Third Singular Feminine | אָכַל (a.khal): to eat |
| 11 | וְ/אֵין\־ | ve./'ein- | and/ not | H369 | HC/Ncmsc — Conjunction + Noun (Singular Masculine, Construct) | אַ֫יִן (a.yin): nothing |
| 12 | מְכַבֶּ֖ה | me.kha.Beh | [one who] extinguishes [it] | H3518 | HVprmsa — Verb : Piel (Intensive/resultive/transtive, Active) Participle (Singular Masculine, Absolute) | כָּבָה (ka.vah): to quench |
| 13 | לְ/בֵֽית\־ | le./veit- | [will belong] to/ Beth- | H1008G | HR/Npl — Preposition + Proper Noun (Location) | בֵּֽיתְ־אֵל (bet-el): Bethel |
| 14 | אֵֽל\׃ | 'El | -el | H1008G | HNpl — Proper Noun (Location) | בֵּֽיתְ־אֵל (bet-el): Bethel |

## Amos 5:7

**Original:** הַהֹפְכִ֥ים לְלַעֲנָ֖ה מִשְׁפָּ֑ט וּצְדָקָ֖ה לָאָ֥רֶץ הִנִּֽיחוּ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | הַ/הֹפְכִ֥ים | ha./ho.fe.Khim | O those/ [who] turn | H2015 | HTd/Vqrmpa — Definite article (Hebrew) + Verb : Qal (Simple, Active) Participle (Plural Masculine, Absolute) | הָפַךְ (ha.phakh): to overturn |
| 2 | לְ/לַעֲנָ֖ה | le./la.'a.Nah | into/ wormwood | H3939 | HR/Ncfsa — Preposition + Noun (Singular Feminine, Absolute) | לַעֲנָה (la.a.nah): wormwood |
| 3 | מִשְׁפָּ֑ט | mish.Pat | justice | H4941H | HNcmsa — Noun (Singular Masculine, Absolute) | מִשְׁפָּט (mish.pat): justice |
| 4 | וּ/צְדָקָ֖ה | u./tze.da.Kah | and/ righteousness | H6666 | HC/Ncfsa — Conjunction + Noun (Singular Feminine, Absolute) | צְדָקָה (tse.da.qah): righteousness |
| 5 | לָ/אָ֥רֶץ | la./'A.retz | to the/ ground | H776G | HRd/Ncfsa — Preposition (Definite) + Noun (Singular Feminine, Absolute) | אֶ֫רֶץ (e.rets): land: country/planet |
| 6 | הִנִּֽיחוּ\׃ | hi.Ni.chu | they thrust down | H5117 | HVhp3cp — Verb : Hiphil (Causative/declarative, Active) Perfect (Past/present Indicative) Third Plural Either gender | נוּחַ (nu.ach): to rest |

## Amos 5:8

**Original:** עֹשֵׂ֨ה כִימָ֜ה וּכְסִ֗יל וְהֹפֵ֤ךְ לַבֹּ֙קֶר֙ צַלְמָ֔וֶת וְי֖וֹם לַ֣יְלָה הֶחְשִׁ֑יךְ הַקּוֹרֵ֣א לְמֵֽי־ הַיָּ֗ם וַֽיִּשְׁפְּכֵ֛ם עַל־ פְּנֵ֥י הָאָ֖רֶץ יְהוָ֥ה שְׁמֽוֹ׃\ \ס

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | עֹשֵׂ֨ה | 'o.Seh | [the] maker of | H6213H | HVqrmsc — Verb : Qal (Simple, Active) Participle (Singular Masculine, Construct) | עָשָׂה (a.sah): to make |
| 2 | כִימָ֜ה | khi.Mah | Pleiades | H3598 | HNtfsa — Noun (Title, Singular Feminine, Absolute) | כִּימָה (ki.mah): Pleiades |
| 3 | וּ/כְסִ֗יל | u./khe.Sil | and/ Orion | H3685G | HC/Ntmsa — Conjunction + Noun (Title, Singular Masculine, Absolute) | כְּסִיל (ke.sil): Orion |
| 4 | וְ/הֹפֵ֤ךְ | ve./ho.Fekh | and/ [the one who] turns | H2015 | HC/Vqrmsa — Conjunction + Verb : Qal (Simple, Active) Participle (Singular Masculine, Absolute) | הָפַךְ (ha.phakh): to overturn |
| 5 | לַ/בֹּ֙קֶר֙ | la./Bo.ker | into <the>/ morning | H1242 | HRd/Ncmsa — Preposition (Definite) + Noun (Singular Masculine, Absolute) | בֹּ֫קֶר (bo.qer): morning |
| 6 | צַלְמָ֔וֶת | tzal.Ma.vet | deep darkness | H6757 | HNcmsa — Noun (Singular Masculine, Absolute) | צַלְמָ֫וֶת (tsal.ma.vet): shadow |
| 7 | וְ/י֖וֹם | ve./Yom | and/ day | H3117G | HC/Ncmsa — Conjunction + Noun (Singular Masculine, Absolute) | יוֹם (yom): day |
| 8 | לַ֣יְלָה | Lay.lah | night | H3915 | HNcmsa — Noun (Singular Masculine, Absolute) | לַ֫יְלָה (lay.lah): night |
| 9 | הֶחְשִׁ֑יךְ | hech.Shikh | he makes dark | H2821 | HVhp3ms — Verb : Hiphil (Causative/declarative, Active) Perfect (Past/present Indicative) Third Singular Masculine | חָשַׁךְ (cha.shakh): to darken |
| 10 | הַ/קּוֹרֵ֣א | ha./ko.Re' | the/ [one who] summons | H7121G | HTd/Vqrmsa — Definite article (Hebrew) + Verb : Qal (Simple, Active) Participle (Singular Masculine, Absolute) | קָרָא (qa.ra): to call: call to |
| 11 | לְ/מֵֽי\־ | le./mei- | <to>/ [the] waters of | H4325G | HR/Ncmpc — Preposition + Noun (Plural Masculine, Construct) | מַי (ma.yim): water |
| 12 | הַ/יָּ֗ם | hai./Yam | the/ sea | H3220G | HTd/Ncmsa — Definite article (Hebrew) + Noun (Singular Masculine, Absolute) | יָם (yam): sea |
| 13 | וַֽ/יִּשְׁפְּכֵ֛/ם | va/i.yish.pe.Khe/m | and/ he poured out/ them | H8210G | Hc/Vqw3ms/Sp3mp — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Masculine + Suffix (Third Plural Masculine) | שָׁפַךְ (sha.phakh): to pour: pour |
| 14 | עַל\־ | 'al- | on | H5921A | HR — Preposition | עַל (al): upon |
| 15 | פְּנֵ֥י | pe.Nei | [the] surface of | H6440J | HNcmpc — Noun (Plural Masculine, Construct) | פָּנֶה (pa.neh): face: surface |
| 16 | הָ/אָ֖רֶץ | ha./'A.retz | the/ earth | H776G | HTd/Ncfsa — Definite article (Hebrew) + Noun (Singular Feminine, Absolute) | אֶ֫רֶץ (e.rets): land: country/planet |
| 17 | יְהוָ֥ה | Yah.weh | [is] Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 18 | שְׁמֽ/וֹ\׃\ \ס | she.M/o | name/ his | H8034 | HNcmsc/Sp3ms — Noun (Singular Masculine, Construct) + Suffix (Third Singular Masculine) | שֵׁם (shem): name |

## Amos 5:9

**Original:** הַמַּבְלִ֥יג שֹׁ֖ד עַל־ עָ֑ז וְשֹׁ֖ד עַל־ מִבְצָ֥ר יָבֽוֹא׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | הַ/מַּבְלִ֥יג | ha./mav.Lig | the/ [who] causes to flash | H1082 | HTd/Vhrmsa — Definite article (Hebrew) + Verb : Hiphil (Causative/declarative, Active) Participle (Singular Masculine, Absolute) | בָּלַג (ba.lag): be cheerful |
| 2 | שֹׁ֖ד | shod | devastation | H7701 | HNcmsa — Noun (Singular Masculine, Absolute) | שֹׁד (shod): violence |
| 3 | עַל\־ | 'al- | on | H5921A | HR — Preposition | עַל (al): upon |
| 4 | עָ֑ז | 'Az | [the] strong | H5794 | HAamsa — Adjective (Singular Masculine, Absolute) | עַז (az): strong |
| 5 | וְ/שֹׁ֖ד | ve./Shod | and/ devastation | H7701 | HC/Ncmsa — Conjunction + Noun (Singular Masculine, Absolute) | שֹׁד (shod): violence |
| 6 | עַל\־ | 'al- | on | H5921A | HR — Preposition | עַל (al): upon |
| 7 | מִבְצָ֥ר | miv.Tzar | a fortress | H4013 | HNcmsa — Noun (Singular Masculine, Absolute) | מִבְצָר (miv.tsar): fortification |
| 8 | יָבֽוֹא\׃ | ya.Vo' | it will come | H935G | HVqi3ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | בּוֹא (bo): to come (in): come |

## Amos 5:10

**Original:** שָׂנְא֥וּ בַשַּׁ֖עַר מוֹכִ֑יחַ וְדֹבֵ֥ר תָּמִ֖ים יְתָעֵֽבוּ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | שָׂנְא֥וּ | sa.ne.'U | they hate | H8130 | HVqp3cp — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Plural Either gender | שָׂנֵא (sa.ne): to hate |
| 2 | בַ/שַּׁ֖עַר | va./Sha.'ar | in the/ gate | H8179G | HRd/Ncmsa — Preposition (Definite) + Noun (Singular Masculine, Absolute) | שַׁ֫עַר (sha.ar): gate |
| 3 | מוֹכִ֑יחַ | mo.Khi.ach | [one who] reproves | H3198 | HVhrmsa — Verb : Hiphil (Causative/declarative, Active) Participle (Singular Masculine, Absolute) | יָכַח (ya.khach): to rebuke |
| 4 | וְ/דֹבֵ֥ר | ve./do.Ver | and/ [one who] speaks | H1696G | HC/Vqrmsa — Conjunction + Verb : Qal (Simple, Active) Participle (Singular Masculine, Absolute) | דָבַר (da.var): to speak: speak |
| 5 | תָּמִ֖ים | ta.Mim | blameless | H8549H | HAamsa — Adjective (Singular Masculine, Absolute) | תָּמִים (ta.mim): unblemished: blameless |
| 6 | יְתָעֵֽבוּ\׃ | ye.ta.'E.vu | they abhor | H8581 | HVpi3mp — Verb : Piel (Intensive/resultive/transtive, Active) Imperfect (Future/present Indicative/jussive) Third Plural Masculine | תַּעָב (ta.av): to abhor |

## Amos 5:11

**Original:** לָ֠כֵן יַ֣עַן בּוֹשַׁסְכֶ֞ם עַל־ דָּ֗ל וּמַשְׂאַת־ בַּר֙ תִּקְח֣וּ מִמֶּ֔נּוּ בָּתֵּ֥י גָזִ֛ית בְּנִיתֶ֖ם וְלֹא־ תֵ֣שְׁבוּ בָ֑ם כַּרְמֵי־ חֶ֣מֶד נְטַעְתֶּ֔ם וְלֹ֥א תִשְׁתּ֖וּ אֶת־ יֵינָֽם׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | לָ֠/כֵן | La./khen | <to>/ therefore | H3651C | HR/D — Preposition + Adverb | כֵּן (ken): so |
