# STEP Bible — 1 Samuel 17

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## 1 Samuel 17:1

**Original:** וַיַּאַסְפ֨וּ פְלִשְׁתִּ֤ים אֶת־ מַֽחֲנֵיהֶם֙ לַמִּלְחָמָ֔ה וַיֵּאָ֣סְפ֔וּ שֹׂכֹ֖ה אֲשֶׁ֣ר לִיהוּדָ֑ה וַֽיַּחֲנ֛וּ בֵּין־ שׂוֹכֹ֥ה וּבֵין־ עֲזֵקָ֖ה בְּאֶ֥פֶס דַּמִּֽים׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וַ/יַּאַסְפ֨וּ | va/i.ya.'as.Fu | and/ they gathered | H622 | Hc/Vqw3mp — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Plural Masculine | אָסַף (a.saph): to gather |
| 2 | פְלִשְׁתִּ֤ים | fe.lish.Tim | [the] Philistines | H6430G | HNgmpa — Noun (Gentilic, Plural Masculine, Absolute) | פְּלִשְׁתִּי (pe.lish.ti): Philistine |
| 3 | אֶת\־ | 'et- | <obj.> | H853 | HTo — Object indicator | אֵת (et): [Obj.] |
| 4 | מַֽחֲנֵי/הֶם֙ | ma.cha.nei./Hem | armies/ their | H4264 | HNcmsc/Sp3mp — Noun (Singular Masculine, Construct) + Suffix (Third Plural Masculine) | מַחֲנֶה (ma.cha.neh): camp |
| 5 | לַ/מִּלְחָמָ֔ה | la./mil.cha.Mah | for <the>/ battle | H4421 | HRd/Ncfsa — Preposition (Definite) + Noun (Singular Feminine, Absolute) | מִלְחָמָה (mil.cha.mah): battle |
| 6 | וַ/יֵּאָ֣סְפ֔וּ | va/i.ye.'A.se.Fu | and/ they were gathered | H622 | Hc/VNw3mp — Consecutive Conjunction + Verb : Niphal (Simple, Passive) Consecutive Imperfect (Past/present Indicative) Third Plural Masculine | אָסַף (a.saph): to gather |
| 7 | שֹׂכֹ֖ה | so.Khoh | Socoh | H7755G | HNpl — Proper Noun (Location) | שׂוֹכֹה, שֹׂכֹה (s.vo.khoh): Socoh |
| 8 | אֲשֶׁ֣ר | 'a.Sher | which | H834A | HTr — Relative Particle | אֲשֶׁר (a.sher): which |
| 9 | לִ/יהוּדָ֑ה | li./hu.Dah | [belongs] to/ Judah | H3063G | HR/Npl — Preposition + Proper Noun (Location) | יְהוּדָה (ye.hu.dah): Judah |
