# STEP Bible — Psalms 56

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Psalms 56:0

**Original:** לַמְנַצֵּ֤חַ׀ עַל־ י֬וֹנַת אֵ֣לֶם רְ֭חֹקִים לְדָוִ֣ד מִכְתָּ֑ם בֶּֽאֱחֹ֨ז אֹת֖וֹ פְלִשְׁתִּ֣ים בְּגַֽת׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | לַ/מְנַצֵּ֤חַ\׀ | la/m.na.Tze.ach | to the/ choirmaster | H5329 | HRd/Vprmsa — Preposition (Definite) + Verb : Piel (Intensive/resultive/transtive, Active) Participle (Singular Masculine, Absolute) | נָצַח (na.tsach): to conduct |
| 2 | עַל\־ | 'al- | on | H5921A | HR — Preposition | עַל (al): upon |
| 3 | י֬וֹנַת | Yo.nat | yonath- | H3128 | HNcfsc — Noun (Singular Feminine, Construct) | יוֹנַת אֵלֶם רְחֹקִים (yo.nat e.lem re.cho.qim): Dove on Far-off Terebinths |
| 4 | אֵ֣לֶם | 'E.lem | elem- | H3128 | HNcmsa — Noun (Singular Masculine, Absolute) | יוֹנַת אֵלֶם רְחֹקִים (yo.nat e.lem re.cho.qim): Dove on Far-off Terebinths |
| 5 | רְ֭חֹקִים | Re.cho.kim | rechokim | H3128 | HAampa — Adjective (Plural Masculine, Absolute) | יוֹנַת אֵלֶם רְחֹקִים (yo.nat e.lem re.cho.qim): Dove on Far-off Terebinths |
| 6 | לְ/דָוִ֣ד | le./da.Vid | of/ David | H1732 | HR/Npm — Preposition + Proper Noun (Masculine individual) | דָּוִד (da.vid): David |
| 7 | מִכְתָּ֑ם | mikh.Tam | a miktam | H4387 | HNtmsa — Noun (Title, Singular Masculine, Absolute) | מִכְתָּם (mikh.tam): Miktam |
| 8 | בֶּֽ/אֱחֹ֨ז | be./'e.Choz | when/ seized | H270 | HR/Vqcc — Preposition + Verb : Qal (Simple, Active) Infinitive Construct | אָחַז (a.chaz): to grasp |
| 9 | אֹת֖/וֹ | 'o.T/o | <obj.>/ him | H853 | HTo/Sp3ms — Object indicator + Suffix (Third Singular Masculine) | אֵת (et): [Obj.] |
| 10 | פְלִשְׁתִּ֣ים | fe.lish.Tim | [the] Philistines | H6430G | HNgmpa — Noun (Gentilic, Plural Masculine, Absolute) | פְּלִשְׁתִּי (pe.lish.ti): Philistine |
| 11 | בְּ/גַֽת\׃ | be./Gat | in/ Gath | H1661 | HR/Npl — Preposition + Proper Noun (Location) | גַּת (gat): Gath |

## Psalms 56:1

**Original:** חָנֵּ֣נִי אֱ֭לֹהִים כִּֽי־ שְׁאָפַ֣נִי אֱנ֑וֹשׁ כָּל־ הַ֝יּ֗וֹם לֹחֵ֥ם יִלְחָצֵֽנִי׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | חָנֵּ֣/נִי | cho.ne./ni | show favor to/ me | H2603A | HVqv2ms/Sp1bs — Verb : Qal (Simple, Active) Imperative Second Singular Masculine + Suffix (First Singular Either gender) | חָנַן (cha.nan): be gracious |
| 2 | אֱ֭לֹהִים | 'E.lo.Him | O God | H430G | HNcmpa — Noun (Plural Masculine, Absolute) | אֱלֹהִים (e.lo.him): God |
| 3 | כִּֽי\־ | ki- | for | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 4 | שְׁאָפַ֣/נִי | she.'a.Fa./ni | he has crushed/ me | H7602B | HVqp3ms/Sp1bs — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Singular Masculine + Suffix (First Singular Either gender) | שָׁאַף (sha.aph): to crush |
| 5 | אֱנ֑וֹשׁ | 'e.No.osh | man | H582 | HNcmsa — Noun (Singular Masculine, Absolute) | אֱנוֹשׁ (e.nosh): human |
| 6 | כָּל\־ | kol- | all | H3605 | HNcmsc — Noun (Singular Masculine, Construct) | כֹּל (kol): all |
| 7 | הַ֝/יּ֗וֹם | hai./Yom | the/ day | H3117G | HTd/Ncmsa — Definite article (Hebrew) + Noun (Singular Masculine, Absolute) | יוֹם (yom): day |
| 8 | לֹחֵ֥ם | lo.Chem | [one who] fights | H3898A | HVqrmsa — Verb : Qal (Simple, Active) Participle (Singular Masculine, Absolute) | לָחַם (la.cham): to fight |
| 9 | יִלְחָצֵֽ/נִי\׃ | yil.cha.Tze./ni | he oppresses/ me | H3905 | HVqi3ms/Sp1bs — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine + Suffix (First Singular Either gender) | לָחַץ (la.chats): to oppress |

## Psalms 56:2

**Original:** שָׁאֲפ֣וּ שׁ֭וֹרְרַי כָּל־ הַיּ֑וֹם כִּֽי־ רַבִּ֨ים לֹחֲמִ֖ים לִ֣י מָרֽוֹם׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | שָׁאֲפ֣וּ | sha.'a.Fu | they have crushed [me] | H7602B | HVqp3cp — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Plural Either gender | שָׁאַף (sha.aph): to crush |
