# STEP Bible — Psalms 83

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Psalms 83:0

**Original:** שִׁ֖יר מִזְמ֣וֹר לְאָסָֽף׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | שִׁ֖יר | shir | a song | H7892A | HNcmsa — Noun (Singular Masculine, Absolute) | שִׁיר (shir): song |
| 2 | מִזְמ֣וֹר | miz.Mor | a psalm | H4210 | HNcmsa — Noun (Singular Masculine, Absolute) | מִזְמוֹר (miz.mor): melody |
| 3 | לְ/אָסָֽף\׃ | le./'a.Saf | of/ Asaph | H623H | HR/Npm — Preposition + Proper Noun (Masculine individual) | אָסָף (a.saph): Asaph |

## Psalms 83:1

**Original:** אֱלֹהִ֥ים אַל־ דֳּמִי־ לָ֑ךְ אַל־ תֶּחֱרַ֖שׁ וְאַל־ תִּשְׁקֹ֣ט אֵֽל׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | אֱלֹהִ֥ים | 'E.lo.Him | O God | H430G | HNcmpa — Noun (Plural Masculine, Absolute) | אֱלֹהִים (e.lo.him): God |
| 2 | אַל\־ | 'al- | [let] not | H408 | HTn — Negative Particle | אַל (al): not |
| 3 | דֳּמִי\־ | do.mi- | silence | H1824 | HNcmsa — Noun (Singular Masculine, Absolute) | דֳּמִי (de.mi): quiet |
| 4 | לָ֑/ךְ | La/kh | [belong] to/ you | H9005 | HR/Sp2ms — Preposition + Suffix (Second Singular Masculine) | /ל (l): to/for |
| 5 | אַל\־ | 'al- | may not | H408 | HTn — Negative Particle | אַל (al): not |
| 6 | תֶּחֱרַ֖שׁ | te.che.Rash | you be silent | H2790B | HVqj2ms — Verb : Qal (Simple, Active) Imperfect (Future/present Jussive) Second Singular Masculine | חָרֵשׁ (cha.resh): be quiet |
| 7 | וְ/אַל\־ | ve./'al- | and/ may not | H408 | HC/Tn — Conjunction + Negative Particle | אַל (al): not |
| 8 | תִּשְׁקֹ֣ט | tish.Kot | you be inactive | H8252 | HVqj2ms — Verb : Qal (Simple, Active) Imperfect (Future/present Jussive) Second Singular Masculine | שָׁקַט (sha.qat): to quiet |
| 9 | אֵֽל\׃ | 'El | O God | H410G | HNcmsa — Noun (Singular Masculine, Absolute) | אֵל (el): God |

## Psalms 83:2

**Original:** כִּֽי־ הִנֵּ֣ה א֭וֹיְבֶיךָ יֶהֱמָי֑וּן וּ֝מְשַׂנְאֶ֗יךָ נָ֣שְׂאוּ רֹֽאשׁ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | כִּֽי\־ | ki- | for | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 2 | הִנֵּ֣ה | hi.Neh | here! | H2009 | HTj — Interjection | הִנֵּה (hin.neh): behold |
| 3 | א֭וֹיְבֶי/ךָ | 'oy.vei./kha | enemies/ your | H341 | HVqrmpc/Sp2ms — Verb : Qal (Simple, Active) Participle (Plural Masculine, Construct) + Suffix (Second Singular Masculine) | אֹיֵב (o.yev): enemy |
| 4 | יֶהֱמָי֑וּ/ן | ye.he.ma.Yu/n | they are in an uproar/ ! | H1993 | HVqi3mp/Sn — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Plural Masculine + Paragogic Nun | הָמָה (ha.mah): to roar |
| 5 | וּ֝/מְשַׂנְאֶ֗י/ךָ | u./me.san.'Ei./kha | and/ [those who] hate/ you | H8130 | HC/Vprmpc/Sp2ms — Conjunction + Verb : Piel (Intensive/resultive/transtive, Active) Participle (Plural Masculine, Construct) + Suffix (Second Singular Masculine) | שָׂנֵא (sa.ne): to hate |
| 6 | נָ֣שְׂאוּ | Na.se.'u | they have lifted | H5375Q | HVqp3cp — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Plural Either gender | נָשָׂא (na.sa): to lift: kindness |
| 7 | רֹֽאשׁ\׃ | Rosh | a head | H7218A | HNcmsa — Noun (Singular Masculine, Absolute) | רֹאשׁ (rosh): head |

## Psalms 83:3

**Original:** עַֽל־ עַ֭מְּךָ יַעֲרִ֣ימוּ ס֑וֹד וְ֝יִתְיָעֲצ֗וּ עַל־ צְפוּנֶֽיךָ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | עַֽל\־ | 'al- | on | H5921A | HR — Preposition | עַל (al): upon |
