# STEP Bible — Deuteronomy 22

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Deuteronomy 22:1

**Original:** לֹֽא־ תִרְאֶה֩ אֶת־ שׁ֨וֹר אָחִ֜יךָ א֤וֹ אֶת־ שֵׂיוֹ֙ נִדָּחִ֔ים וְהִתְעַלַּמְתָּ֖ מֵהֶ֑ם הָשֵׁ֥ב תְּשִׁיבֵ֖ם לְאָחִֽיךָ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | לֹֽא\־ | lo'- | not | H3808 | HTn — Negative Particle | לֹא (lo): not |
| 2 | תִרְאֶה֩ | tir.'Eh | you will see | H7200G | HVqi2ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Second Singular Masculine | רָאָה (ra.ah): to see: see |
| 3 | אֶת\־ | 'et- | <obj.> | H853 | HTo — Object indicator | אֵת (et): [Obj.] |
| 4 | שׁ֨וֹר | Shor | [the] ox of | H7794 | HNcmsc — Noun (Singular Masculine, Construct) | שׁוֹר (shor): cattle |
| 5 | אָחִ֜י/ךָ | 'a.Chi./kha | countryman/ your | H251I | HNcmsc/Sp2ms — Noun (Singular Masculine, Construct) + Suffix (Second Singular Masculine) | אָח (ach): brother: compatriot |
| 6 | א֤וֹ | 'o | or | H176A | HC — Conjunction | אוֹ (o): or |
| 7 | אֶת\־ | 'et- | <obj.> | H853 | HTo — Object indicator | אֵת (et): [Obj.] |
| 8 | שֵׂי/וֹ֙ | se.Y/o | sheep/ his | H7716 | HNcbsc/Sp3ms — Noun (Singular Either gender, Construct) + Suffix (Third Singular Masculine) | שֶׂה (seh): sheep |
| 9 | נִדָּחִ֔ים | ni.da.Chim | going astray | H5080 | HVNrmpa — Verb : Niphal (Simple, Passive) Participle (Plural Masculine, Absolute) | נָדַח (na.dach): to banish |
| 10 | וְ/הִתְעַלַּמְתָּ֖ | ve./hit.'a.lam.Ta | and/ you will hide yourself | H5956 | Hc/Vtq2ms — Consecutive Conjunction + Verb : Hithpael (Intensive/resultive/transtive, Reflexive/iterative) Consecutive Perfect (Future/present Indicative) Second Singular Masculine | עָלַם (a.lam): to conceal |
| 11 | מֵ/הֶ֑ם | me./Hem | from <the>/ them | H9006 | HRd/Sp3mp — Preposition (Definite) + Suffix (Third Plural Masculine) | /מ (m): from |
| 12 | הָשֵׁ֥ב | ha.Shev | certainly <to return> | H7725G | HVhaa — Verb : Hiphil (Causative/declarative, Active) Infinitive Absolute | שׁוּב (shuv): to return: return |
| 13 | תְּשִׁיבֵ֖/ם | te.shi.Ve/m | you will return/ them | H7725G | HVhi2ms/Sp3mp — Verb : Hiphil (Causative/declarative, Active) Imperfect (Future/present Indicative/jussive) Second Singular Masculine + Suffix (Third Plural Masculine) | שׁוּב (shuv): to return: return |
| 14 | לְ/אָחִֽי/ךָ\׃ | le./'a.Chi./kha | to/ countryman/ your | H251I | HR/Ncmsc/Sp2ms — Preposition + Noun (Singular Masculine, Construct) + Suffix (Second Singular Masculine) | אָח (ach): brother: compatriot |

## Deuteronomy 22:2

