# STEP Bible — Exodus 37

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Exodus 37:1

**Original:** וַיַּ֧עַשׂ בְּצַלְאֵ֛ל אֶת־ הָאָרֹ֖ן עֲצֵ֣י שִׁטִּ֑ים אַמָּתַ֨יִם וָחֵ֜צִי אָרְכּ֗וֹ וְאַמָּ֤ה וָחֵ֙צִי֙ רָחְבּ֔וֹ וְאַמָּ֥ה וָחֵ֖צִי קֹמָתֽוֹ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וַ/יַּ֧עַשׂ | va/i.Ya.'as | and/ he made | H6213H | Hc/Vqw3ms — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Masculine | עָשָׂה (a.sah): to make |
| 2 | בְּצַלְאֵ֛ל | be.tzal.'El | Bezalel | H1212G | HNpm — Proper Noun (Masculine individual) | בְּצַלְאֵל (be.tsal.el): Bezalel |
| 3 | אֶת\־ | 'et- | <obj.> | H853 | HTo — Object indicator | אֵת (et): [Obj.] |
| 4 | הָ/אָרֹ֖ן | ha./'a.Ron | the/ ark | H727 | HTd/Ncmsa — Definite article (Hebrew) + Noun (Singular Masculine, Absolute) | אֲרוֹן (a.ron): ark |
| 5 | עֲצֵ֣י | 'a.Tzei | wood<s> of | H6086G | HNcmpc — Noun (Plural Masculine, Construct) | עֵץ (ets): tree: wood |
| 6 | שִׁטִּ֑ים | shi.Tim | acacia | H7848 | HNcmpa — Noun (Plural Masculine, Absolute) | שִׁטָּה (shit.tah): acacia |
| 7 | אַמָּתַ֨יִם | 'a.ma.Ta.yim | [was] two cubits | H520A | HNcfda — Noun (Dual Feminine, Absolute) | אַמָּה (am.mah): cubit |
| 8 | וָ/חֵ֜צִי | va./Che.tzi | and/ a half | H2677 | HC/Ncmsa — Conjunction + Noun (Singular Masculine, Absolute) | חֲצִי (che.tsi): half |
| 9 | אָרְכּ֗/וֹ | 'a.re.K/o | length/ its | H753 | HNcmsc/Sp3ms — Noun (Singular Masculine, Construct) + Suffix (Third Singular Masculine) | אֹ֫רֶךְ (o.rekh): length |
| 10 | וְ/אַמָּ֤ה | ve./'a.Mah | and/ [was] a cubit | H520A | HC/Ncfsa — Conjunction + Noun (Singular Feminine, Absolute) | אַמָּה (am.mah): cubit |
| 11 | וָ/חֵ֙צִי֙ | va./Che.tzi | and/ a half | H2677 | HC/Ncmsa — Conjunction + Noun (Singular Masculine, Absolute) | חֲצִי (che.tsi): half |
| 12 | רָחְבּ֔/וֹ | ra.che.B/o | breadth/ its | H7341 | HNcmsc/Sp3ms — Noun (Singular Masculine, Construct) + Suffix (Third Singular Masculine) | רֹ֫חַב (ro.chav): width |
