# STEP Bible — Psalms 10

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Psalms 10:1

**Original:** לָמָ֣ה יְ֭הוָה תַּעֲמֹ֣ד בְּרָח֑וֹק תַּ֝עְלִ֗ים לְעִתּ֥וֹת בַּצָּרָֽה׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | לָ/מָ֣ה | la./Mah | <to>/ why? | H4100 | HR/Pi — Preposition + Interrogative Pronoun | מָה (mah): what? |
| 2 | יְ֭הוָה | Yah.weh | O Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 3 | תַּעֲמֹ֣ד | ta.'a.Mod | do you stand | H5975G | HVqi2ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Second Singular Masculine | עָמַד (a.mad): to stand: stand |
| 4 | בְּ/רָח֑וֹק | be./ra.Chok | at/ a distance | H7350 | HR/Aamsa — Preposition + Aamsa | רָחֹק (ra.choq): distant |
| 5 | תַּ֝עְלִ֗ים | ta'.Lim | do you hide? | H5956 | HVhi2ms — Verb : Hiphil (Causative/declarative, Active) Imperfect (Future/present Indicative/jussive) Second Singular Masculine | עָלַם (a.lam): to conceal |
| 6 | לְ/עִתּ֥וֹת | le./'i.Tot | to/ times of | H6256 | HR/Ncbpc — Preposition + Noun (Plural Either gender, Construct) | עֵת (et): time |
| 7 | בַּצָּרָֽה\׃ | ba.tza.Rah | trouble | H6869A | HNcfsa — Noun (Singular Feminine, Absolute) | בַּצָּרָה (bats.tsa.rah): dearth |

## Psalms 10:2

**Original:** בְּגַאֲוַ֣ת רָ֭שָׁע יִדְלַ֣ק עָנִ֑י יִתָּפְשׂ֓וּ׀ בִּמְזִמּ֖וֹת ז֣וּ חָשָֽׁבוּ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | בְּ/גַאֲוַ֣ת | be./ga.'a.Vat | in/ [the] pride of | H1346 | HR/Ncfsc — Preposition + Noun (Singular Feminine, Construct) | גַּאֲוָה (ga.a.vah): pride |
| 2 | רָ֭שָׁע | Ra.sho' | [the] wicked | H7563 | HNcmsa — Noun (Singular Masculine, Absolute) | רָשָׁע (ra.sah): wicked |
| 3 | יִדְלַ֣ק | yid.Lak | he hotly pursues | H1814 | HVqi3ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | דָּלַק (da.laq): to burn/pursue |
| 4 | עָנִ֑י | 'a.Ni | [the] afflicted | H6041 | HAamsa — Adjective (Singular Masculine, Absolute) | עָנִי (a.ni): afflicted |
| 5 | יִתָּפְשׂ֓וּ\׀ | yi.ta.fe.Su | they are caught | H8610 | HVNi3mp — Verb : Niphal (Simple, Passive) Imperfect (Future/present Indicative/jussive) Third Plural Masculine | תָּפַשׂ (ta.pha.s): to capture |
| 6 | בִּ/מְזִמּ֖וֹת | bi/m.zi.Mot | by/ schemes | H4209 | HR/Ncfpa — Preposition + Noun (Plural Feminine, Absolute) | מְזִמָּה (me.zim.mah): plot |
| 7 | ז֣וּ | zu | which | H2098 | HTr — Relative Particle | זוּ (zu): this |
| 8 | חָשָֽׁבוּ\׃ | cha.Sha.vu | they have planned | H2803I | HVqp3cp — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Plural Either gender | חָשַׁב (cha.shav): to devise: devise |

## Psalms 10:3

**Original:** כִּֽי־ הִלֵּ֣ל רָ֭שָׁע עַל־ תַּאֲוַ֣ת נַפְשׁ֑וֹ וּבֹצֵ֥עַ בֵּ֝רֵ֗ךְ נִ֘אֵ֥ץ׀ יְהוָֽה׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | כִּֽי\־ | ki- | for | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 2 | הִלֵּ֣ל | hi.Lel | he boasts | H1984H | HVpp3ms — Verb : Piel (Intensive/resultive/transtive, Active) Perfect (Past/present Indicative) Third Singular Masculine | הָלַל (ha.lal): to boast: boast |
| 3 | רָ֭שָׁע | Ra.sho' | a wicked [person] | H7563 | HNcmsa — Noun (Singular Masculine, Absolute) | רָשָׁע (ra.sah): wicked |
| 4 | עַל\־ | 'al- | on | H5921A | HR — Preposition | עַל (al): upon |
| 5 | תַּאֲוַ֣ת | ta.'a.Vat | [the] desire of | H8378 | HNcfsc — Noun (Singular Feminine, Construct) | תַּאֲוָה (ta.a.vah): desire |
| 6 | נַפְשׁ֑/וֹ | naf.Sh/o | self/ his | H5315G | HNcfsc/Sp3ms — Noun (Singular Feminine, Construct) + Suffix (Third Singular Masculine) | נֶ֫פֶשׁ (ne.phesh): soul |
| 7 | וּ/בֹצֵ֥עַ | u./vo.Tze.a' | and/ [one] greedy for unjust gain | H1214I | HC/Vqrmsa — Conjunction + Verb : Qal (Simple, Active) Participle (Singular Masculine, Absolute) | בָּצַע (ba.tsa): to cut off: to gain |
| 8 | בֵּ֝רֵ֗ךְ | be.Rekh | he blesses | H1288 | HVpp3ms — Verb : Piel (Intensive/resultive/transtive, Active) Perfect (Past/present Indicative) Third Singular Masculine | בָּרַךְ (ba.rakh): to bless |
| 9 | נִ֘אֵ֥ץ\׀ | ni.'Etz | he spurns | H5006 | HVpp3ms — Verb : Piel (Intensive/resultive/transtive, Active) Perfect (Past/present Indicative) Third Singular Masculine | נָאַץ (na.ats): to spurn |
| 10 | יְהוָֽה\׃ | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |

## Psalms 10:4

**Original:** רָשָׁ֗ע כְּגֹ֣בַהּ אַ֭פּוֹ בַּל־ יִדְרֹ֑שׁ אֵ֥ין אֱ֝לֹהִ֗ים כָּל־ מְזִמּוֹתָֽיו׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | רָשָׁ֗ע | ra.Sha' | a wicked [person] | H7563 | HNcmsa — Noun (Singular Masculine, Absolute) | רָשָׁע (ra.sah): wicked |
| 2 | כְּ/גֹ֣בַהּ | ke./Goah | according to/ [the] haughtiness of | H1363 | HR/Ncmsc — Preposition + Noun (Singular Masculine, Construct) | גֹּ֫בַהּ (go.vah): height |
| 3 | אַ֭פּ/וֹ | 'a.p/o | nose/ his | H639I | HNcmsc/Sp3ms — Noun (Singular Masculine, Construct) + Suffix (Third Singular Masculine) | אַף (aph): face |
| 4 | בַּל\־ | bal- | not | H1077 | HTn — Negative Particle | בַּל (bal): not |
| 5 | יִדְרֹ֑שׁ | yid.Rosh | he seeks | H1875 | HVqi3ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | דָּרַשׁ (da.rash): to seek |
| 6 | אֵ֥ין | 'ein | [are] there not | H369 | HNcmsc — Noun (Singular Masculine, Construct) | אַ֫יִן (a.yin): nothing |
| 7 | אֱ֝לֹהִ֗ים | 'E.lo.Him | [is] a god | H430G | HNcmpa — Noun (Plural Masculine, Absolute) | אֱלֹהִים (e.lo.him): God |
| 8 | כָּל\־ | kol- | all | H3605 | HNcmsc — Noun (Singular Masculine, Construct) | כֹּל (kol): all |
