# STEP Bible — Job 36

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Job 36:1

**Original:** וַיֹּ֥סֶף אֱלִיה֗וּא וַיֹּאמַֽר׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וַ/יֹּ֥סֶף | va/i.Yo.sef | and/ he added | H3254G | Hc/Vhw3ms — Consecutive Conjunction + Verb : Hiphil (Causative/declarative, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Masculine | יָסַף (ya.saph): to add: again |
| 2 | אֱלִיה֗וּא | 'e.li.Hu' | Elihu | H453K | HNpm — Proper Noun (Masculine individual) | אֱלִיהוּ (e.li.hu): Elihu |
| 3 | וַ/יֹּאמַֽר\׃ | va/i.yo.Mar | and/ he said | H559 | Hc/Vqw3ms — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Masculine | אָמַר (a.mar): to say |

## Job 36:2

**Original:** כַּתַּר־ לִ֣י זְ֭עֵיר וַאֲחַוֶּ֑ךָּ כִּ֤י ע֖וֹד לֶאֱל֣וֹהַּ מִלִּֽים׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | כַּתַּר\־ | ka.tar- | wait | H3803 | HVpv2ms — Verb : Piel (Intensive/resultive/transtive, Active) Imperative Second Singular Masculine | כָּתַר (ka.tar): to surround |
| 2 | לִ֣/י | l/i | for/ me | H9005 | HR/Sp1bs — Preposition + Suffix (First Singular Either gender) | /ל (l): to/for |
| 3 | זְ֭עֵיר | Ze.'eir | a little | H2191 | HNcmsa — Noun (Singular Masculine, Absolute) | זְעֵיר (ze.er): little |
| 4 | וַ/אֲחַוֶּ֑/ךָּ | va./'a.cha.Ve./ka | so/ I may show/ you | H2331 | HC/Vpu1cs/Sp2ms — Conjunction + Verb : Piel (Intensive/resultive/transtive, Active) Conjunction+Imperfect (Future/present Indicative) First Singular Either gender + Suffix (Second Singular Masculine) | חָוָה (cha.vah): to explain |
| 5 | כִּ֤י | ki | that | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 6 | ע֖וֹד | od | still | H5750 | HAcmsa — Adjective (Singular Masculine, Absolute) | עוֹד (od): still |
| 7 | לֶ/אֱל֣וֹהַּ | le./'e.Lo.ah | [are] for/ God | H433 | HR/Ncmsa — Preposition + Noun (Singular Masculine, Absolute) | אֱלֹהַּ (e.lo.ah): god |
| 8 | מִלִּֽים\׃ | mi.Lim | words | H4405 | HNcmpa — Noun (Plural Masculine, Absolute) | מִלָּה (mil.lah): speech |

## Job 36:3

**Original:** אֶשָּׂ֣א דֵ֭עִי לְמֵרָח֑וֹק וּ֝לְפֹעֲלִ֗י אֶֽתֵּֽן־ צֶֽדֶק׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
