# STEP Bible — Numbers 36

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Numbers 36:1

**Original:** וַֽיִּקְרְב֞וּ רָאשֵׁ֣י הָֽאָב֗וֹת לְמִשְׁפַּ֤חַת בְּנֵֽי־ גִלְעָד֙ בֶּן־ מָכִ֣יר בֶּן־ מְנַשֶּׁ֔ה מִֽמִּשְׁפְּחֹ֖ת בְּנֵ֣י יוֹסֵ֑ף וַֽיְדַבְּר֞וּ לִפְנֵ֤י מֹשֶׁה֙ וְלִפְנֵ֣י הַנְּשִׂאִ֔ים רָאשֵׁ֥י אָב֖וֹת לִבְנֵ֥י יִשְׂרָאֵֽל׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וַֽ/יִּקְרְב֞וּ | va/i.yik.re.Vu | and/ they drew near | H7126G | Hc/Vqw3mp — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Plural Masculine | קָרַב (qa.rav): to present: come |
| 2 | רָאשֵׁ֣י | ra.Shei | [the] leaders of | H7218H | HNcmpc — Noun (Plural Masculine, Construct) | רֹאשׁ (rosh): head: leader |
| 3 | הָֽ/אָב֗וֹת | ha./'a.Vot | the/ fathers | H1G | HTd/Ncfpa — Definite article (Hebrew) + Noun (Plural Feminine, Absolute) | אָב (av): father |
| 4 | לְ/מִשְׁפַּ֤חַת | le./mish.Pa.chat | of/ [the] clan of | H4940 | HR/Ncfsc — Preposition + Noun (Singular Feminine, Construct) | מִשְׁפָּחָה (mish.pa.chah): family |
| 5 | בְּנֵֽי\־ | be.nei- | [the] descendants of | H1121G | HNcmpc — Noun (Plural Masculine, Construct) | בֵּן (ben): son: descendant/people |
| 6 | גִלְעָד֙ | gil.'Ad | Gilead | H1568G | HNpl — Proper Noun (Location) | גִּלְעָד (gil.ad): Gilead |
| 7 | בֶּן\־ | ben- | [the] son of | H1121A | HNcmsc — Noun (Singular Masculine, Construct) | בֵּן (ben): son: child |
| 8 | מָכִ֣יר | ma.Khir | Makir | H4353G | HNpm — Proper Noun (Masculine individual) | מָכִיר (ma.khir): Machir |
| 9 | בֶּן\־ | ben- | [the] son of | H1121A | HNcmsc — Noun (Singular Masculine, Construct) | בֵּן (ben): son: child |
