# STEP Bible — Exodus 21

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Exodus 21:1

**Original:** וְאֵ֙לֶּה֙ הַמִּשְׁפָּטִ֔ים אֲשֶׁ֥ר תָּשִׂ֖ים לִפְנֵיהֶֽם׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וְ/אֵ֙לֶּה֙ | ve./'E.leh | and/ these | H428 | HC/Tm — Conjunction + Demonstrative Particle | אֵ֫לֶּה (el.leh): these |
| 2 | הַ/מִּשְׁפָּטִ֔ים | ha./mish.pa.Tim | [are] the/ judgments | H4941G | HTd/Ncmpa — Definite article (Hebrew) + Noun (Plural Masculine, Absolute) | מִשְׁפָּט (mish.pat): justice: judgement |
| 3 | אֲשֶׁ֥ר | 'a.Sher | which | H834A | HTr — Relative Particle | אֲשֶׁר (a.sher): which |
| 4 | תָּשִׂ֖ים | ta.Sim | you will set | H7760A | HVqi2ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Second Singular Masculine | שׂוּם (sum): to set: make |
| 5 | לִ/פְנֵי/הֶֽם\׃ | li/f.nei./Hem | <to>/ before/ them | H6440G | HR/Ncmpc/Sp3mp — Preposition + Noun (Plural Masculine, Construct) + Suffix (Third Plural Masculine) | פָּנֶה (pa.neh): face: before |

## Exodus 21:2

**Original:** כִּ֤י תִקְנֶה֙ עֶ֣בֶד עִבְרִ֔י שֵׁ֥שׁ שָׁנִ֖ים יַעֲבֹ֑ד וּבַ֨שְּׁבִעִ֔ת יֵצֵ֥א לַֽחָפְשִׁ֖י חִנָּֽם׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | כִּ֤י | ki | for | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 2 | תִקְנֶה֙ | tik.Neh | you will buy | H7069 | HVqi2ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Second Singular Masculine | קָנָה (qa.nah): to buy |
| 3 | עֶ֣בֶד | 'E.ved | a slave | H5650 | HNcmsa — Noun (Singular Masculine, Absolute) | עֶ֫בֶד (e.ved): servant/slave |
| 4 | עִבְרִ֔י | 'iv.Ri | Hebrew | H5680 | HNgmsa — Noun (Gentilic, Singular Masculine, Absolute) | עִבְרִי (iv.ri): Hebrew |
| 5 | שֵׁ֥שׁ | shesh | six | H8337 | HAcbsa — Numerical Adjective (Singular Either gender, Absolute) | שֵׁשׁ (shesh): six |
| 6 | שָׁנִ֖ים | sha.Nim | years | H8141 | HNcmpa — Noun (Plural Masculine, Absolute) | שָׁנָה (sha.neh): year |
| 7 | יַעֲבֹ֑ד | ya.'a.Vod | he will serve | H5647G | HVqi3ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | עָבַד (a.vad): to serve |
| 8 | וּ/בַ֨/שְּׁבִעִ֔ת | u./Va./she.vi.'It | and/ in the/ seventh [year] | H7637 | HC/Rd/Aofsa — Conjunction + Preposition (Definite) + Aofsa | שְׁבִיעִי (she.vi.i): seventh |
| 9 | יֵצֵ֥א | ye.Tze' | he will go out | H3318G | HVqi3ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | יָצָא (ya.tsa): to come out: come |
| 10 | לַֽ/חָפְשִׁ֖י | la./cha.fe.Shi | to <the>/ free [person] | H2670 | HRd/Aamsa — Preposition (Definite) + Aamsa | חׇפְשִׁי (choph.shi): free |
| 11 | חִנָּֽם\׃ | chi.Nam | without paying | H2600 | HD — Adverb | חִנָּם (chin.nam): for nothing |

## Exodus 21:3

**Original:** אִם־ בְּגַפּ֥וֹ יָבֹ֖א בְּגַפּ֣וֹ יֵצֵ֑א אִם־ בַּ֤עַל אִשָּׁה֙ ה֔וּא וְיָצְאָ֥ה אִשְׁתּ֖וֹ עִמּֽוֹ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | אִם\־ | 'im- | if | H518A | HTc — Conditional Particle | אִם (im): if |
| 2 | בְּ/גַפּ֥/וֹ | be./ga.P/o | with/ body/ his | H1610 | HR/Ncmsc/Sp3ms — Preposition + Noun (Singular Masculine, Construct) + Suffix (Third Singular Masculine) | גַּף (gaph): single/height |
| 3 | יָבֹ֖א | ya.Vo' | he will come | H935G | HVqi3ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | בּוֹא (bo): to come (in): come |
| 4 | בְּ/גַפּ֣/וֹ | be./ga.P/o | with/ body/ his | H1610 | HR/Ncmsc/Sp3ms — Preposition + Noun (Singular Masculine, Construct) + Suffix (Third Singular Masculine) | גַּף (gaph): single/height |
| 5 | יֵצֵ֑א | ye.Tze' | he will go out | H3318G | HVqi3ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | יָצָא (ya.tsa): to come out: come |
| 6 | אִם\־ | 'im- | if | H518A | HTc — Conditional Particle | אִם (im): if |
| 7 | בַּ֤עַל | Ba.'al | [is the] husband of | H1167H | HNcmsc — Noun (Singular Masculine, Construct) | בַּעַל (ba.al): master: husband |
| 8 | אִשָּׁה֙ | 'i.Shah | a wife | H802H | HNcfsa — Noun (Singular Feminine, Absolute) | אִשָּׁה (ish.shah): woman: wife |
| 9 | ה֔וּא | Hu' | he | H1931 | HPp3ms — Pronoun (Third Singular Masculine) | הוּא (hu): he/she/it |
| 10 | וְ/יָצְאָ֥ה | ve./ya.tze.'Ah | and/ she will go out | H3318G | Hc/Vqq3fs — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Perfect (Future/present Indicative) Third Singular Feminine | יָצָא (ya.tsa): to come out: come |
| 11 | אִשְׁתּ֖/וֹ | 'ish.T/o | wife/ his | H802H | HNcfsc/Sp3ms — Noun (Singular Feminine, Construct) + Suffix (Third Singular Masculine) | אִשָּׁה (ish.shah): woman: wife |
| 12 | עִמּֽ/וֹ\׃ | i.M/o | with/ him | H5973A | HRd/Sp3ms — Preposition (Definite) + Suffix (Third Singular Masculine) | עִם (im): with |

## Exodus 21:4

**Original:** אִם־ אֲדֹנָיו֙ יִתֶּן־ ל֣וֹ אִשָּׁ֔ה וְיָלְדָה־ ל֥וֹ בָנִ֖ים א֣וֹ בָנ֑וֹת הָאִשָּׁ֣ה וִילָדֶ֗יהָ תִּהְיֶה֙ לַֽאדֹנֶ֔יהָ וְה֖וּא יֵצֵ֥א בְגַפּֽוֹ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | אִם\־ | 'im- | if | H518A | HTc — Conditional Particle | אִם (im): if |
| 2 | אֲדֹנָי/ו֙ | 'a.do.Na/v | master<s>/ his | H113 | HNcmpc/Sp3ms — Noun (Plural Masculine, Construct) + Suffix (Third Singular Masculine) | אָדוֹן (a.don): lord |
| 3 | יִתֶּן\־ | yi.ten- | he will give | H5414O | HVqi3ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | נָתַן (na.tan): to give: give(marriage) |
| 4 | ל֣/וֹ | l/o | to <the>/ him | H9005 | HRd/Sp3ms — Preposition (Definite) + Suffix (Third Singular Masculine) | /ל (l): to/for |
| 5 | אִשָּׁ֔ה | 'i.Shah | a wife | H802H | HNcfsa — Noun (Singular Feminine, Absolute) | אִשָּׁה (ish.shah): woman: wife |
| 6 | וְ/יָלְדָה\־ | ve./Yal.dah- | and/ she will bear | H3205 | Hc/Vqq3fs — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Perfect (Future/present Indicative) Third Singular Feminine | יָלַד (ya.lad): to beget |
| 7 | ל֥/וֹ | l/o | to <the>/ him | H9005 | HRd/Sp3ms — Preposition (Definite) + Suffix (Third Singular Masculine) | /ל (l): to/for |
| 8 | בָנִ֖ים | va.Nim | sons | H1121A | HNcmpa — Noun (Plural Masculine, Absolute) | בֵּן (ben): son: child |
| 9 | א֣וֹ | 'o | or | H176A | HC — Conjunction | אוֹ (o): or |
| 10 | בָנ֑וֹת | va.Not | daughters | H1323G | HNcfpa — Noun (Plural Feminine, Absolute) | בַּת (bat): daughter |
| 11 | הָ/אִשָּׁ֣ה | ha./'i.Shah | the/ woman | H802H | HTd/Ncfsa — Definite article (Hebrew) + Noun (Singular Feminine, Absolute) | אִשָּׁה (ish.shah): woman: wife |
| 12 | וִ/ילָדֶ֗י/הָ | vi./la.Dei./ha | and/ children/ her | H3206 | HC/Ncmpc/Sp3fs — Conjunction + Noun (Plural Masculine, Construct) + Suffix (Third Singular Feminine) | יֶ֫לֶד (ye.led): youth |
