# STEP Bible — Micah 6

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Micah 6:1

**Original:** שִׁמְעוּ־ נָ֕א אֵ֥ת אֲשֶׁר־ יְהוָ֖ה אֹמֵ֑ר ק֚וּם רִ֣יב אֶת־ הֶהָרִ֔ים וְתִשְׁמַ֥עְנָה הַגְּבָע֖וֹת קוֹלֶֽךָ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | שִׁמְעוּ\־ | shim.'u- | hear | H8085G | HVqv2mp — Verb : Qal (Simple, Active) Imperative Second Plural Masculine | שָׁמַע (sha.ma): to hear: hear |
| 2 | נָ֕א | na' | please | H4994 | HTj — Interjection | נָא (na): please |
| 3 | אֵ֥ת | 'et | <obj.> | H853 | HTo — Object indicator | אֵת (et): [Obj.] |
| 4 | אֲשֶׁר\־ | 'a.Sher- | [that] which | H834A | HTr — Relative Particle | אֲשֶׁר (a.sher): which |
| 5 | יְהוָ֖ה | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 6 | אֹמֵ֑ר | 'o.Mer | [is] saying | H559 | HVqrmsa — Verb : Qal (Simple, Active) Participle (Singular Masculine, Absolute) | אָמַר (a.mar): to say |
| 7 | ק֚וּם | kum | arise | H6965B | HVqv2ms — Verb : Qal (Simple, Active) Imperative Second Singular Masculine | קוּם (qum): to arise: rise |
| 8 | רִ֣יב | riv | conduct a case | H7378 | HVqv2ms — Verb : Qal (Simple, Active) Imperative Second Singular Masculine | רִיב (riv): to contend |
| 9 | אֶת\־ | 'et- | with | H854 | HR — Preposition | אֵת (et): with |
| 10 | הֶ/הָרִ֔ים | he./ha.Rim | the/ mountains | H2022G | HTd/Ncmpa — Definite article (Hebrew) + Noun (Plural Masculine, Absolute) | הַר (har): mountain: mount |
| 11 | וְ/תִשְׁמַ֥עְנָה | ve./tish.Ma'.nah | so/ they may hear | H8085G | HC/Vqu3fp — Conjunction + Verb : Qal (Simple, Active) Conjunction+Imperfect (Future/present Indicative) Third Plural Feminine | שָׁמַע (sha.ma): to hear: hear |
| 12 | הַ/גְּבָע֖וֹת | ha./ge.va.'ot | the/ hills | H1389I | HTd/Ncfpa — Definite article (Hebrew) + Noun (Plural Feminine, Absolute) | גִּבְעָה (giv.ah): hill |
| 13 | קוֹלֶֽ/ךָ\׃ | ko.Le./cha | voice/ your | H6963A | HNcmsc/Sp2ms — Noun (Singular Masculine, Construct) + Suffix (Second Singular Masculine) | קוֹל (qol): voice |

## Micah 6:2

**Original:** שִׁמְע֤וּ הָרִים֙ אֶת־ רִ֣יב יְהוָ֔ה וְהָאֵתָנִ֖ים מֹ֣סְדֵי אָ֑רֶץ כִּ֣י רִ֤יב לַֽיהוָה֙ עִם־ עַמּ֔וֹ וְעִם־ יִשְׂרָאֵ֖ל יִתְוַכָּֽח׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | שִׁמְע֤וּ | shim.'U | hear | H8085G | HVqv2mp — Verb : Qal (Simple, Active) Imperative Second Plural Masculine | שָׁמַע (sha.ma): to hear: hear |
| 2 | הָרִים֙ | ha.Rim | O mountains | H2022G | HNcmpa — Noun (Plural Masculine, Absolute) | הַר (har): mountain: mount |
| 3 | אֶת\־ | 'et- | <obj.> | H853 | HTo — Object indicator | אֵת (et): [Obj.] |
| 4 | רִ֣יב | riv | [the] case of | H7379 | HNcmsc — Noun (Singular Masculine, Construct) | רִיב (riv): strife |
| 5 | יְהוָ֔ה | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 6 | וְ/הָ/אֵתָנִ֖ים | ve./ha./'e.ta.Nim | and/ O/ enduring [ones] | H386 | HC/Td/Aampa — Conjunction + Definite article (Hebrew) + Aampa | אֵיתָן (e.tan): strong |
| 7 | מֹ֣סְדֵי | Mo.se.dei | [the] foundations of | H4144 | HNcmpc — Noun (Plural Masculine, Construct) | מוֹסָד (mo.sad): foundation |
| 8 | אָ֑רֶץ | 'A.retz | [the] earth | H776G | HNcfsa — Noun (Singular Feminine, Absolute) | אֶ֫רֶץ (e.rets): land: country/planet |
| 9 | כִּ֣י | ki | for | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 10 | רִ֤יב | riv | a case at law | H7379 | HNcmsa — Noun (Singular Masculine, Absolute) | רִיב (riv): strife |
| 11 | לַֽ/יהוָה֙ | la./Yah.weh | [belongs] to/ Yahweh | H3068G | HR/Npt — Preposition + Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 12 | עִם\־ | 'im- | with | H5973A | HR — Preposition | עִם (im): with |
| 13 | עַמּ֔/וֹ | a.M/o | people/ his | H5971A | HNcmsc/Sp3ms — Noun (Singular Masculine, Construct) + Suffix (Third Singular Masculine) | עַם (am): people |
| 14 | וְ/עִם\־ | ve./'im- | and/ with | H5973A | HC/R — Conjunction + Preposition | עִם (im): with |
| 15 | יִשְׂרָאֵ֖ל | Yis.ra.'El | Israel | H3478 | HNpl — Proper Noun (Location) | יִשְׂרָאֵל (yis.ra.el): Israel |
| 16 | יִתְוַכָּֽח\׃ | yit.va.Kach | he will argue | H3198 | HVti3ms — Verb : Hithpael (Intensive/resultive/transtive, Reflexive/iterative) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | יָכַח (ya.khach): to rebuke |

## Micah 6:3

**Original:** עַמִּ֛י מֶה־ עָשִׂ֥יתִי לְךָ֖ וּמָ֣ה הֶלְאֵתִ֑יךָ עֲנֵ֥ה בִֽי׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | עַמִּ֛/י | 'a.M/i | O people/ my | H5971A | HNcmsc/Sp1bs — Noun (Singular Masculine, Construct) + Suffix (First Singular Either gender) | עַם (am): people |
| 2 | מֶה\־ | meh- | what? | H4100 | HPi — Interrogative Pronoun | מָה (mah): what? |
| 3 | עָשִׂ֥יתִי | 'a.Si.ti | have I done | H6213A | HVqp1cs — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) First Singular Either gender | עָשָׂה (a.sah): to make: do |
| 4 | לְ/ךָ֖ | le./Kha | to/ you | H9005 | HR/Sp2ms — Preposition + Suffix (Second Singular Masculine) | /ל (l): to/for |
| 5 | וּ/מָ֣ה | u./Mah | and/ what? | H4100 | HC/Pi — Conjunction + Interrogative Pronoun | מָה (mah): what? |
| 6 | הֶלְאֵתִ֑י/ךָ | hel.'e.Ti./kha | have I made weary/ you | H3811 | HVhp1cs/Sp2ms — Verb : Hiphil (Causative/declarative, Active) Perfect (Past/present Indicative) First Singular Either gender + Suffix (Second Singular Masculine) | לָאָה (la.ah): be weary |
| 7 | עֲנֵ֥ה | 'a.Neh | testify | H6030B | HVqv2ms — Verb : Qal (Simple, Active) Imperative Second Singular Masculine | עָנָה (a.nah): to answer |
| 8 | בִֽ/י\׃ | V/i | against/ me | H9003 | HR/Sp1bs — Preposition + Suffix (First Singular Either gender) | /ב (b): in/on/with |

## Micah 6:4

**Original:** כִּ֤י הֶעֱלִתִ֙יךָ֙ מֵאֶ֣רֶץ מִצְרַ֔יִם וּמִבֵּ֥ית עֲבָדִ֖ים פְּדִיתִ֑יךָ וָאֶשְׁלַ֣ח לְפָנֶ֔יךָ אֶת־ מֹשֶׁ֖ה אַהֲרֹ֥ן וּמִרְיָֽם׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | כִּ֤י | ki | for | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 2 | הֶעֱלִתִ֙י/ךָ֙ | he.'e.li.Ti./kha | I brought up/ you | H5927H | HVhp1cs/Sp2ms — Verb : Hiphil (Causative/declarative, Active) Perfect (Past/present Indicative) First Singular Either gender + Suffix (Second Singular Masculine) | עָלָה (a.lah): to ascend: establish |
| 3 | מֵ/אֶ֣רֶץ | me./'E.retz | from/ [the] land of | H776G | HR/Ncfsc — Preposition + Noun (Singular Feminine, Construct) | אֶ֫רֶץ (e.rets): land: country/planet |
| 4 | מִצְרַ֔יִם | mitz.Ra.yim | Egypt | H4714G | HNpl — Proper Noun (Location) | מִצְרַ֫יִם (mits.ra.yim): Egypt |
| 5 | וּ/מִ/בֵּ֥ית | u./mi./Beit | and/ from/ a house of | H1004B | HC/R/Ncmsc — Conjunction + Preposition + Noun (Singular Masculine, Construct) | בַּ֫יִת (ba.yit): house: home |
| 6 | עֲבָדִ֖ים | 'a.va.Dim | slaves | H5650 | HNcmpa — Noun (Plural Masculine, Absolute) | עֶ֫בֶד (e.ved): servant/slave |
| 7 | פְּדִיתִ֑י/ךָ | pe.di.Ti./kha | I ransomed/ you | H6299 | HVqp1cs/Sp2ms — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) First Singular Either gender + Suffix (Second Singular Masculine) | פָּדָה (pa.dah): to ransom |
| 8 | וָ/אֶשְׁלַ֣ח | va./'esh.Lach | and/ I sent | H7971G | Hc/Vqw1cs — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) First Singular Either gender | שָׁלַח (sha.lach): to send: depart |
| 9 | לְ/פָנֶ֔י/ךָ | le./fa.Nei./kha | <to>/ before/ you | H6440G | HR/Ncmpc/Sp2ms — Preposition + Noun (Plural Masculine, Construct) + Suffix (Second Singular Masculine) | פָּנֶה (pa.neh): face: before |
| 10 | אֶת\־ | 'et- | <obj.> | H853 | HTo — Object indicator | אֵת (et): [Obj.] |
| 11 | מֹשֶׁ֖ה | mo.Sheh | Moses | H4872 | HNpm — Proper Noun (Masculine individual) | מֹשֶׁה (mo.sheh): Moses |
| 12 | אַהֲרֹ֥ן | 'a.ha.Ron | Aaron | H175 | HNpm — Proper Noun (Masculine individual) | אַהֲרֹן (a.ha.ron): Aaron |
| 13 | וּ/מִרְיָֽם\׃ | u./mir.Yam | and/ Miriam | H4813G | HC/Npf — Conjunction + Proper Noun (Feminine individual) | מִרְיָם (mir.yam): Miriam |

## Micah 6:5

**Original:** עַמִּ֗י זְכָר־ נָא֙ מַה־ יָּעַ֗ץ בָּלָק֙ מֶ֣לֶךְ מוֹאָ֔ב וּמֶה־ עָנָ֥ה אֹת֖וֹ בִּלְעָ֣ם בֶּן־ בְּע֑וֹר מִן־ הַשִּׁטִּים֙ עַד־ הַגִּלְגָּ֔ל לְמַ֕עַן דַּ֖עַת צִדְק֥וֹת יְהוָֽה׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | עַמִּ֗/י | 'a.M/i | O people/ my | H5971A | HNcmsc/Sp1bs — Noun (Singular Masculine, Construct) + Suffix (First Singular Either gender) | עַם (am): people |
| 2 | זְכָר\־ | ze.khor- | remember | H2142 | HVqv2ms — Verb : Qal (Simple, Active) Imperative Second Singular Masculine | זָכַר (za.khar): to remember |
| 3 | נָא֙ | na' | please | H4994 | HTj — Interjection | נָא (na): please |
| 4 | מַה\־ | mah- | what? | H4100 | HPi — Interrogative Pronoun | מָה (mah): what? |
| 5 | יָּעַ֗ץ | ya.'Atz | did he plan | H3289 | HVqp3ms — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Singular Masculine | יָעַץ (ya.ats): to advise |
| 6 | בָּלָק֙ | ba.Lak | Balak | H1111 | HNpm — Proper Noun (Masculine individual) | בָּלָק (ba.laq): Balak |
| 7 | מֶ֣לֶךְ | Me.lekh | [the] king of | H4428G | HNcmsc — Noun (Singular Masculine, Construct) | מֶ֫לֶךְ (me.lekh): king |
| 8 | מוֹאָ֔ב | mo.'Av | Moab | H4124G | HNpl — Proper Noun (Location) | מוֹאָב (mo.av): Moab |
| 9 | וּ/מֶה\־ | u./meh- | and/ what? | H4100 | HC/Pi — Conjunction + Interrogative Pronoun | מָה (mah): what? |
| 10 | עָנָ֥ה | 'a.Nah | did he answer | H6030B | HVqp3ms — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Singular Masculine | עָנָה (a.nah): to answer |
| 11 | אֹת֖/וֹ | 'o.T/o | <obj.>/ him | H853 | HTo/Sp3ms — Object indicator + Suffix (Third Singular Masculine) | אֵת (et): [Obj.] |
| 12 | בִּלְעָ֣ם | bil.'Am | Balaam | H1109A | HNpm — Proper Noun (Masculine individual) | בִּלְעָם (bil.am): Balaam |
| 13 | בֶּן\־ | ben- | [the] son of | H1121A | HNcmsc — Noun (Singular Masculine, Construct) | בֵּן (ben): son: child |
| 14 | בְּע֑וֹר | be.'or | Beor | H1160H | HNpm — Proper Noun (Masculine individual) | בְּעוֹר (be.or): Beor |
| 15 | מִן\־ | min- | from | H4480A | HR — Preposition | from |
| 16 | הַ/שִּׁטִּים֙ | ha./shi.Tim | <the>/ Shittim | H7851G | HTd/Npl — Definite article (Hebrew) + Proper Noun (Location) | שִׁטִּים (shit.tim): Shittim |
| 17 | עַד\־ | 'ad- | to | H5704 | HR — Preposition | עַד (ad): till |
| 18 | הַ/גִּלְגָּ֔ל | ha./gil.Gal | <the>/ Gilgal | H1537G | HTd/Npl — Definite article (Hebrew) + Proper Noun (Location) | גִּלְגָּל (gil.gal): Gilgal |
| 19 | לְמַ֕עַן | le.Ma.'an | so as | H4616 | HTc — Conditional Particle | מַ֫עַן (ma.an): because |
| 20 | דַּ֖עַת | Da.'at | to know | H3045 | HVqcc — Verb : Qal (Simple, Active) Infinitive Construct | יָדַע (ya.da): to know |
| 21 | צִדְק֥וֹת | tzid.Kot | [the] righteousness<es> of | H6666 | HNcfpc — Noun (Plural Feminine, Construct) | צְדָקָה (tse.da.qah): righteousness |
| 22 | יְהוָֽה\׃ | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |

## Micah 6:6

**Original:** בַּמָּה֙ אֲקַדֵּ֣ם יְהוָ֔ה אִכַּ֖ף לֵאלֹהֵ֣י מָר֑וֹם הַאֲקַדְּמֶ֣נּוּ בְעוֹל֔וֹת בַּעֲגָלִ֖ים בְּנֵ֥י שָׁנָֽה׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | בַּ/מָּה֙ | ba./Mah | with/ what? | H4100 | HR/Pi — Preposition + Interrogative Pronoun | מָה (mah): what? |
| 2 | אֲקַדֵּ֣ם | 'a.ka.Dem | will I come to meet | H6923 | HVpi1cs — Verb : Piel (Intensive/resultive/transtive, Active) Imperfect (Future/present Indicative/cohortative) First Singular Either gender | קָדַם (qa.dam): to meet |
| 3 | יְהוָ֔ה | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 4 | אִכַּ֖ף | 'i.Kaf | will I bend myself down? | H3721 | HVNi1cs — Verb : Niphal (Simple, Passive) Imperfect (Future/present Indicative/cohortative) First Singular Either gender | כָּפַף (ka.phaph): to bend |
| 5 | לֵ/אלֹהֵ֣י | le./lo.Hei | to/ [the] God of | H430G | HR/Ncmpc — Preposition + Noun (Plural Masculine, Construct) | אֱלֹהִים (e.lo.him): God |
| 6 | מָר֑וֹם | ma.Rom | height | H4791 | HNcmsa — Noun (Singular Masculine, Absolute) | מָרוֹם (ma.rom): height |
| 7 | הַ/אֲקַדְּמֶ֣/נּוּ | ha./'a.kad.de.Me./nu | ¿/ will I come to meet/ him | H6923 | HTi/Vpi1cs/Sp3ms — Interrogative Particle + Verb : Piel (Intensive/resultive/transtive, Active) Imperfect (Future/present Indicative/cohortative) First Singular Either gender + Suffix (Third Singular Masculine) | קָדַם (qa.dam): to meet |
| 8 | בְ/עוֹל֔וֹת | ve./'o.Lot | with/ burnt offerings | H5930A | HR/Ncfpa — Preposition + Noun (Plural Feminine, Absolute) | עֹלָה (o.lah): burnt offering |
| 9 | בַּ/עֲגָלִ֖ים | ba./'a.ga.Lim | with/ calves | H5695 | HR/Ncmpa — Preposition + Noun (Plural Masculine, Absolute) | עֵ֫גֶל (e.gel): calf |
| 10 | בְּנֵ֥י | be.Nei | sons of | H1121L | HNcmpc — Noun (Plural Masculine, Construct) | בֵּן (ben): son: aged |
| 11 | שָׁנָֽה\׃ | sha.Nah | a year | H8141 | HNcfsa — Noun (Singular Feminine, Absolute) | שָׁנָה (sha.neh): year |

## Micah 6:7

**Original:** הֲיִרְצֶ֤ה יְהוָה֙ בְּאַלְפֵ֣י אֵילִ֔ים בְּרִֽבְב֖וֹת נַֽחֲלֵי־ שָׁ֑מֶן הַאֶתֵּ֤ן בְּכוֹרִי֙ פִּשְׁעִ֔י פְּרִ֥י בִטְנִ֖י חַטַּ֥את נַפְשִֽׁי׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | הֲ/יִרְצֶ֤ה | ha./yir.Tzeh | ¿/ will he take pleasure | H7521 | HTi/Vqi3ms — Interrogative Particle + Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | רָצָה (ra.tsah): to accept |
| 2 | יְהוָה֙ | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 3 | בְּ/אַלְפֵ֣י | be./'al.Fei | in/ thousands of | H505G | HR/Ncbpc — Preposition + Noun (Plural Either gender, Construct) | אֶ֫לֶף (e.leph): thousand |
| 4 | אֵילִ֔ים | 'ei.Lim | rams | H352A | HNcmpa — Noun (Plural Masculine, Absolute) | אַ֫יִל (a.yil): ram |
| 5 | בְּ/רִֽבְב֖וֹת | be./ri.Vot | in/ tens of thousands of | H7233 | HR/Ncfpc — Preposition + Noun (Plural Feminine, Construct) | רְבָבָה (re.va.vah): myriad |
| 6 | נַֽחֲלֵי\־ | na.cha.lei- | torrents of | H5158A | HNcmpc — Noun (Plural Masculine, Construct) | נַ֫חַל (na.chal): torrent: river |
| 7 | שָׁ֑מֶן | Sha.men | oil | H8081 | HNcmsa — Noun (Singular Masculine, Absolute) | שֶׁ֫מֶן (she.men): oil |
| 8 | הַ/אֶתֵּ֤ן | ha./'e.Ten | ¿/ will I give | H5414G | HTi/Vqi1cs — Interrogative Particle + Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/cohortative) First Singular Either gender | נָתַן (na.tan): to give: give |
| 9 | בְּכוֹרִ/י֙ | be.kho.R/i | firstborn/ my | H1060 | HNcmsc/Sp1bs — Noun (Singular Masculine, Construct) + Suffix (First Singular Either gender) | בְּכוֹר (be.khor): firstborn |
| 10 | פִּשְׁעִ֔/י | pish.'/I | transgression/ my | H6588 | HNcmsc/Sp1bs — Noun (Singular Masculine, Construct) + Suffix (First Singular Either gender) | פֶּ֫שַׁע (pe.sah): transgression |
| 11 | פְּרִ֥י | pe.Ri | [the] fruit of | H6529 | HNcmsc — Noun (Singular Masculine, Construct) | פְּרִי (pe.ri): fruit |
| 12 | בִטְנִ֖/י | vit.N/i | belly/ my | H990J | HNcfsc/Sp1bs — Noun (Singular Feminine, Construct) + Suffix (First Singular Either gender) | בֶּ֫טֶן (be.ten): belly: body |
| 13 | חַטַּ֥את | cha.Tat | [the] sin of | H2403B | HNcfsc — Noun (Singular Feminine, Construct) | חַטָּאת (chat.tat): sin |
| 14 | נַפְשִֽׁ/י\׃ | naf.Sh/i | self/ my | H5315G | HNcfsc/Sp1bs — Noun (Singular Feminine, Construct) + Suffix (First Singular Either gender) | נֶ֫פֶשׁ (ne.phesh): soul |

## Micah 6:8

**Original:** הִגִּ֥יד לְךָ֛ אָדָ֖ם מַה־ טּ֑וֹב וּמָֽה־ יְהוָ֞ה דּוֹרֵ֣שׁ מִמְּךָ֗ כִּ֣י אִם־ עֲשׂ֤וֹת מִשְׁפָּט֙ וְאַ֣הֲבַת חֶ֔סֶד וְהַצְנֵ֥עַ לֶ֖כֶת עִם־ אֱלֹהֶֽיךָ׃\ \פ

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | הִגִּ֥יד | hi.Gid | he has told | H5046 | HVhp3ms — Verb : Hiphil (Causative/declarative, Active) Perfect (Past/present Indicative) Third Singular Masculine | נָגַד (na.gad): to tell |
| 2 | לְ/ךָ֛ | le./Kha | to/ you | H9005 | HR/Sp2ms — Preposition + Suffix (Second Singular Masculine) | /ל (l): to/for |
| 3 | אָדָ֖ם | 'a.Dam | O humankind | H120G | HNcmsa — Noun (Singular Masculine, Absolute) | אָדָם (a.dam): man |
| 4 | מַה\־ | mah- | what? | H4100 | HPi — Interrogative Pronoun | מָה (mah): what? |
| 5 | טּ֑וֹב | Tov | [is] good | H2896A | HAamsa — Adjective (Singular Masculine, Absolute) | טוֹב (tov): pleasant |
| 6 | וּ/מָֽה\־ | u./mah- | and/ what? | H4100 | HC/Pi — Conjunction + Interrogative Pronoun | מָה (mah): what? |
| 7 | יְהוָ֞ה | Yah.weh | [is] Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 8 | דּוֹרֵ֣שׁ | do.Resh | requiring | H1875 | HVqrmsa — Verb : Qal (Simple, Active) Participle (Singular Masculine, Absolute) | דָּרַשׁ (da.rash): to seek |
| 9 | מִמְּ/ךָ֗ | mi.me./Kha | from/ you | H4480A | HR/Sp2ms — Preposition + Suffix (Second Singular Masculine) | מִן־ (min): from |
| 10 | כִּ֣י | ki | that | H3588B | HTc — Conditional Particle | כִּי [אם] (ki im): that if: except |
| 11 | אִם\־ | 'im- | except | H518B | HTc — Conditional Particle | [כִּי] אם (ki im): if: except |
| 12 | עֲשׂ֤וֹת | a.Sot | to do | H6213A | HVqcc — Verb : Qal (Simple, Active) Infinitive Construct | עָשָׂה (a.sah): to make: do |
| 13 | מִשְׁפָּט֙ | mish.Pat | justice | H4941H | HNcmsa — Noun (Singular Masculine, Absolute) | מִשְׁפָּט (mish.pat): justice |
| 14 | וְ/אַ֣הֲבַת | ve./'A.ha.vat | and/ to love | H157G | HC/Vqcc — Conjunction + Verb : Qal (Simple, Active) Infinitive Construct | אָהֵב (a.hav): to love: lover |
| 15 | חֶ֔סֶד | Che.sed | covenant loyalty | H2617A | HNcmsa — Noun (Singular Masculine, Absolute) | חֶ֫סֶד (che.sed): kindness |
| 16 | וְ/הַצְנֵ֥עַ | ve./hatz.Ne.a' | and/ to be modest | H6800A | HC/Vhaa — Conjunction + Verb : Hiphil (Causative/declarative, Active) Infinitive Absolute | צָנַע (tsa.na): be humble |
| 17 | לֶ֖כֶת | Le.khet | to walk | H1980I | HVqcc — Verb : Qal (Simple, Active) Infinitive Construct | הָלַךְ (ha.lakh): to go: walk |
| 18 | עִם\־ | 'im- | with | H5973A | HR — Preposition | עִם (im): with |
| 19 | אֱלֹהֶֽי/ךָ\׃\ \פ | 'e.lo.Hei./kha | God/ your | H430G | HNcmpc/Sp2ms — Noun (Plural Masculine, Construct) + Suffix (Second Singular Masculine) | אֱלֹהִים (e.lo.him): God |

## Micah 6:9

**Original:** ק֤וֹל יְהוָה֙ לָעִ֣יר יִקְרָ֔א וְתוּשִׁיָּ֖ה יִרְאֶ֣ה שְׁמֶ֑ךָ שִׁמְע֥וּ מַטֶּ֖ה וּמִ֥י יְעָדָֽהּ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | ק֤וֹל | Kol | [the] voice of | H6963A | HNcmsc — Noun (Singular Masculine, Construct) | קוֹל (qol): voice |
| 2 | יְהוָה֙ | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 3 | לָ/עִ֣יר | la./'Ir | to the/ city | H5892B | HRd/Ncfsa — Preposition (Definite) + Noun (Singular Feminine, Absolute) | עִיר (ir): city |
| 4 | יִקְרָ֔א | yik.Ra' | it calls out | H7121G | HVqi3ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | קָרָא (qa.ra): to call: call to |
| 5 | וְ/תוּשִׁיָּ֖ה | ve./tu.shi.Yah | and/ success | H8454 | HC/Ncfsa — Conjunction + Noun (Singular Feminine, Absolute) | תּוּשִׁיָּה (tu.shiy.yah): wisdom |
| 6 | יִרְאֶ֣ה | yir.'Eh | it will see | H7200G | HVqi3ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | רָאָה (ra.ah): to see: see |
| 7 | שְׁמֶ֑/ךָ | she.Me./kha | name/ your | H8034 | HNcmsc/Sp2ms — Noun (Singular Masculine, Construct) + Suffix (Second Singular Masculine) | שֵׁם (shem): name |
| 8 | שִׁמְע֥וּ | shim.'U | hear | H8085G | HVqv2mp — Verb : Qal (Simple, Active) Imperative Second Plural Masculine | שָׁמַע (sha.ma): to hear: hear |
| 9 | מַטֶּ֖ה | ma.Teh | O tribe | H4294G | HNcmsa — Noun (Singular Masculine, Absolute) | מַטֶּה (mat.teh): tribe: rod |
| 10 | וּ/מִ֥י | u./Mi | and/ whoever | H4310 | HC/Pi — Conjunction + Interrogative Pronoun | מִי (mi): who? |
