# STEP Bible — Genesis 16

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Genesis 16:1

**Original:** וְשָׂרַי֙ אֵ֣שֶׁת אַבְרָ֔ם לֹ֥א יָלְדָ֖ה ל֑וֹ וְלָ֛הּ שִׁפְחָ֥ה מִצְרִ֖ית וּשְׁמָ֥הּ הָגָֽר׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וְ/שָׂרַי֙ | ve./sa.Rai | and/ Sarai | H8297 | HC/Npf — Conjunction + Proper Noun (Feminine individual) | שָׂרַי (sa.ray): Sarai |
| 2 | אֵ֣שֶׁת | 'E.shet | [the] wife of | H802H | HNcfsc — Noun (Singular Feminine, Construct) | אִשָּׁה (ish.shah): woman: wife |
| 3 | אַבְרָ֔ם | 'av.Ram | Abram | H87 | HNpm — Proper Noun (Masculine individual) | אַבְרָם (av.ram): Abram |
| 4 | לֹ֥א | lo' | not | H3808 | HTn — Negative Particle | לֹא (lo): not |
| 5 | יָלְדָ֖ה | Yal.dah | she had borne children | H3205 | HVqp3fs — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Singular Feminine | יָלַד (ya.lad): to beget |
| 6 | ל֑/וֹ | l/o | to <the>/ him | H9005 | HRd/Sp3ms — Preposition (Definite) + Suffix (Third Singular Masculine) | /ל (l): to/for |
| 7 | וְ/לָ֛/הּ | ve./La/h | and/ [belonged] to <the>/ her | H9002 | HC/Rd/Sp3fs — Conjunction + Preposition (Definite) + Suffix (Third Singular Feminine) | /וְ (v): and |
| 8 | שִׁפְחָ֥ה | shif.Chah | a maidservant | H8198 | HNcfsa — Noun (Singular Feminine, Absolute) | שִׁפְחָה (shiph.chah): maidservant |
| 9 | מִצְרִ֖ית | mitz.Rit | Egyptian | H4713 | HNgfsa — Noun (Gentilic, Singular Feminine, Absolute) | מִצְרִי (mits.ri): Egyptian |
| 10 | וּ/שְׁמָ֥/הּ | u./she.Ma/h | and/ name/ her | H8034 | HC/Ncmsc/Sp3fs — Conjunction + Noun (Singular Masculine, Construct) + Suffix (Third Singular Feminine) | שֵׁם (shem): name |
| 11 | הָגָֽר\׃ | ha.Gar | [was] Hagar | H1904 | HNpf — Proper Noun (Feminine individual) | הָגָר (ha.gar): Hagar |

## Genesis 16:2

**Original:** וַתֹּ֨אמֶר שָׂרַ֜י אֶל־ אַבְרָ֗ם הִנֵּה־ נָ֞א עֲצָרַ֤נִי יְהוָה֙ מִלֶּ֔דֶת בֹּא־ נָא֙ אֶל־ שִׁפְחָתִ֔י אוּלַ֥י אִבָּנֶ֖ה מִמֵּ֑נָּה וַיִּשְׁמַ֥ע אַבְרָ֖ם לְק֥וֹל שָׂרָֽי׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וַ/תֹּ֨אמֶר | va./To.mer | and/ she said | H559 | Hc/Vqw3fs — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Feminine | אָמַר (a.mar): to say |
| 2 | שָׂרַ֜י | sa.Rai | Sarai | H8297 | HNpf — Proper Noun (Feminine individual) | שָׂרַי (sa.ray): Sarai |
| 3 | אֶל\־ | 'el- | to | H413 | HR — Preposition | אֶל (el): to(wards) |
| 4 | אַבְרָ֗ם | 'av.Ram | Abram | H87 | HNpm — Proper Noun (Masculine individual) | אַבְרָם (av.ram): Abram |
| 5 | הִנֵּה\־ | hi.neh- | here! | H2009 | HTj — Interjection | הִנֵּה (hin.neh): behold |
| 6 | נָ֞א | na' | please | H4994 | HTj — Interjection | נָא (na): please |
| 7 | עֲצָרַ֤/נִי | 'a.tza.Ra./ni | he has restrained/ me | H6113 | HVqp3ms/Sp1bs — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Singular Masculine + Suffix (First Singular Either gender) | עָצַר (a.tsar): to restrain |
