# STEP Bible — Lamentations 3

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Lamentations 3:1

**Original:** אֲנִ֤י הַגֶּ֙בֶר֙ רָאָ֣ה עֳנִ֔י בְּשֵׁ֖בֶט עֶבְרָתֽוֹ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | אֲנִ֤י | 'a.Ni | I | H589 | HPp1bs — Pronoun (First Singular Either gender) | אֲנִי (a.ni): I |
| 2 | הַ/גֶּ֙בֶר֙ | ha./Ge.ver | [am] the/ man | H1397 | HTd/Ncmsa — Definite article (Hebrew) + Noun (Singular Masculine, Absolute) | גָּבֶר (ga.ver): great man |
| 3 | רָאָ֣ה | ra.'Ah | [who] he has seen | H7200G | HVqp3ms — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Singular Masculine | רָאָה (ra.ah): to see: see |
| 4 | עֳנִ֔י | 'o.Ni | affliction | H6040 | HNcmsa — Noun (Singular Masculine, Absolute) | עֳנִי (o.ni): affliction |
| 5 | בְּ/שֵׁ֖בֶט | be./She.vet | by/ [the] rod of | H7626G | HR/Ncmsc — Preposition + Noun (Singular Masculine, Construct) | שֵׁ֫בֶט (she.vet): tribe: staff |
| 6 | עֶבְרָתֽ/וֹ\׃ | ev.ra.T/o | fury/ his | H5678 | HNcfsc/Sp3ms — Noun (Singular Feminine, Construct) + Suffix (Third Singular Masculine) | עֶבְרָה (ev.rah): fury |

## Lamentations 3:2

**Original:** אוֹתִ֥י נָהַ֛ג וַיֹּלַ֖ךְ חֹ֥שֶׁךְ וְלֹא־ אֽוֹר׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | אוֹתִ֥/י | 'o.T/i | <obj.>/ me | H853 | HTo/Sp1bs — Object indicator + Suffix (First Singular Either gender) | אֵת (et): [Obj.] |
