# STEP Bible — Ezekiel 9

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Ezekiel 9:1

**Original:** וַיִּקְרָ֣א בְאָזְנַ֗י ק֤וֹל גָּדוֹל֙ לֵאמֹ֔ר קָרְב֖וּ פְּקֻדּ֣וֹת הָעִ֑יר וְאִ֛ישׁ כְּלִ֥י מַשְׁחֵת֖וֹ בְּיָדֽוֹ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וַ/יִּקְרָ֣א | va/i.yik.Ra' | and/ he called out | H7121I | Hc/Vqw3ms — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Masculine | קָרָא (qa.ra): to call: call out |
| 2 | בְ/אָזְנַ֗/י | ve./'a.ze.Na/i | in/ ears/ my | H241I | HR/Ncfdc/Sp1bs — Preposition + Noun (Dual Feminine, Construct) + Suffix (First Singular Either gender) | אֹ֫זֶן (o.zen): ear: to ears |
| 3 | ק֤וֹל | Kol | a voice | H6963A | HNcmsa — Noun (Singular Masculine, Absolute) | קוֹל (qol): voice |
| 4 | גָּדוֹל֙ | ga.dOl | great | H1419A | HAamsa — Adjective (Singular Masculine, Absolute) | גָּדוֹל (ga.dol): great: large |
| 5 | לֵ/אמֹ֔ר | le./Mor | <to>/ saying | H559 | HR/Vqcc — Preposition + Verb : Qal (Simple, Active) Infinitive Construct | אָמַר (a.mar): to say |
| 6 | קָרְב֖וּ | ka.re.Vu | they have drawn near | H7126G | HVpv2mp — Verb : Piel (Intensive/resultive/transtive, Active) Imperative Second Plural Masculine | קָרַב (qa.rav): to present: come |
| 7 | פְּקֻדּ֣וֹת | pe.ku.Dot | [the] punishments of | H6486 | HNcfpc — Noun (Plural Feminine, Construct) | פְּקֻדָּה (pe.qud.dah): punishment |
| 8 | הָ/עִ֑יר | ha./'Ir | the/ city | H5892B | HTd/Ncfsa — Definite article (Hebrew) + Noun (Singular Feminine, Absolute) | עִיר (ir): city |
| 9 | וְ/אִ֛ישׁ | ve./'Ish | and/ everyone | H376I | HC/Ncmsa — Conjunction + Noun (Singular Masculine, Absolute) | אִישׁ (ish): man: anyone |
| 10 | כְּלִ֥י | ke.Li | [the] weapon of | H3627 | HNcmsc — Noun (Singular Masculine, Construct) | כְּלִי (ke.li): article/utensil |
| 11 | מַשְׁחֵת֖/וֹ | mash.che.T/o | destruction/ his | H4892 | HNcmsc/Sp3ms — Noun (Singular Masculine, Construct) + Suffix (Third Singular Masculine) | מַשְׁחֵת (mash.chet): destruction |
| 12 | בְּ/יָדֽ/וֹ\׃ | be./ya.D/o | [is] in/ hand/ his | H3027G | HR/Ncbsc/Sp3ms — Preposition + Noun (Singular Either gender, Construct) + Suffix (Third Singular Masculine) | יָד (yad): hand |

## Ezekiel 9:2

**Original:** וְהִנֵּ֣ה שִׁשָּׁ֣ה אֲנָשִׁ֡ים בָּאִ֣ים׀ מִדֶּרֶךְ־ שַׁ֨עַר הָעֶלְי֜וֹן אֲשֶׁ֣ר׀ מָפְנֶ֣ה צָפ֗וֹנָה וְאִ֨ישׁ כְּלִ֤י מַפָּצוֹ֙ בְּיָד֔וֹ וְאִישׁ־ אֶחָ֤ד בְּתוֹכָם֙ לָבֻ֣שׁ בַּדִּ֔ים וְקֶ֥סֶת הַסֹּפֵ֖ר בְּמָתְנָ֑יו וַיָּבֹ֙אוּ֙ וַיַּ֣עַמְד֔וּ אֵ֖צֶל מִזְבַּ֥ח הַנְּחֹֽשֶׁת׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וְ/הִנֵּ֣ה | ve./hi.Neh | and/ there! | H2009 | HC/Tj — Conjunction + Interjection | הִנֵּה (hin.neh): behold |
| 2 | שִׁשָּׁ֣ה | shi.Shah | six | H8337 | HAcbsa — Numerical Adjective (Singular Either gender, Absolute) | שֵׁשׁ (shesh): six |
| 3 | אֲנָשִׁ֡ים | 'a.na.Shim | men | H582 | HNcmpa — Noun (Plural Masculine, Absolute) | אֱנוֹשׁ (e.nosh): human |
| 4 | בָּאִ֣ים\׀ | ba.'Im | [were] coming | H935G | HVqrmpa — Verb : Qal (Simple, Active) Participle (Plural Masculine, Absolute) | בּוֹא (bo): to come (in): come |
| 5 | מִ/דֶּרֶךְ\־ | mi./de.rekh- | from/ [the] direction of | H1870J | HR/Ncbsc — Preposition + Noun (Singular Either gender, Construct) | דֶּ֫רֶךְ (de.rekh): way: direction |
| 6 | שַׁ֨עַר | Sha.'ar | [the] gate | H8179G | HNcmsc — Noun (Singular Masculine, Construct) | שַׁ֫עַר (sha.ar): gate |
| 7 | הָ/עֶלְי֜וֹן | ha./'el.Yon | <the>/ upper | H5945A | HTd/Aamsa — Definite article (Hebrew) + Aamsa | עֶלְיוֹן (el.yon): high |
| 8 | אֲשֶׁ֣ר\׀ | 'a.Sher | which | H834A | HTr — Relative Particle | אֲשֶׁר (a.sher): which |
| 9 | מָפְנֶ֣ה | ma.fe.Neh | [is] faced | H6437G | HVHsmsa — Verb : Hophal (Causative/declarative, Passive) Participle passive (Singular Masculine, Absolute) | פָּנָה (pa.nah): to turn |
