# STEP Bible — Proverbs 15

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Proverbs 15:1

**Original:** מַֽעֲנֶה־ רַּ֭ךְ יָשִׁ֣יב חֵמָ֑ה וּדְבַר־ עֶ֝֗צֶב יַעֲלֶה־ אָֽף׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | מַֽעֲנֶה\־ | ma.'a.neh- | an answer | H4617 | HNcmsa — Noun (Singular Masculine, Absolute) | מַעֲנֶה (ma.a.neh): answer |
| 2 | רַּ֭ךְ | rakh | soft | H7390 | HAamsa — Adjective (Singular Masculine, Absolute) | רַךְ (rakh): tender |
| 3 | יָשִׁ֣יב | ya.Shiv | it turns away | H7725I | HVhi3ms — Verb : Hiphil (Causative/declarative, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | שׁוּב (shuv): to return: turn back |
| 4 | חֵמָ֑ה | che.Mah | rage | H2534 | HNcfsa — Noun (Singular Feminine, Absolute) | חֵמָה (che.mah): rage |
| 5 | וּ/דְבַר\־ | u./de.var- | and/ a word of | H1697G | HC/Ncmsc — Conjunction + Noun (Singular Masculine, Construct) | דָּבָר (da.var): word |
| 6 | עֶ֝֗צֶב | 'E.tzev | hurt | H6089A | HNcmsa — Noun (Singular Masculine, Absolute) | עֶ֫צֶב (e.tsev): toil |
| 7 | יַעֲלֶה\־ | ya.'a.leh- | it raises | H5927H | HVhi3ms — Verb : Hiphil (Causative/declarative, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | עָלָה (a.lah): to ascend: establish |
| 8 | אָֽף\׃ | 'Af | anger | H639G | HNcmsa — Noun (Singular Masculine, Absolute) | אַף (aph): face: anger |

## Proverbs 15:2

**Original:** לְשׁ֣וֹן חֲ֭כָמִים תֵּיטִ֣יב דָּ֑עַת וּפִ֥י כְ֝סִילִ֗ים יַבִּ֥יעַ אִוֶּֽלֶת׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | לְשׁ֣וֹן | le.Shon | [the] tongue of | H3956G | HNcbsc — Noun (Singular Either gender, Construct) | לָשׁוֹן (la.shon): tongue |
| 2 | חֲ֭כָמִים | Cha.kha.mim | wise [people] | H2450 | HAampa — Adjective (Plural Masculine, Absolute) | חָכָם (cha.kham): wise |
| 3 | תֵּיטִ֣יב | tei.Tiv | it makes good | H3190 | HVhi3fs — Verb : Hiphil (Causative/declarative, Active) Imperfect (Future/present Indicative/jussive) Third Singular Feminine | יָטַב (ya.tav): be good |
| 4 | דָּ֑עַת | Da.'at | knowledge | H1847 | HNcfsa — Noun (Singular Feminine, Absolute) | דַּ֫עַת (da.at): knowledge |
