# STEP Bible — Psalms 15

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Psalms 15:0

**Original:** מִזְמ֗וֹר לְדָ֫וִ֥ד

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | מִזְמ֗וֹר | miz.Mor | a psalm | H4210 | HNcmsa — Noun (Singular Masculine, Absolute) | מִזְמוֹר (miz.mor): melody |
| 2 | לְ/דָ֫וִ֥ד | le./Da.Vid | of/ David | H1732 | HR/Npm — Preposition + Proper Noun (Masculine individual) | דָּוִד (da.vid): David |

## Psalms 15:1

**Original:** יְ֭הֹוָה מִי־ יָג֣וּר בְּאָהֳלֶ֑ךָ מִֽי־ יִ֝שְׁכֹּ֗ן בְּהַ֣ר קָדְשֶֽׁךָ׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 3 | יְ֭הֹוָה | Yah.weh | O Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 4 | מִי\־ | mi- | who? | H4310 | HPi — Interrogative Pronoun | מִי (mi): who? |
| 5 | יָג֣וּר | ya.Gur | will he sojourn | H1481A | HVqi3ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | גּוּר (gur): to sojourn |
| 6 | בְּ/אָהֳלֶ֑/ךָ | be./'o.ho.Le./kha | in/ tent/ your | H168G | HR/Ncmsc/Sp2ms — Preposition + Noun (Singular Masculine, Construct) + Suffix (Second Singular Masculine) | אֹ֫הֶל (o.hel): tent |
| 7 | מִֽי\־ | mi- | who? | H4310 | HPi — Interrogative Pronoun | מִי (mi): who? |
| 8 | יִ֝שְׁכֹּ֗ן | yish.Kon | will he dwell | H7931 | HVqi3ms — Verb : Qal (Simple, Active) Imperfect (Future/present Indicative/jussive) Third Singular Masculine | שָׁכַן (sha.khan): to dwell |
| 9 | בְּ/הַ֣ר | be./Har | on/ [the] mountain of | H2022G | HR/Ncmsc — Preposition + Noun (Singular Masculine, Construct) | הַר (har): mountain: mount |
