# STEP Bible — Psalms 1

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Psalms 1:1

**Original:** אַ֥שְֽׁרֵי־ הָאִ֗ישׁ אֲשֶׁ֤ר׀ לֹ֥א הָלַךְ֮ בַּעֲצַ֪ת רְשָׁ֫עִ֥ים וּבְדֶ֣רֶךְ חַ֭טָּאִים לֹ֥א עָמָ֑ד וּבְמוֹשַׁ֥ב לֵ֝צִ֗ים לֹ֣א יָשָֽׁב׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | אַ֥שְֽׁרֵי\־ | 'Ash.rei- | how blessed! | H835 | HNcmpc — Noun (Plural Masculine, Construct) | אֶ֫שֶׁר (e.sher): blessed |
| 2 | הָ/אִ֗ישׁ | ha./'Ish | [is] the/ person | H376G | HTd/Ncmsa — Definite article (Hebrew) + Noun (Singular Masculine, Absolute) | אִישׁ (ish): man |
| 3 | אֲשֶׁ֤ר\׀ | 'a.Sher | who | H834A | HTr — Relative Particle | אֲשֶׁר (a.sher): which |
| 4 | לֹ֥א | lo' | not | H3808 | HTn — Negative Particle | לֹא (lo): not |
| 5 | הָלַךְ֮ | ha.laKh | he walks | H1980I | HVqp3ms — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) Third Singular Masculine | הָלַךְ (ha.lakh): to go: walk |
| 6 | בַּ/עֲצַ֪ת | ba./'a.Tzat | in/ [the] counsel of | H6098 | HR/Ncfsc — Preposition + Noun (Singular Feminine, Construct) | עֵצָה (e.tsah): counsel |
| 7 | רְשָׁ֫עִ֥ים | re.Sha.'Im | wicked [people] | H7563 | HNcmpa — Noun (Plural Masculine, Absolute) | רָשָׁע (ra.sah): wicked |
| 8 | וּ/בְ/דֶ֣רֶךְ | u./ve./De.rekh | and/ in/ [the] way of | H1870G | HC/R/Ncbsc — Conjunction + Preposition + Noun (Singular Either gender, Construct) | דֶּ֫רֶךְ (de.rekh): way: conduct |
| 9 | חַ֭טָּאִים | Cha.ta.'im | sinners | H2400 | HAampa — Adjective (Plural Masculine, Absolute) | חַטָּא (chat.ta): sinner |
