# STEP Bible — Isaiah 51

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## Isaiah 51:1

**Original:** שִׁמְע֥וּ אֵלַ֛י רֹ֥דְפֵי צֶ֖דֶק מְבַקְשֵׁ֣י יְהוָ֑ה הַבִּ֙יטוּ֙ אֶל־ צ֣וּר חֻצַּבְתֶּ֔ם וְאֶל־ מַקֶּ֥בֶת בּ֖וֹר נֻקַּרְתֶּֽם׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | שִׁמְע֥וּ | shim.'U | listen | H8085G | HVqv2mp — Verb : Qal (Simple, Active) Imperative Second Plural Masculine | שָׁמַע (sha.ma): to hear: hear |
| 2 | אֵלַ֛/י | 'e.La/i | to/ me | H413 | HR/Sp1bs — Preposition + Suffix (First Singular Either gender) | אֶל (el): to(wards) |
| 3 | רֹ֥דְפֵי | Ro.de.fei | O [those who] pursue | H7291 | HVqrmpc — Verb : Qal (Simple, Active) Participle (Plural Masculine, Construct) | רָדַף (ra.daph): to pursue |
| 4 | צֶ֖דֶק | Tze.dek | <of> righteousness | H6664G | HNcmsa — Noun (Singular Masculine, Absolute) | צֶ֫דֶק (tse.deq): righteousness |
| 5 | מְבַקְשֵׁ֣י | me.vak.Shei | [those who] seek | H1245 | HVprmpc — Verb : Piel (Intensive/resultive/transtive, Active) Participle (Plural Masculine, Construct) | בָּקַשׁ (ba.qash): to seek |
| 6 | יְהוָ֑ה | Yah.weh | <of> Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 7 | הַבִּ֙יטוּ֙ | ha.Bi.tu | look | H5027 | HVhv2mp — Verb : Hiphil (Causative/declarative, Active) Imperative Second Plural Masculine | נָבַט (na.vat): to look |
| 8 | אֶל\־ | 'el- | to | H413 | HR — Preposition | אֶל (el): to(wards) |
| 9 | צ֣וּר | tzur | [the] rock | H6697H | HNcmsa — Noun (Singular Masculine, Absolute) | צוּר (tsur): rock |
| 10 | חֻצַּבְתֶּ֔ם | chu.tzav.Tem | [which] you were dug | H2672 | HVPp2mp — Verb : Pual (Intensive/resultive/transtive, Passive) Perfect (Past/present Indicative) Second Plural Masculine | חָצַב (cha.tsav): to hew |
| 11 | וְ/אֶל\־ | ve./'el- | and/ to | H413 | HC/R — Conjunction + Preposition | אֶל (el): to(wards) |
| 12 | מַקֶּ֥בֶת | ma.Ke.vet | [the] excavation of | H4718B | HNcfsc — Noun (Singular Feminine, Construct) | מַקֶּבֶת (maq.qe.vet): hole |
| 13 | בּ֖וֹר | Bor | [the] pit | H953A | HNcmsa — Noun (Singular Masculine, Absolute) | בּוֹר (bor): pit |
| 14 | נֻקַּרְתֶּֽם\׃ | nu.kar.Tem | [which] you were dug out | H5365 | HVPp2mp — Verb : Pual (Intensive/resultive/transtive, Passive) Perfect (Past/present Indicative) Second Plural Masculine | נָקַר (na.qar): to dig |

## Isaiah 51:2

**Original:** הַבִּ֙יטוּ֙ אֶל־ אַבְרָהָ֣ם אֲבִיכֶ֔ם וְאֶל־ שָׂרָ֖ה תְּחוֹלֶלְכֶ֑ם כִּי־ אֶחָ֣ד קְרָאתִ֔יו וַאֲבָרְכֵ֖הוּ וְאַרְבֵּֽהוּ׃\ \ס

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | הַבִּ֙יטוּ֙ | ha.Bi.tu | look | H5027 | HVhv2mp — Verb : Hiphil (Causative/declarative, Active) Imperative Second Plural Masculine | נָבַט (na.vat): to look |
| 2 | אֶל\־ | 'el- | to | H413 | HR — Preposition | אֶל (el): to(wards) |
| 3 | אַבְרָהָ֣ם | 'av.ra.Ham | Abraham | H85 | HNpm — Proper Noun (Masculine individual) | אַבְרָהָם (av.ra.ham): Abraham |
| 4 | אֲבִי/כֶ֔ם | 'a.vi./Khem | ancestor/ your | H1G | HNcmsc/Sp2mp — Noun (Singular Masculine, Construct) + Suffix (Second Plural Masculine) | אָב (av): father |
| 5 | וְ/אֶל\־ | ve./'el- | and/ to | H413 | HC/R — Conjunction + Preposition | אֶל (el): to(wards) |
| 6 | שָׂרָ֖ה | sa.Rah | Sarah | H8283 | HNpf — Proper Noun (Feminine individual) | שָׂרָה (sa.rah): Sarah |
| 7 | תְּחוֹלֶלְ/כֶ֑ם | te.cho.lel./Khem | [who] she gave birth to/ you | H2342H | HVpi3fs/Sp2mp — Verb : Piel (Intensive/resultive/transtive, Active) Imperfect (Future/present Indicative/jussive) Third Singular Feminine + Suffix (Second Plural Masculine) | חוּל (chul): to twist: give birth |
| 8 | כִּי\־ | ki- | if | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 9 | אֶחָ֣ד | 'e.Chad | one [person] | H259 | HAcfsa — Numerical Adjective (Singular Feminine, Absolute) | אֶחָד (e.chad): one |
| 10 | קְרָאתִ֔י/ו | ke.ra.Ti/v | I called/ him | H7121G | HVqp1cs/Sp3ms — Verb : Qal (Simple, Active) Perfect (Past/present Indicative) First Singular Either gender + Suffix (Third Singular Masculine) | קָרָא (qa.ra): to call: call to |
| 11 | וַ/אֲבָרְכֵ֖/הוּ | va./'a.va.re.Khe./hu | and/ I blessed/ him | H1288 | HC/Vpu1cs/Sp3ms — Conjunction + Verb : Piel (Intensive/resultive/transtive, Active) Conjunction+Imperfect (Future/present Indicative) First Singular Either gender + Suffix (Third Singular Masculine) | בָּרַךְ (ba.rakh): to bless |
| 12 | וְ/אַרְבֵּֽ/הוּ\׃\ \ס | ve./'ar.Be./hu | and/ I multiplied/ him | H7235A | HC/Vhu1cs/Sp3ms — Conjunction + Verb : Hiphil (Causative/declarative, Active) Conjunction+Imperfect (Future/present Indicative) First Singular Either gender + Suffix (Third Singular Masculine) | רָבָה (ra.vah): to multiply |

## Isaiah 51:3

**Original:** כִּֽי־ נִחַ֨ם יְהוָ֜ה צִיּ֗וֹן נִחַם֙ כָּל־ חָרְבֹתֶ֔יהָ וַיָּ֤שֶׂם מִדְבָּרָהּ֙ כְּעֵ֔דֶן וְעַרְבָתָ֖הּ כְּגַן־ יְהוָ֑ה שָׂשׂ֤וֹן וְשִׂמְחָה֙ יִמָּ֣צֵא בָ֔הּ תּוֹדָ֖ה וְק֥וֹל זִמְרָֽה׃\ \ס

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | כִּֽי\־ | ki- | for | H3588A | HTc — Conditional Particle | כִּי (ki): for |
| 2 | נִחַ֨ם | ni.Cham | he will comfort | H5162G | HVpp3ms — Verb : Piel (Intensive/resultive/transtive, Active) Perfect (Past/present Indicative) Third Singular Masculine | נָחַם (na.cham): to be sorry: comfort |
| 3 | יְהוָ֜ה | Yah.weh | Yahweh | H3068G | HNpt — Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 4 | צִיּ֗וֹן | tzi.Yon | Zion | H6726 | HNpl — Proper Noun (Location) | צִיּוֹן (tsiy.yon): Zion |
| 5 | נִחַם֙ | ni.Cham | he will comfort | H5162G | HVpp3ms — Verb : Piel (Intensive/resultive/transtive, Active) Perfect (Past/present Indicative) Third Singular Masculine | נָחַם (na.cham): to be sorry: comfort |
| 6 | כָּל\־ | kol- | all | H3605 | HNcmsc — Noun (Singular Masculine, Construct) | כֹּל (kol): all |
| 7 | חָרְבֹתֶ֔י/הָ | cha.re.vo.Tei./ha | waste places/ its | H2723 | HNcfpc/Sp3fs — Noun (Plural Feminine, Construct) + Suffix (Third Singular Feminine) | חׇרְבָּה (chor.bah): desolation |
